"zh","en"
"教师","The Professor"
"第一章","CHAPTER I"
"一日，我在翻阅文件时发现了一年前我写给一位昔日同窗的一封信的抄件：","The other day, in looking over my papers, I found in my copy of a letter, sent by me a year since to an old school acquaintance:—"
"亲爱的查尔斯，我觉得我们在伊顿读书那会儿，都称不上是广受欢迎的人物。你是个言辞刻薄、观察力敏锐、精明又不近人情的家伙。我自己的形象我就不试图去描绘了，但我也回想不起来那时的我有什么特别讨人喜欢之处。你能想起来吗？我不清楚是什么样的动物间的吸引力将你我吸引到了一起；但我对你绝对没有产生过像皮拉得斯和俄瑞斯忒斯之间的那种感情；而对你来说，我有理由相信你也同样没有对我产生任何浪漫情绪。但是，课外时间我们还是时常一起散步，一起交谈。当我们谈到同学和老师时，我们能相互理解；当我再谈到某种情感的话题、某种对极好或美丽事物的模糊的爱意时，无论这事物是有生命的还是无生命的，你无情的冷嘲热讽并不能使我动摇。我当时就觉得你的指责不能改变我的行为，现在仍是这样。","Dear Charles,—I think when you and I were at Eton together, we were neither of us what could be called popular characters.You were a sarcastic, observant, shrewd, cold-blooded creature.My own portrait I will not attempt to draw, but I cannot recollect that it was a strikingly attractive one; can you?What animal magnetism drew thee and me together I know not; certainly I never experienced anything of the Pylades and Orestes sentiment for you, and I have reason to believe that you, on your part, were equally free from all romantic regard to me. Still, out of school hours, we walked and talked continually together.When the theme of conversation was our companions or our masters, we understood each other, and when I recurred to some sentiment of affection, some vague love of an excellent or beautiful object, whether in animate or inanimate nature, your sardonic coldness did not move me. I felt myself superior to that check then as I do now."
"很久没有给你写信了，也更久没有见到你了。某日偶然翻阅你们郡的报纸，我一眼就看到了你的名字。我便想起了昔日的时光，想起了自我们分别后发生的种种事情，于是，我便坐下开始写这封信。我不晓得你近来在做些什么，但是如果你想听，我可以给你讲讲我经历了怎样的世事沧桑。","It is a long time since I wrote to you, and a still longer time since I saw you.Chancing to take up a newspaper of your county the other day, my eye fell upon your name.I began to think of old times, to run over the events which have transpired since we separated, and I sat down and commenced this letter.What you have been doing I know not; but you shall hear, if you choose to listen, how the world has wagged with me."
"首先，离开伊顿后，我和我舅父们，即泰尼德尔勋爵和约翰·西科姆议员，见了一面。","First, after leaving Eton, I had an interview with my maternal uncles, Lord Tynedale and the Hon. John Seacombe."
"他们问我是否愿意进入教会，我的贵族舅父提出，如果我愿意，他可以利用自己的职权为我提供在西科姆的一切生活费用；西科姆先生则暗示我说，当我当上西科姆－卡姆－斯凯夫教区的教区长后，我或许可以从六位表姐妹——即他的六个女儿——中娶到一位，让她当我的妻子和教区的女主人，可是我极其讨厌他的女儿们。","They asked me if I would enter the Church, and my uncle the nobleman offered me the living of Seacombe, which is in his gift, if I would; then my other uncle, Mr. Seacombe, hinted that when I became rector of Seacombe-cum-Scaife, I might perhaps be allowed to take, as mistress of my house and head of my parish, one of my six cousins, his daughters, all of whom I greatly dislike."
"教会的职务及许婚的好意我都拒绝了。当个好牧师固然是件好事，但我肯定不是这块料。至于妻子——啊，一想到要和其中一位表姐或表妹共度一生，我就像做了一场噩梦！毫无疑问，她们颇有才学，也很貌美，但是她们的才学和美貌一点都不能拨动我的心弦。想起冬天的夜晚要在西科姆教区的客厅壁炉边只和其中一位表姐妹——比如，那位身材魁梧、犹如雕塑般的萨拉——一起度过。不！这种情况下，我肯定当不了好丈夫，也当不了好牧师。","I declined both the Church and matrimony.A good clergyman is a good thing, but I should have made a very bad one.As to the wife—oh, how like a nightmare is the thought of being bound for life to one of my cousins!No doubt they are accomplished and pretty; but not an accomplishment, not a charm of theirs, touches a chord in my bosom.To think of passing the winter evenings by the parlour fireside of Seacombe Rectory alone with one of them—for instance, the large and well-modelled statue, Sarah—no. I should be a bad husband, under such circumstances, as well as a bad clergyman."
"我拒绝舅父们的好意时，他们问我准备做什么。我说我会好好想想。他们提醒我说，我既没有财产也没有什么遗产可以指望。好长一阵沉默之后，泰尼德尔勋爵严厉地问我是否打算步父亲的后尘去经商。当时，我并没有那种想法。我觉得我脑袋不够机灵，没有资格成为一名好商人。我的爱好和志向也不在于此；可当泰尼德尔勋爵说到“经商”两个字时，那轻蔑的表情和那鄙视挖苦的语气让我即刻下定了决心。父亲对我来说只不过是个名字罢了，即便如此，我也不喜欢别人在我的面前用讥笑的口吻提起他。于是，我急忙激动地回答说：“我只能步父亲后尘了。是的，我要成为一名商人。”舅父们没有反对。我们就这样怀着对彼此的厌恶分别了。想起这次会面，我觉得摆脱泰尼德尔监护的烦扰是相当正确的；但我同时又很愚蠢，这么快又给自己的肩上加了另一个重担——有可能比以往的重负更无法忍受，当然以前也从没有试过。","When I had declined my uncles’ offers, they asked me what I intended to do.I said I should reflect.They reminded me that I had no fortune, and no expectation of any, and after a considerable pause Lord Tynedale demanded sternly whether I had thoughts of following my father’s steps and engaging in trade.Now, I had had no thoughts of the sort.I do not think that my turn of mind qualifies me to make a good tradesman.My taste, my ambition does not lie in that way; but such was the scorn expressed in Lord Tynedale’s countenance as he pronounced the word trade, such the contemptuous sarcasm of his tone, that I was instantly decided.My father was but a name to me, yet that name I did not like to hear mentioned with a sneer to my very face.I answered then, with haste and warmth, “I cannot do better than follow in my father’s steps; yes, I will be a tradesman.” My uncles did not remonstrate.They and I parted with mutual disgust.In reviewing this transaction, I find that I was quite right to shake off the burden of Tynedale’s patronage, but a fool to offer my shoulders instantly for the reception of another burden—one which might be more intolerable, and which certainly was yet untried."
"我即刻写信给爱德华——你知道爱德华的，他是我唯一的兄弟，比我年长十岁，娶了一位富有的磨坊主的女儿，现在是这家磨坊厂厂主，还经营着我父亲破产前的生意。你知道我父亲——曾经也被人认为是个大富翁——破产后不久便离开人世了，我母亲在父亲过世后穷困潦倒地生活了六个多月，她的贵族兄弟们对她见死不救，因为她嫁给郡里的制造商克利姆斯沃思而大大得罪了他们。第六个月月底，母亲生下我之后便离开了人世，我想，她并没有太多遗憾，因为这个世界没有给她多少希望和籍慰。","I wrote instantly to Edward—you know Edward, my only brother, ten years my senior, married to a rich mill-owner’s daughter, and now possessor of the mill and business which was my father’s before he failed.You are aware that my father—once reckoned a Croesus of wealth—became bankrupt a short time previous to his death, and that my mother lived in destitution for some six months after him, unhelped by her aristocratical brothers, whom she had mortally offended by her union with Crimsworth, the —shire manufacturer.At the end of the six months she brought me into the world, and then herself left it, without, I should think much regret, as it contained little hope or comfort for her."
