"zh","en"
"双重人格","The Double"
"第一章","CHAPTER 1"
"九品文官雅科夫·彼得罗维奇·戈利亚德金从熟睡中醒来时，已是将近早上八点了。他打了个呵欠，伸了个懒腰，终于完全睁开了睡眼。然而，他又在床上躺了两分钟没动，好像还不十分肯定自己醒了没有，不知道周围发生的一切是真的、实实在在的，还是他仍在做着混乱的梦。不过很快，戈利亚德金先生就逐渐清醒过来了，开始清楚地看到他每天习以为常的那些东西了。小屋那被烟熏得脏兮兮的、满是灰尘的绿色墙壁，红木五斗橱和椅子，上了红漆的桌子，用上面有一些绿色碎花的淡红色美国皮革罩着的沙发，还有前一天晚上匆匆脱掉、扔在沙发上褶成一堆的衣服：这一切都是那么的熟悉。最后还有那个湿气很重的秋日——闷热潮湿又浑浊肮脏——透过昏暗的窗玻璃窥视着屋子，带着如此一副没好气的苦相，以致于戈利亚德金先生再也无法怀疑了：他并不在睡乡而是在彼得堡城，在位于六铺街一座庞大建筑物的第四层的自己的寓所里。戈利亚德金先生做出这一重大发现后，又慌忙闭上了双眼，好像在为自己的美梦而感到痛惜，片刻想要重返旧梦似的。但过了一分钟后，他一下子从被窝里钻出，很可能是突然抓住了一直以来萦绕心头、恍恍惚惚的思绪。从被窝爬出后，他就朝立在五斗橱上的小圆梳妆镜直奔而去。虽然镜子里的那个人面带倦容，有点近视，还是秃顶，是那样的其貌不扬，以致于乍一看没人会特别注意，然而这副面容的主人却对他在镜子里看到的一切深表满意。“事情将会是什么样的呢？”戈利亚德金先生低声说道，“如果我今天稍有疏忽，如果一些东西出了差错，如果出现了一些讨厌的粉刺，或者发生了别的任何不愉快的情况，事情会怎样啊？然而，没什么不对劲儿的，到目前为止，一切都正常。”","It was a little before eight o’clock in the morning when Yakov Petrovitch Golyadkin, a titular councillor, woke up from a long sleep.He yawned, stretched, and at last opened his eyes completely.For two minutes, however, he lay in his bed without moving, as though he were not yet quite certain whether he were awake or still asleep, whether all that was going on around him were real and actual, or the continuation of his confused dreams.Very soon, however, Mr. Golyadkin’s senses began more clearly and more distinctly to receive their habitual and everyday impressions.The dirty green, smoke-begrimed, dusty walls of his little room, with the mahogany chest of drawers and chairs, the table painted red, the sofa covered with American leather of a reddish colour with little green flowers on it, and the clothes taken off in haste overnight and flung in a crumpled heap on the sofa, looked at him familiarly.At last the damp autumn day, muggy and dirty, peeped into the room through the dingy window pane with such a hostile, sour grimace that Mr. Golyadkin could not possibly doubt that he was not in the land of Nod, but in the city of Petersburg, in his own flat on the fourth storey of a huge block of buildings in Shestilavotchny Street.When he had made this important discovery Mr. Golyadkin nervously closed his eyes, as though regretting his dream and wanting to go back to it for a moment.But a minute later he leapt out of bed at one bound, probably all at once, grasping the idea about which his scattered and wandering thoughts had been revolving.From his bed he ran straight to a little round looking-glass that stood on his chest of drawers.Though the sleepy, short-sighted countenance and rather bald head reflected in the looking-glass were of such an insignificant type that at first sight they would certainly not have attracted particular attention in any one, yet the owner of the countenance was satisfied with all that he saw in the looking-glass.“What a thing it would be,” said Mr. Golyadkin in an undertone, “what a thing it would be if I were not up to the mark today, if something were amiss, if some intrusive pimple had made its appearance, or anything else unpleasant had happened; so far, however, there’s nothing wrong, so far everything’s all right.”"
"戈利亚德金先生对一切正常感到特别宽慰，他把梳妆镜放回到原来的地方。尽管他光着脚，身上仍穿着平常的睡衣，但却跑到了窗口，带着极大的兴致开始在寓所窗户所朝的那个庭院里寻找什么东西。显然，他在庭院里所找的东西也使他感到非常满意，他的脸上露出了沾沾自喜的笑容。然后——不过，他先偷窥了一眼他的男仆彼特鲁斯卡在隔壁的小屋，确信彼特鲁斯卡不在里边——他就蹑手蹑脚地走到桌子旁，打开桌子的抽屉，在它最后面的一个角落里乱摸一翻，从黄色旧公文和各种杂物下拿出一个破旧的绿色皮夹，小心翼翼地打开它，认真细心并饶有乐趣地窥视着它最里面、最隐蔽的地方。或许那卷绿的、灰的、蓝的、红的和杂色的钞票也赞许地看着戈利亚德金：他容光焕发，把打开的皮夹放在自己面前，极为满意地用力搓搓手。最后，他把它拿了出来——那卷让他倍感欣慰的钞票——开始自前天以来第一百次数钞票，并且小心翼翼地把每一张钞票都用拇指和食指摸平。","Greatly relieved that everything was all right, Mr Golyadkin put the looking-glass back in its place and, although he had nothing on his feet and was still in the attire in which he was accustomed to go to bed, he ran to the little window and with great interest began looking for something in the courtyard, upon which the windows of his flat looked out.Apparently what he was looking for in the yard quite satisfied him too; his face beamed with a self-satisfied smile.Then, after first peeping, however, behind the partition into his valet Petrushka’s little room and making sure that Petrushka was not there, he went on tiptoe to the table, opened the drawer in it and, fumbling in the furthest corner of it, he took from under old yellow papers and all sorts of rubbish a shabby green pocket-book, opened it cautiously, and with care and relish peeped into the furthest and most hidden fold of it.Probably the roll of green, grey, blue, red and particoloured notes looked at Golyadkin, too, with approval: with a radiant face he laid the open pocket-book before him and rubbed his hands vigorously in token of the greatest satisfaction.Finally, he took it out — his comforting roll of notes — and, for the hundredth time since the previous day, counted them over, carefully smoothing out every note between his forefinger and his thumb."
"“七百五十卢布纸币。”他终于数完了，低声说道。“七百五十卢布，一笔数目可观的钱！这是一笔数目不小的钱。”他用微弱而又喜悦得有点颤抖的声音继续说道，手里捏着那卷钞票，意味深长地微笑着，“这是一笔数目非常可观的钱！一笔对任何人来说数目都不算少的钱！我倒想要见见那个人，对他来说那笔钱不算什么！用那样一笔钱还有什么不能做的呀……“但是，这是怎么回事呀？”戈利亚德金先生想，“彼特鲁斯卡去哪儿了？”他仍然穿着那身衣服，又瞅了一下隔壁。仍然没有彼特鲁斯卡的影子，放在地板上的茶壶发狂了，没人照看，在愤怒，在发脾气，在时时刻刻威胁着要溢出来，发着嘶嘶声，用它那神秘的语言，口齿不清地向戈利亚德金先生说着什么，类似于“端走我吧，好心人，我烧开啦，并且完全烧好啦。”","“Seven hundred and fifty roubles in notes,” he concluded at last, in a half-whisper.“Seven hundred and fifty roubles, a noteworthy sum!It’s an agreeable sum,” he went on, in a voice weak and trembling with gratification, as he pinched the roll with his fingers and smiled significantly; “it’s a very agreeable sum!A sum agreeable to any one!I should like to see the man to whom that would be a trivial sum!There’s no knowing what a man might not do with a sum like that...What’s the meaning of it, though?” thought Mr. Golyadkin; “where’s Petrushka?”And still in the same attire he peeped behind the partition again.Again there was no sign of Petrushka; and the samovar standing on the floor was beside itself, fuming and raging in solitude, threatening every minute to boil over, hissing and lisping in its mysterious language, to Mr. Golyadkin something like, “Take me, good people, I’m boiling and perfectly ready.”"
"“该死的，”戈利亚德金先生想，“那个懒鬼畜生还真能把人逼疯，他现在去哪里鬼混了？”","“Damn the fellow,” thought Mr. Golyadkin.“That lazy brute might really drive a man out of all patience; where’s he dawdling now?”"
"他带着这种愤慨走出去，进了大厅（大厅实际上是一个小走廊，尽头有一扇通向过道的门），看到他的仆人被一大群乌七八糟的仆人们围着，有来自外面的，还有这座公寓寓所里面的。彼特鲁斯卡在讲着什么，其他人都在听。显然，对谈论的话题或是谈话本身，戈利亚德金先生并不喜欢。他马上喊了彼特鲁斯卡，就返回了自己的房间，感到不满，甚至还有些气恼。“那个畜生会为半便士就出卖人，尤其是他的老爷。”他暗自想着，“他已经把我出卖了，他肯定已经出卖了。我确信他已经为四分之一便士把我出卖了。嗯？”","In just indignation he went out into the hall, which consisted of a little corridor at the end of which was a door into the entry, and saw his servant surrounded by a good-sized group of lackeys of all sorts, a mixed rabble from outside as well as from the flats of the house.Petrushka was telling something, the others were listening.Apparently the subject of the conversation, or the conversation itself, did not please Mr. Golyadkin.He promptly called Petrushka and returned to his room, displeased and even upset.“That beast would sell a man for a halfpenny, and his master before any one,” he thought to himself: “and he has sold me, he certainly has.I bet he has sold me for a farthing. Well?”"
"“老爷，他们把制服拿来了。”","“They’ve brought the livery, sir.”"
"“穿上，过来。”","“Put it on, and come here.”"
"彼特鲁斯卡穿好制服后，带着傻呵呵的笑容进了老爷的房间。他的装束极其怪诞。他穿着一身已经磨损不堪的绿色制服，上面有磨损了的金黄色穗带，那明显是为比彼特鲁斯卡高一码的人做的。他的手里拿着一顶帽子，镶着同样的金黄色穗带，并且上面还插着一根羽毛。他腰后面挂着一把插在皮革鞘里的侍者佩戴的剑。最后，为了完善这幅画面，常常习惯于衣冠不整也不修边幅的彼特鲁斯卡还光着脚。戈利亚德金先生上上下下仔细打量着彼特鲁斯卡，似乎很满意。这身制服显然是为了某种严肃的场合而临时租来的。也可以看得出彼特鲁斯卡在老爷审视他时，也带着奇怪的期望注视着老爷，带着明显的好奇心密切注意着老爷的一举一动，这使戈利亚德金先生觉得尤为尴尬。","When he had put on his livery, Petrushka, with a stupid smile on his face, went in to his master.His costume was incredibly strange.He had on a much-worn green livery, with frayed gold braid on it, apparently made for a man a yard taller than Petrushka.In his hand he had a hat trimmed with the same gold braid and with a feather in it, and at his hip hung a footman’s sword in a leather sheath.Finally, to complete the picture, Petrushka, who always liked to be in negligent, was barefooted.Mr. Golyadkin looked at Petrushka from all sides and was apparently satisfied.The livery had evidently been hired for some solemn occasion.It might be observed, too, that during his master’s inspection Petrushka watched him with strange expectance and with marked curiosity followed every movement he made, which extremely embarrassed Mr. Golyadkin."
