"zh","en"
"新型加速剂","The New Accelerator"
"新型加速剂","The New Accelerator"
"作者：赫伯特·乔治·威尔斯","by Herbert George Wells"
"如果有人能在寻找大头针时却发现了一枚几尼，那毫无疑问，这个人必定是我的好朋友吉本教授。我曾听说过调查员有时会言过其实，但那可远远赶不上吉本。但不管怎么说，这一次，可以毫不夸张地讲，他的的确确发现了一种能彻底变革人类生活的东西。而他原本只是想寻找一种全能的刺激神经的药物，以使倦怠的人们在当今快节奏的生活压力下仍能应对自如。如今，我已多次尝试过这些药物，并且我能十分准确地描述出这些药物在我身上产生的效果。显而易见，对于那些想寻找新鲜感觉的人们来说，这类药物绝对能带给他们惊人的经历。","Certainly, if ever a man found a guinea when he was looking for a pin, it is my good friend Professor Gibberne.I have heard before of investigators overshooting the mark, but never quite to the extent that he has done.He has really, this time at any rate, without any touch of exaggeration in the phrase, found something to revolutionise human life.And that when he was simply seeking an all-round nervous stimulant to bring languid people up to the stresses of these pushful days.I have tasted the stuff now several times, and I cannot do better than describe the effect the thing had on me.That there are astonishing experiences in store for all in search of new sensations will become apparent enough."
"众所周知，吉本教授是我在福克斯通的邻居。如果我没记错的话，他各个时期的照片都曾被刊登在《斯特兰杂志》上——事后想想应该是在1899年的某一期上，不过我可没法考证了，因为我已经把那本杂志借给别人，而那人再也没还给我。也许读者们仍能回忆起他那高高的前额和不常见的又长又黑的眉毛，那容貌像极了德国神话里的魔鬼靡菲斯特，有些奸诈又有些神秘莫测。桑盖特北路有些小而舒适的独门独院的房子，吉本居住的就是其中一所。这种多样的建筑风格使路的西端充满生趣。吉本的那栋房子有着黄色硬砖的三角墙和摩尔式的门廊，那个有着直棂凸窗的小房间就是吉尔在这里时工作的地方。傍晚时分我们经常在那里一起抽烟、交谈。他是个搞笑大师，但除此之外，他也喜欢和我谈论他的工作。他是那种能在谈话中获得帮助和激励的人，因此从最开始我就对“新型加速剂”这个概念有所了解。当然，他的大部分实验都不是在福克斯通完成的，而是在高尔街。在那里吉尔有一个全新的实验室，就在医院附近，他是第一个使用此实验室的人。","Professor Gibberne, as many people know, is my neighbour in Folkestone.Unless my memory plays me a trick, his portrait at various ages has already appeared in The Strand Magazine—think late in 1899 but I am unable to look it up because I have lent that volume to someone who has never sent it back.The reader may, perhaps, recall the high forehead and the singularly long black eyebrows that give such a Mephistophelean touch to his face.He occupies one of those pleasant little detached houses in the mixed style that make the western end of the Upper Sandgate Road so interesting.His is the one with the Flemish gables and the Moorish portico, and it is in the little room with the mullioned bay window that he works when he is down here, and in which of an evening we have so often smoked and talked together.He is a mighty jester, but, besides, he likes to talk to me about his work; he is one of those men who find a help and stimulus in talking, and so I have been able to follow the conception of the New Accelerator right up from a very early stage.Of course, the greater portion of his experimental work is not done in Folkestone, but in Gower Street, in the fine new laboratory next to the hospital that he has been the first to use."
"每个人都知道，或者至少聪明的人都知道，吉本取得如此重大成就，并在生理学家之中享有盛名的特殊领域正是药物对神经系统的作用。据我所知，他在安眠药、镇静剂和麻醉剂方面的研究成绩无人能及。他还是一个相当杰出的化学家。我猜想，在他所研究的有关神经节细胞和核心纤维之谜这一诡秘而错综复杂的丛林中，很少有业已清理的小块空地被人知晓，也很少有什么启示公诸于世。要不是吉本看到了适当的时机，向世人公布他的研究成果，人们永远都不会知道他有哪些研究成果。在过去的几年里，他一直苦心钻研关于刺激神经的药物的问题，并且已经在发明“新型加速剂”之前，就在刺激神经类药物领域取得了重大进展。药物科学的发展应该感谢吉本取得的成绩，因为他已经研发出至少三种不同的且绝对安全的提神药。它们对辛勤工作的人们有着无与伦比的价值。我想，当人们感觉精疲力尽时，准备这种被称为“吉本B型糖浆”的药剂会比海边的救生艇挽救更多的生命。","As every one knows, or at least as all intelligent people know, the special department in which Gibberne has gained so great and deserved a reputation among physiologists is the action of drugs upon the nervous system.Upon soporifics, sedatives, and anaesthetics he is, I am told, unequalled.He is also a chemist of considerable eminence, and I suppose in the subtle and complex jungle of riddles that centres about the ganglion cell and the axis fibre there are little cleared places of his making, little glades of illumination, that, until he sees fit to publish his results, are still inaccessible to every other living man.And in the last few years he has been particularly assiduous upon this question of nervous stimulants, and already, before the discovery of the New Accelerator, very successful with them.Medical science has to thank him for at least three distinct and absolutely safe invigorators of unrivalled value to practising men.In cases of exhaustion the preparation known as Gibberne’s B Syrup has, I suppose, saved more lives already than any lifeboat round the coast."
"“但是这些药物中，几乎没有一种可以令我满意。”他在大约一年前对我如此说道，“它们或者能提高中心能量，而对神经没有影响，或者只能提高可获取能量，通过降低神经传导能力这种方式。所有这些药物只能产生不平衡的或者局部的效用。有的药物刺激了心脏和内脏，却使大脑神志不清；有的药物能使大脑异常活跃敏捷，却对腹腔神经丛毫无益处。而我想要的——哪怕只有一丁点的可能性，我想要的——是一种刺激性药物，能够刺激全身各处，能够使人从头顶到大脚趾尖都感受到刺激的药物，使人的运动节奏快于常人两倍——甚至三倍。嗯？那就是我一直寻找的东西。”","“But none of these little things begin to satisfy me yet,” he told me nearly a year ago.“Either they increase the central energy without affecting the nerves, or they simply increase the available energy by lowering the nervous conductivity; and all of them are unequal and local in their operation.One wakes up the heart and viscera and leaves the brain stupefied, one gets at the brain champagne fashion, and does nothing good for the solar plexus, and what I want—and what, if it’s an earthly possibility, I mean to have—is a stimulant that stimulates all round, that wakes you up for a time from the crown of your head to the tip of your great toe, and makes you go two—or even three—to everybody else’s one.Eh?That’s the thing I’m after.”"
"“它会把人们累垮的。”我说。","“It would tire a man,” I said."
"“这点不用担心。到时你的胃口也会增加两到三倍——就是这样。想想这意味着什么。试想你现在有这样一个小瓶，”——他举起了一个绿色的小玻璃瓶，并在上面指画着刻度——“在这个宝贵的小瓶里储存着这样一种能量，它能够使人们的思考速度、行动速度、工作效率在特定的时间内比以往提高一倍。”","“Not a doubt of it.And you’d eat double or treble—and all that.But just think what the thing would mean.Imagine yourself with a little phial like this”—he held up a little bottle of green glass and marked his points with it—“and in this precious phial is the power to think twice as fast, move twice as quickly, do twice as much work in a given time as you could otherwise do.”"
"“但这种事情可能发生吗？”","“But is such a thing possible?”"
