"zh","en"
"萨姆森和德莱拉","Samson and Delilah"
"萨姆森和德莱拉","Samson and Delilah"
"作者：D. H. 劳伦斯","by D. H. Lawrence"
"一个男人从彭赞斯开往圣贾斯廷彭威斯的公交车上下了车，转向北方，朝着北极星的方向往山上走去。此时才刚六点半，却已是繁星满天，一股冷风从海面吹来，峭壁下灯塔水晶般的三脉冲闪光信号灯，在刚刚降临的夜色里有节奏地闪烁着。","A man got down from the motor-omnibus that runs from Penzance to St Just-in-Penwith, and turned northwards, uphill towards the Polestar.It was only half past six, but already the stars were out, a cold little wind was blowing from the sea, and the crystalline, three-pulse flash of the lighthouse below the cliffs beat rhythmically in the first darkness."
"男人只身一人。他毫不迟疑地赶着路，但还不时地带着小心翼翼的好奇心左顾右盼。已损坏的锡矿发电站高高矗立，在夜幕中若隐若现，好似昔日逝去的文明的残余。矿工们的小木屋散乱地分布在山坡上，屋里的灯在黑夜中闪着寂寥而无序的光，与凯尔特人夜晚孤寂的家常生活一起眨着眼睛。","The man was alone.He went his way unhesitating, but looked from side to side with cautious curiosity.Tall, ruined power-houses of tin-mines loomed in the darkness from time to time, like remnants of some by-gone civilization.The lights of many miners’ cottages scattered on the hilly darkness twinkled desolate in their disorder, yet twinkled with the lonely homeliness of the Celtic night."
"他稳步向前走着，警惕而又好奇。他个子高，身体结实，显然正值壮年。他的肩膀宽阔，相当挺拔，走路时躯干从臀部微微前倾，好像一个必须弯腰以降低自己的高度的男人。可他并没有缩着肩膀：从臀部到整个上身都是笔直的。","He tramped steadily on, always watchful with curiosity.He was a tall, well-built man, apparently in the prime of life.His shoulders were square and rather stiff, he leaned forwards a little as he went, from the hips, like a man who must stoop to lower his height.But he did not stoop his shoulders: he bent his straight back from the hips."
"矮矮的、敦实的、腿脚粗壮的科尼什矿工不时地与他擦肩而过，他总是给他们道晚安，似乎在强调这地方他是很熟悉的。他说话时带着西科尼什的腔调。他沿着这条阴沉的路往前走，一会儿看看陆地上房子里的灯光，一会儿瞧瞧远处海上的灯塔，大船一看见灯塔就改变了航向，望着夜色中的大西洋隔在自己和美洲之间，他似乎有点兴奋，感到愉快，谨慎与激动这两种情绪不停地转变着，冲突着。","Now and again short, stump, thick-legged figures of Cornish miners passed him, and he invariably gave them goodnight, as if to insist that he was on his own ground.He spoke with the west-Cornish intonation.And as he went along the dreary road, looking now at the lights of the dwellings on land, now at the lights away to sea, vessels veering round in sight of the Longships Lighthouse, the whole of the Atlantic Ocean in darkness and space between him and America, he seemed a little excited and pleased with himself, watchful, thrilled, veering along in a sense of mastery and of power in conflict."
"路边的房屋都开始关门了，他走进零乱无序的、萧瑟的矿村，他很久之前就知道这里。道路左边不远的一块空地上，有一家小酒馆透出温暖舒适的灯光。就是这里了。他凝视着酒馆的招牌：“锡矿工人之家”。但是他却辨认不出老板的名字。他听了听。屋里传来兴奋的笑谈声，一个女人的尖笑声混合在一群男人的声音里。","The houses began to close on the road, he was entering the straggling, formless, desolate mining village, that he knew of old.On the left was a little space set back from the road, and cosy lights of an inn.There it was.He peered up at the sign: ‘The Tinners’ Rest’.But he could not make out the name of the proprietor.He listened.There was excited talking and laughing, a woman’s voice laughing shrilly among the men’s."
"他微微弯腰，走进了这家灯光温暖的小酒吧。电灯明晃晃地亮着，一个丰满的女人从擦洗得发白的牌桌边站起身来，桌上散落着黑的、白的和红的纸牌，几个正在玩牌的矿工抬起头来。","Stooping a little, he entered the warmly-lit bar.The lamp was burning, a buxom woman rose from the white-scrubbed deal table where the black and white and red cards were scattered, and several men, miners, lifted their faces from the game."
"这个陌生人转过脸，径直走向柜台。他的帽子拉得很低，遮住了眉毛。","The stranger went to the counter, averting his face.His cap was pulled down over his brow."
"“晚上好！”老板娘逢迎谄媚地打着招呼。","‘Good-evening!’ said the landlady, in her rather ingratiating voice."
"“晚上好。来杯麦酒。”","‘Good-evening.A glass of ale.’"
"“麦酒一杯，”老板娘殷勤地重复着，“这夜晚真冷——不过却令人愉快。”","‘A glass of ale,’ repeated the landlady suavely.‘Cold night—but bright.’"
"“是的。”男人草草附和道。就在没有人指望他会再说点什么的时候，他又说道：“天气是时候变冷了。”","‘Yes,’ the man assented, laconically.Then he added, when nobody expected him to say any more: ‘Seasonable weather.’"
"“是时候了，没错。”老板娘回答，“谢谢你。”","‘Quite seasonable, quite,’ said the landlady.‘Thank you.’"
"男人端起酒杯直接送到嘴边，一口干了下去。咔嗒一声，他把酒杯放在镀锌的吧台上。","The man lifted his glass straight to his lips, and emptied it.He put it down again on the zinc counter with a click."
"“再来一杯。”他说。","‘Let’s have another,’ he said."
"女人又给他倒了杯酒，男人端起杯子朝靠近火炉的第二张桌子走去。女人迟疑了一下，又坐到牌桌边，回到牌友中间。她已经注意到这个男人了：一个身材高大、穿着得体的陌生人。","The woman drew the beer, and the man went away with his glass to the second table, near the fire.The woman, after a moment’s hesitation, took her seat again at the table with the card-players.She had noticed the man: a big fine fellow, well dressed, a stranger."
"但是他说话带着科尼什的北方士兵的口音，她则自然地将其当作是矿工们说话时常见的鼻音了。","But he spoke with that Cornish-Yankee accent she accepted as the natural twang among the miners."
"那个陌生人把脚放在围栏上，凝视着火苗。他相貌英俊，肤色红润，科尼什式的眉毛修饰得很好，还有一双明亮却没有神采的科尼什式的黑眼睛。他似乎想什么想得出神了。接着他看着这伙人打牌。","The stranger put his foot on the fender and looked into the fire.He was handsome, well coloured, with well-drawn Cornish eyebrows, and the usual dark, bright, mindless Cornish eyes.He seemed abstracted in thought.Then he watched the card-party."
"这个女人健康丰满，黑头发，有一双机敏的棕色小眼睛。她浑身散发着生机与活力，她将这股能量注入牌局，使男人们都兴奋起来，他们叫嚷，大笑，女人也用手托着胸部，尖声地大笑。","The woman was buxom and healthy, with dark hair and small, quick brown eyes.She was bursting with life and vigour, the energy she threw into the game of cards excited all the men, they shouted, and laughed, and the woman held her breast, shrieking with laughter."
"“噢，天哪，笑死我啦。”她喘着气说，“好了，你，特雷沃罗先生，别耍赖。别耍赖，我说，要不我可不玩儿了。”","‘Oh, my, it’ll be the death o’ me,’ she panted.‘Now, come on, Mr. Trevorrow, play fair.Play fair, I say, or I s’ll put the cards down.’"
"“谁耍赖！谁打牌耍赖？”特雷沃罗先生突然喊道，“你是在说我吗，我打牌不光明正大吗，南克维斯太太？”","‘Play fair!Why who’s played unfair?’ ejaculated Mr. Trevorrow.‘Do you mean t’accuse me, as I haven’t played fair, Mrs. Nankervis?’"
"“是的。我说了，而且我就是这个意思。难道你没有拿黑桃Ｑ吗？算了吧，别跟我躲躲闪闪地玩儿花招。我知道你拿着那张黑桃皇后呢，就像我知道自己叫艾丽斯一样。”","‘I do.I say it, and I mean it.Haven’t you got the queen of spades?Now, come on, no dodging round me.I know you’ve got that queen, as well as I know my name’s Alice.’"
"“好吧——如果你是艾丽斯，那你就把它拿去吧——”","‘Well—if your name’s Alice, you’ll have to have it—’"
"“哎呀，是吧——我说什么来着？你们见过这样的男人吗？我敢说，你老婆一定轻易就被你的表面给骗了。”","‘Ay, now—what did I say?Did you ever see such a man?My word, but your missus must be easy took in, by the looks of things.’"
"话音刚落，她就发出一阵大笑。四个穿着卡其布的男人进来打断了她，一个身材粗短的中年中士，一个年轻的下士和两个年轻的二等兵。女人靠到椅背上。","And off she went into peals of laughter.She was interrupted by the entrance of four men in khaki, a short, stumpy sergeant of middle age, a young corporal, and two young privates.The woman leaned back in her chair."
"“噢，我的天哪！”她喊道，“要是孩子们不是累得够呛地回来了，我相信……”","‘Oh, my!’ she cried.‘If there isn’t the boys back: looking perished, I believe—’"
"“累死了，夫人。”中士呼喊道，“还不算。”","‘Perished, Ma!’ exclaimed the sergeant.‘Not yet.’"
"“快死了。”一个年轻的二等兵笨拙地说。","‘Near enough,’ said a young private, uncouthly."
"女人站起身。","The woman got up."
"“我想也是，亲爱的们。你们一定想吃晚饭了，我去准备。”","‘I’m sure you are, my dears.You’ll be wanting your suppers, I’ll be bound.’"
"“我们还行。”","‘We could do with ’em.’"
"“先来点儿喝的吧。”中士说。","‘Let’s have a wet first,’ said the sergeant."
"女人赶紧去拿酒。几个士兵移到火旁，摊开他们的手。","The woman bustled about getting the drinks.The soldiers moved to the fire, spreading out their hands."
"“你们在这儿吃晚饭？”她说，“还是在厨房？”","‘Have your suppers in here, will you?’ she said.‘Or in the kitchen?’"
"“就在这儿吃吧。”中士说，“这儿更舒服——如果你不介意的话。”","‘Let’s have it here,’ said the sergeant.‘More cosier—if you don’t mind.’"
"“你们想在哪儿吃就在哪儿吃，伙计们。”","‘You shall have it where you like, boys, where you like.’"
"她一转眼就不见了。一会儿工夫，一个年纪约十六岁的女孩儿进来了。她身材高挑，面容清秀，一双年轻而没有表情的黑眼睛，眉毛整齐，带着尚未成熟的柔弱与无知，有一种凯尔特人独有的美。","She disappeared.In a minute a girl of about sixteen came in.She was tall and fresh, with dark, young, expressionless eyes, and well-drawn brows, and the immature softness and mindlessness of the sensuous Celtic type."
"“嗨，玛丽安！晚上好，玛丽安！玛丽安，你好吗？”一下传来了许多问候。","‘Ho, Maryann!Evenin’, Maryann!How’s Maryann, now?’ came the multiple greeting."
"她用柔弱的声音回答每个人，这声音很奇异，柔弱中带着从容镇静，很吸引人。她机械地走动着，样子却很迷人，好像她的思绪在别处。但她总是露出淡淡的恍惚的神态：一种微微的害羞。炉火旁的陌生人好奇地打量着她。他红润的脸上露出一种警惕、充满疑问而莽撞的好奇。","She replied to everybody in a soft voice, a strange, soft aplomb that was very attractive.And she moved round with rather mechanical, attractive movements, as if her thoughts were elsewhere.But she had always this dim far-awayness in her bearing: a sort of modesty.The strange man by the fire watched her curiously.There was an alert, inquisitive, mindless curiosity on his well-coloured face."
"“介意我和你们一起吃点儿晚饭吗？”他说。","‘I’ll have a bit of supper with you, if I might,’ he said."
"她看着他，眼睛清澈明亮，毫无理性，就像是某种动物的眼神。","She looked at him, with her clear, unreasoning eyes, just like the eyes of some non-human creature."
"“我问问妈妈。”她说。她的声音好似轻柔的呼吸，温柔的歌声。","‘I’ll ask mother,’ she said.Her voice was soft-breathing, gently singsong."
"当她再进来的时侯，说：","When she came in again:"
"“好的。”她说，几乎是在耳语，“你想吃点儿什么？”","‘Yes,’ she said, almost whispering.‘What will you have?’"
"“你们有什么呢？”他抬头看着她的脸，问道。","‘What have you got?’ he said, looking up into her face."
"“有冷肉——”","‘There’s cold meat—’"
"“那好，就给我冷肉吧。”","‘That’s for me, then.’"
"陌生人坐在桌子的一头，和几个疲惫不堪、默不作声的士兵一起吃饭。这会儿，老板娘对他产生了兴趣。她的眉头紧锁，健康而宽大的脸上露出恐慌的表情，可她棕色的小眼睛却紧紧地凝视着他。她是个大块头的女人，但是她的眼睛却又小又挤。她走近这个陌生人。她穿着一件相当花哨的法兰绒上衣和一条深色的裙子。","The stranger sat at the end of the table and ate with the tired, quiet soldiers.Now, the landlady was interested in him.Her brow was knit rather tense, there was a look of panic in her large, healthy face, but her small brown eyes were fixed most dangerously.She was a big woman, but her eyes were small and tense.She drew near the stranger.She wore a rather loud-patterned flannelette blouse, and a dark skirt."
"“吃饭时你想喝点儿什么？”她问，声音里带着一种新出现的危险的音调。","‘What will you have to drink with your supper?’ she asked, and there was a new, dangerous note in her voice."
"他不自在地动了一下。","He moved uneasily."
"“哦，再来点儿麦酒吧。”","‘Oh, I’ll go on with ale.’"
"她又给他倒了一杯。接着，她在他和士兵们吃饭的桌子边的长凳上坐下，盯着他。","She drew him another glass.Then she sat down on the bench at the table with him and the soldiers, and fixed him with her attention."
"“你从圣贾斯特来，是吗？”她说。","‘You’ve come from St Just, have you?’ she said."
"他用那清澈明亮、难以捉摸的科尼什黑眼睛盯着她，最后答道：","He looked at her with those clear, dark, inscrutable Cornish eyes, and answered at length:"
"“不，从彭赞斯来。”","‘No, from Penzance.’"
"“彭赞斯！——你今天晚上不打算回去了？”","‘Penzance!—but you’re not thinking of going back there tonight?’"
"“不——不回去了。”","‘No—no.’"
"他还是用那双清澈透亮、像玛瑙般明亮的大眼睛看着她。她开始发怒了。这从她的眉头能看出来。但她的声音还是那么温和，还有点不以为然。","He still looked at her with those wide, clear eyes that seemed like very bright agate.Her anger began to rise.It was seen on her brow.Yet her voice was still suave and deprecating."
"“我想也是——但你不住在这儿吧，对吗？”","‘I thought not—but you’re not living in these parts, are you?’"
"“是——是的，我不住这儿。”他总是回答得很慢，似乎在他和外来的提问之间有什么阻挡的东西。","‘No—no, I’m not living here.’He was always slow in answering, as if something intervened between him and any outside question."
"“噢，我明白了。”她说，“你在这儿有亲戚。”","‘Oh, I see,’ she said.‘You’ve got relations down here.’"
"他又一次直直地盯着她的眼睛，似乎想要看得她说不出话。","Again he looked straight into her eyes, as if looking her into silence."
"“有亲戚。”他说。","‘Yes,’ he said."
"他没再多接话。她烦躁地站了起来。怒上眉梢。尽管她继续母亲般地、温和地、好脾气地与男人们周旋，但那天晚上再也没有笑声和牌局了。他们都了解她，都怕她。","He did not say any more.She rose with a flounce.The anger was tight on her brow.There was no more laughing and card-playing that evening, though she kept up her motherly, suave, good-humoured way with the men.But they knew her, they were all afraid of her."
"晚饭吃过了，桌子也收拾了，陌生男人还是没有走。两个年轻的士兵快活地去睡觉了：","The supper was finished, the table cleared, the stranger did not go.Two of the young soldiers went off to bed, with their cheery:"
"“晚安，夫人。晚安，玛丽安。”","‘Good-night, Ma.Good-night, Maryann.’"
"这个陌生男人和中士聊了几句关于战争的话题，这是开战的第一年，他们聊起新的部队，一支驻扎在本地区的小分队，聊起了美国。","The stranger talked a little to the sergeant about the war, which was in its first year, about the new army, a fragment of which was quartered in this district, about America."
"老板娘的小眼睛瞪着他，一分钟接一分钟，一股狂躁的风暴在她的胸中涌动，因为他仍然没有走。因为压抑着强烈的感情，她全身颤抖，那是一种让人害怕且不同寻常的情绪。她一刻也坐不住了。时间一分一秒地过去，她沉重的身躯似乎不自觉地闪来闪去，挪来挪去，可是，他还是坐在那儿，她内心的不安渐渐地变得无法忍受。她看着时钟的指针移动。士兵中有三个都已经睡觉去了，只有那个剪着平头、长得像小狗崽的老中士还留在那儿。","The landlady darted looks at him from her small eyes, minute by minute the electric storm welled in her bosom, as still he did not go.She was quivering with suppressed, violent passion, something frightening and abnormal.She could not sit still for a moment.Her heavy form seemed to flash with sudden, involuntary movements as the minutes passed by, and still he sat there, and the tension on her heart grew unbearable.She watched the hands of the dock move on.Three of the soldiers had gone to bed, only the crop-headed, terrier-like old sergeant remained."
"老板娘坐在吧台后面，烦躁不安地不停地翻着报纸。她又看了看时钟。终于，只差五分钟就到十点了。","The landlady sat behind the bar fidgeting spasmodically with the newspaper.She looked again at the clock.At last it was five minutes to ten."
"“先生们——冤家！”她说，语气中的烦躁减弱了些。“请注意时间。该打烊了，亲爱的们。祝你们晚安！”","‘Gentlemen—the enemy!’ she said, in her diminished, furious voice.‘Time, please.Time, my dears.And good-night all!’"
"男人们开始离开了，简单地道着晚安。只差一分钟到十点了。老板娘站了起来。","The men began to drop out, with a brief good-night.It was a minute to ten.The landlady rose."
"“快。”她说，“我要关门了。”","‘Come,’ she said.‘I’m shutting the door.’"
"最后几个矿工走出去了。她杵在那儿，坚决而充满威胁地扶着门。那陌生人仍然坐在火旁，黑色的外衣敞开着，吸着烟。","The last of the miners passed out.She stood, stout and menacing, holding the door.Still the stranger sat on by the fire, his black overcoat opened, smoking."
"“我们马上要关门了，先生。”老板娘用危险但压制着的声音说道。","‘We’re closed now, sir,’ came the perilous, narrowed voice of the landlady."
"这个小个子的、长得像小狗崽的、固执的中士碰了碰陌生人的手臂。","The little, dog-like, hard-headed sergeant touched the arm of the stranger."
"“时间到了，打烊了。”他说。","‘Closing time,’ he said."
"坐着的陌生人转过身来，他宝石般的黑眼睛快速地从中士移到老板娘的身上。","The stranger turned round in his seat, and his quick-moving, dark, jewel-like eyes went from the sergeant to the landlady."
"“我今晚就留在这儿了。”他说，带着简洁的科尼什北方士兵的口音。","‘I’m stopping here tonight,’ he said, in his laconic Cornish-Yankee accent."
"老板娘似乎要气炸了。她的眼睛奇怪地睁着，十分可怕。","The landlady seemed to tower.Her eyes lifted strangely, frightening."
"“啊！真的吗！”她大喊，“哦，真的吗！我倒要问问，这是谁的命令？”","‘Oh!indeed!’ she cried.‘Oh, indeed!And whose orders are those, may I ask?’"
"他又看着她。","He looked at her again."
"“我的命令。”他说。","‘My orders,’ he said."
"她不自觉地顺手关掉门，像一只危险的大鸟冲了过去。她提高了嗓门，声音有些沙哑。","Involuntarily she shut the door, and advanced like a great, dangerous bird.Her voice rose, there was a touch of hoarseness in it."
"“你的命令算什么，说说看？”她喊道，“你算老几，在这间屋子里发号施令？”","‘And what might your orders be, if you please?’ she cried.‘Who might you be, to give orders, in the house?’"
"他还是一动不动地坐着，看着她。","He sat still, watching her."
"“你知道我是谁。”他说，“至少，我知道你是谁。”","‘You know who I am,’ he said.‘At least, I know who you are.’"
"“哦，是吗？哦，你知道？那我是谁？你行行好，能告诉我吗？”","‘Oh, you do?Oh, do you?And who am I then, if you’ll be so good as to tell me?’"
"他用黑亮的眼睛盯着她。","He stared at her with his bright, dark eyes."
"“你是我老婆，没错。”他说，“你和我一样清楚。”","‘You’re my Missis, you are,’ he said.‘And you know it, as well as I do.’"
"她吃了一惊，好像什么东西从她身体里炸开了。","She started as if something had exploded in her."
"她的眼睛鼓起，火冒三丈，发疯了一般。","Her eyes lifted and flared madly."
"“难道！我知道吗！”她喊道，“我根本不知道有这回事！我根本不知道有这回事！你以为一个男人走进这间酒馆，随便地说我是他的老婆，我就会相信他？——我告诉你，不管你是谁，你搞错了。我自己知道，我不是你老婆，劳驾你，在我找人把你轰出去之前，请你立刻离开这间屋子。”","‘Do I know it, indeed!’ she cried.‘I know no such thing!I know no such thing!Do you think a man’s going to walk into this bar, and tell me off-hand I’m his Missis, and I’m going to believe him?—I say to you, whoever you may be, you’re mistaken.I know myself for no Missis of yours, and I’ll thank you to go out of this house, this minute, before I get those that will put you out.’"
"男人站起来，把头微微地靠向她。他是个体格健硕的科尼什人，正当壮年。","The man rose to his feet, stretching his head towards her a little.He was a handsomely built Cornishman in the prime of life."
"“你说什么，呃？你不认识我了？”他说，他的声音起伏，虽不露情感，却有一种压迫感令人窒息：这让人想起了那个女孩儿的声音。“不管在哪儿，我都得认出你来，你明白吧。我应该认出你！我第一眼就能认出你了，你看。你知道吗，啊，知道吗？”","‘What you say, eh?You don’t know me?’ he said, in his sing-song voice, emotionless, but rather smothered and pressing: it reminded one of the girl’s.‘I should know you anywhere, you see.I should!I shouldn’t have to look twice to know you, you see.You see, now, don’t you?’"
"这女人感到非常迷惑。","The woman was baffled."
"“你可以这么说，”她断断续续地回答，“你可以这么说。这很简单。方圆十里的人都知道我的名字，大家都很敬重我。可是，我不认识你。”","‘So you may say,’ she replied, staccato.‘So you may say.That’s easy enough.My name’s known, and respected, by most people for ten miles round.But I don’t know you.’"
"她的语调变得嘲讽起来。“我不能说我认识你。你对我来说完全是个陌生人，而且我也确信，在今晚之前，我从没见过你。”","Her voice ran to sarcasm.‘I can’t say I know you.You’re a perfect stranger to me, and I don’t believe I’ve ever set eyes on you before tonight.’"
"她语气多变，而且带着讽刺。","Her voice was very flexible and sarcastic."
"“不，你见过我。”男人理智地回答，“你见过我。你的姓就是我的姓，还有那姑娘玛丽安就是我的女儿，她是我的女儿。你就是我老婆，绝对没错。就像我确定我就是威利·南克维斯一样。”","‘Yes, you have,’ replied the man, in his reasonable way.‘Yes, you have.Your name’s my name, and that girl Maryann is my girl; she’s my daughter.You’re my Missis right enough.As sure as I’m Willie Nankervis.’"
"他说得好像一切都是公认的事实那样。他的脸很帅气，带着一种奇怪的警觉，而且他对自己的信念非常坚定，这使她发狂。","He spoke as if it were an accepted fact.His face was handsome, with a strange, watchful alertness and a fundamental fixity of intention that maddened her."
"“你这恶棍！”她叫喊道，“你这恶棍，敢到这屋里来这样对我说话。你这恶棍，你简直就是无赖！”","‘You villain!’ she cried.‘You villain, to come to this house and dare to speak to me.You villain, you down-right rascal!’"
"他看着她。","He looked at her."
