"zh","en"
"一千美元","One Thousand Dollars"
" 一千美元","One Thousand Dollars"
"作者：欧亨利","by O. Henry"
"“一千美元，”托尔曼律师庄重而严肃地说，“在这儿。”","“One thousand dollars,” repeated Lawyer Tolman, solemnly and severely, “and here is the money.”"
"小吉利恩用指尖点着薄薄的一叠五十美元一张的新钞票，发出爽朗快活的笑声。","Young Gillian gave a decidedly amused laugh as he fingered the thin package of new fifty-dollar notes."
"“这是个多么令人尴尬的数目，”他友好地向律师解释道，“如果这是一万美元，一个人最终可能会得到一大堆烟花，为自己赢得赞誉。即使是五十美元，麻烦也会少一些。”","“It’s such a confoundedly awkward amount,” he explained, genially, to the lawyer.“If it had been ten thousand a fellow might wind up with a lot of fireworks and do himself credit.Even fifty dollars would have been less trouble.”"
"“你听到你叔叔遗嘱的宣读了，”托尔曼律师继续以专业口吻干巴巴地说，“我不清楚你是否注意到其中的细节。我必须提醒你一下。一旦你花掉这一千美元，按照规定，你要向我们提供这一千美元的消费清单。遗嘱明确要求了这一点。我相信到目前为止，你会遵从刚去世的吉利恩先生的遗愿。”","“You heard the reading of your uncle’s will,” continued Lawyer Tolman, professionally dry in his tones.“I do not know if you paid much attention to its details.I must remind you of one.You are required to render to us an account of the manner of expenditure of this $1,000 as soon as you have disposed of it.The will stipulates that.I trust that you will so far comply with the late Mr. Gillian’s wishes.”"
"“你大可放心，”年轻人有礼貌地说，“尽管会导致额外开支，我还是要雇一个秘书，我从来不擅长记账。”","“You may depend upon it,” said the young man politely, “in spite of the extra expense it will entail.I may have to engage a secretary.I was never good at accounts.”"
"吉利恩去他的俱乐部了。在那儿，他找到一个他称之为老布赖森的家伙。","Gillian went to his club.There he hunted out one whom he called Old Bryson."
"老布赖森是一个沉着冷静的人，四十岁，过着隐退生活。他正坐在一个角落里看一本书，当看到吉利恩走过来时，他叹了一口气，放下书，摘掉了眼镜。","Old Bryson was calm and forty and sequestered.He was in a corner reading a book, and when he saw Gillian approaching he sighed, laid down his book and took off his glasses."
"“老布赖森，振作点，”吉利恩说。“我有一件趣事要告诉你。”","“Old Bryson, wake up,” said Gillian.“I’ve a funny story to tell you.”"
"“我倒希望你能说给台球室的某个人听；”老布赖森说，“你知道我有多讨厌你那些事儿。”","“I wish you would tell it to some one in the billiard room,” said Old Bryson.“You know how I hate your stories.”"
"“这个比平常那些要好，”吉利恩说，卷了一根烟，“并且我很乐意告诉你。”这个故事和台球室的吵闹气氛混在一起太可悲、太滑稽了。我刚从我那过世的叔叔的合法海盗公司过来。他留给我整一千美元。现在，一个人有一千美元能做什么呢？”","“This is a better one than usual,” said Gillian, rolling a cigarette; “ and I’m glad to tell it to you.It’s too sad and funny to go with the rattling of billiard bars.I’ve just come from my late uncle’s firm of legal corsairs.He leaves me an even thousand dollars.Now, what can a man possibly do with a thousand dollars?”"
"“我认为，”老布赖森说，显示出蜜蜂在醋瓶里才有的浓厚兴趣，“刚去世的塞普蒂默斯·吉利恩差不多值一百万的一半。”","“I thought,” said Old Bryson, showing as much interest as a bee shows in a vinegar cruet, “that the late Septimus Gillian was worth something like half a million.”"
"“他是值那么多，”吉利恩饶高兴地赞同道，“这就是可笑的地方。他把所有的金币都留给了一种细菌。也就是说，一部分金币留给发现一种新细菌的人，剩余的用来创办一所医院，以便再消灭这种细菌。","“He was,” assented Gillian, joyously, “ and that’s where the joke comes in.He’s left his whole cargo of doubloons to a microbe.That is, part of it goes to the man who invents a new bacillus and the rest to establish a hospital for doing away with it again."
"还有一两笔微不足道的遗产——男管家和女管家各得到一枚图章戒指和十美元。他的侄子分到了一千美元。”","There are one or two trifling bequests on the side—the butler and the housekeeper get a seal ring and $10 each.His nephew gets $1,000.”"
"“你一直有足够的钱花。”老布赖森评论道。","“You’ve always had plenty of money to spend,” observed Old Bryson."
"“多得很。”吉利恩说道，“说到零用钱，叔叔可是充当孩童教母的仙女。”","“Tons,” said Gillian.“Uncle was the fairy god-mother as far as an allowance was concerned.”"
"“有其他继承人吗？”老布赖森问道。","“Any other heirs?”asked Old Bryson."
"“没有。”吉利恩对着他的烟皱了皱眉头，心神不宁地朝长沙发的皮套子上踢了一脚。","“None.” Gillian frowned at his cigarette and kicked the upholstered leather of a divan uneasily."
"有一位海登小姐，是我叔叔的监护对象，住在他家里。她是个安静的人——喜爱音乐——某个不幸的、不足以成为他朋友的人的女儿。我忘记说了，她也在分享图章戒指和十美元的玩笑之列。我希望我也是。然后我就可以在喝了两瓶酒后，把戒指当小费给服务员，并将整件事抛到一边去。别这么盛气凌人、傲慢无礼，老布赖森——告诉我一个人用一千美元可以做什么。”老布赖森擦了擦他的眼镜，笑了。当老布赖森笑的时候，吉利恩知道，他打算比以往更让人讨厌。","There is a Miss Hayden, a ward of my uncle, who lived in his house.She’s a quiet thing—musical—the daughter of somebody who was unlucky enough to be his friend.I forgot to say that she was in on the seal ring and $10 joke, too.I wish I had been.Then I could have had two bottles of brut, tipped the waiter with the ring and had the whole business off my bands.Don’t be superior and insulting, Old Bryson—tell me what a fellow can do with a thousand dollars.”Old Bryson rubbed his glasses and smiled.And when Old Bryson smiled, Gillian knew that he intended to be more offensive than ever."
"“一千美元，”他说，“很多也很少。一个人可以用它买一个幸福的家，并嘲笑一下洛克菲勒。另一个人可以用它把妻子送到南部，拯救她的生命。一千美元可以为一百个婴儿买纯牛奶，帮他们度过七、八、九月，并且能让其中五十个活下去。你可以用它在戒备森严的美术馆里消遣半小时，玩玩儿法罗牌。它还可以为一个有抱负的男孩提供受教育的机会。我被告知，昨天在拍卖行，一幅真的柯罗画的作保金额也是这个数目。用这笔钱，你可以搬到新罕布什尔的某个镇上，在那儿体面地住上两年。你可以用它租用麦迪逊广场花园一个晚上，如果你愿意演讲，可以针对假定继承人这一职业的不稳定性，对你的听众发表演说。”","“A thousand dollars,” he said, “means much or little.One man may buy a happy home with it and laugh at Rockefeller.Another could send his wife South with it and save her life.A thousand dollars would buy pure milk for one hundred babies during June, July, and August and save fifty of their lives.You could count upon a half hour’s diversion with it at faro in one of the fortified art galleries.It would furnish an education to an ambitious boy.I am told that a genuine Corot was secured for that amount in an auction room yesterday.You could move to a New Hampshire town and live respectably two years on it.You could rent Madison Square Garden for one evening with it, and lecture your audience, if you should have one, on the precariousness of the profession of heir presumptive.”"
"“人们也许会喜欢你，老布赖森，”吉利恩一直平静地说，“如果你不说教的话。我请你告诉我，用一千美元我可以做什么。”","“People might like you, Old Bryson,” said Gillian, always unruffled, “if you wouldn’t moralize.I asked you to tell me what I could do with a thousand dollars.”"
"“你？”布赖森说，脸上露出温柔的笑容，“哎呀，博比·吉利恩，你能做的事只有一件符合逻辑。你可以用这笔钱给洛塔·劳里埃小姐买个钻石吊坠，然后动身前往爱达荷，到一个牧场上去尝尝苦头。我建议去个牧羊场，因为我特别讨厌羊。”","“You?” said Bryson, with a gentle laugh.“Why, Bobby Gillian, there’s only one logical thing you could do.You can go buy Miss Lotta Lauriere a diamond pendant with the money, and then take yourself off to Idaho and inflict, your presence upon a ranch.I advise a sheep ranch, as I have a particular dislike for sheep.”"
"“谢谢了。”吉利恩站起身，“我想我可以依赖你，老布赖森。你想出了一个上好的计划。我想一次性把这笔钱花掉，因为我不得不上交一份账单，而我讨厌一条一条地登记。”","“Thanks,” said Gillian, rising, “I thought I could depend upon you, Old Bryson.You’ve hit on the very scheme.I wanted to chuck the money in a lump, for I’ve got to turn in an account for it, and I hate itemizing.”"
"吉利恩打电话叫了辆出租车，对司机说：“去哥伦拜恩剧院的舞台入口。”——洛塔·劳里埃小姐正在用粉扑搽脸，差不多已准备好登上拥挤的日场戏的舞台，这时，她的化妆师提到了吉利恩先生的名字。","Gillian phoned for a cab and said to the driver: “The stage entrance of the Columbine Theatre.”—Miss Lotta Lauriere was assisting nature with a powder puff, almost ready for her call at a crowded Matinee, when her dresser mentioned the name of Mr. Gillian."
"“让他进来。”洛塔·劳里埃小姐说，“嗨，有什么事，博比？两分钟后我就要登台了。”","“Let it in,” said Miss Lauriere.“Now, what is it, Bobby?I’m going on in two minutes.”"
"“给你的右耳加个小小的兔后足，”吉利恩建议道，带着鉴定的口吻，","“Rabbit-foot your right ear a little,” suggested Gillian, critically."
