"zh","en"
"红发俱乐部","The Red-Headed League"
"红发俱乐部[^1]","The Red-Headed League"
"去年的一个秋日，我去探望我朋友歇洛克·福尔摩斯先生，发现他正在聚精会神地跟人聊天，对方是一个健硕异常、面色红润的老先生，头发如火焰一般鲜红耀眼。我为自己的冒昧打扰道了声歉，正打算就此离去，福尔摩斯却猛一把将我拽进房间，跟着就关上了门。","I had called upon my friend, Mr. Sherlock Holmes, one day in the autumn of last year and found him in deep conversation with a very stout, florid-faced, elderly gentleman with fiery red hair. With an apology for my intrusion, I was about to withdraw when Holmes pulled me abruptly into the room and closed the door behind me."
"“你来得再巧不过了，亲爱的华生，”他恳切地说道。","“You could not possibly have come at a better time, my dear Watson,” he said cordially."
"“要我看，你现在有事情吧。”","“I was afraid that you were engaged.”"
"“我确实有事情，事情还非常多。”","“So I am. Very much so.”"
"“那我到隔壁去等你好了。”","“Then I can wait in the next room.”"
"“完全不用。威尔逊先生，您眼前的这位先生曾经跟我一起办过许多最为成功的案子，还给过我莫大的帮助，我完全肯定，在您的这件案子当中，他也能给我同样的帮助。”","“Not at all. This gentleman, Mr. Wilson, has been my partner and helper in many of my most successful cases, and I have no doubt that he will be of the utmost use to me in yours also.”"
"身形健硕的老先生从椅子上抬起半个身子，略微表示了一下问候，还用肿泡泡的小眼睛飞快地扫了我一眼，眼神里带着疑问。","The stout gentleman half rose from his chair and gave a bob of greeting, with a quick little questioning glance from his small, fat-encircled eyes."
"“你坐那把长椅吧，”福尔摩斯一边说，一边倒进自己的扶手椅，双手的手指拢在了一起。每当他进入慎思明辨的状态，总是会摆出这么一副架势。“我知道，亲爱的华生，你我都是同道中人，都喜欢那些离奇古怪、超越日常生活陈腔滥调的事物。你之好奇爱异，证据就是你身上的那股热情，正是那股热情驱使你从我本人的小小事迹当中搜罗了那么多东西，对它们进行记录，甚而至于，恕我直言，进行夸大和粉饰。”","“Try the settee,” said Holmes, relapsing into his armchair and putting his fingertips together, as was his custom when in judicial moods. “I know, my dear Watson, that you share my love of all that is bizarre and outside the conventions and humdrum routine of everyday life. You have shown your relish for it by the enthusiasm which has prompted you to chronicle, and, if you will excuse my saying so, somewhat to embellish so many of my own little adventures.”"
"“我的确对你那些案子非常地感兴趣，”我说道。","“Your cases have indeed been of the greatest interest to me,” I observed."
"“你应该还记得吧，就在咱们着手调查玛丽·萨瑟兰小姐[^2]委托的那件极其简单的案子之前，我曾经对你说过，要想寻找离奇的现象和非凡的因果，咱们只能投入生活本身，原因在于，生活比人们的任何想象都要惊人得多。”","“You will remember that I remarked the other day, just before we went into the very simple problem presented by Miss Mary Sutherland, that for strange effects and extraordinary combinations we must go to life itself, which is always far more daring than any effort of the imagination.”"
"“你这个看法，当时我还不揣冒昧地提出了质疑呢。”","“A proposition which I took the liberty of doubting.”"
