"zh","en"
"强盗首领的故事","The Story of the Bandit Chieftain"
"强盗首领的故事","The Story of the Bandit Chieftain"
"作者：华盛顿·欧文","by Washington Irving"
"我是土生土长的普罗西蒂村人。父亲家境不错，一家人一起耕地，过着平静自足的生活。生活一直和和顺顺的，直到有一天，村里派来了一个新警官，接管了整个警局。他是个独断专行的家伙，什么事情都要管。在履行职责时，总是干些让人恼怒压抑的事。","I am a native of the village of Prossedi.My father was easy enough in circumstances, and we lived peaceably and independently, cultivating our fields.All went on well with us until a new chief of the sbirri was sent to our village to take command of the police.He was an arbitrary fellow, prying into every thing, and practising all sorts of vexations and oppressions in the discharge of his office."
"当时我十八岁，生来就热爱正义，热爱邻里乡亲。我还受过点儿教育，懂点历史，所以对人和事也能判断个一二。种种这些，都让我对这个卑鄙的恶霸憎恨无比。我家也成为他怀疑与厌恶的对象，并且不止一次觉察到他滥用职权。所有这些都在我心中蓄积起来，我想要报仇。我一向性格刚烈，精力旺盛，又爱维护正义，所以我决心整治他一下，使我们村子摆脱这个恶霸。","I was at that time eighteen years of age, and had a natural love of justice and good neighborhood.I had also a little education, and knew something of history, so as to be able to judge a little of men and their actions.All this inspired me with hatred for this paltry despot.My own family, also, became the object of his suspicion or dislike, and felt more than once the arbitrary abuse of his power.These things worked together on my mind, and I gasped after vengeance.My character was always ardent and energetic; and acted upon by my love of justice, determined me by one blow to rid the country of the tyrant."
"准备充分后，一天早晨天还没亮，我就起床了，我在马甲下面藏了一把匕首——你看，就是它！（他拿出了一把锋利的长匕首）——我就藏在村外等他。我知道他常出没的地方，而且我还知道他习惯于一大早像狼一样悄悄地四处巡视一番。终于，我碰到了他，愤怒地扑上去。虽然他带着武器，但是我攻其不备，再加上我年轻力壮。我一个劲地揍他，直到确信可以了，才让他一动不动地倒在我的脚下。","Full of my project I rose one morning before peep of day, and concealing a stiletto under my waistcoat—here you see it!—(and he drew forth a long keen poniard)—I lay in wait for him in the outskirts of the village.I knew all his haunts, and his habit of making his rounds and prowling about like a wolf, in the gray of the morning; at length I met him, and attacked him with fury.He was armed, but I took him unawares, and was full of youth and vigor.I gave him repeated blows to make sure work, and laid him lifeless at my feet."
"干掉他之后，我很满意，然后急急忙忙地就往村里赶。但倒霉的是，进村的时候，我正好碰到了他两个手下。他们跟我打招呼，问我有没有看见他们的头头。我装出镇静的样子，告诉他们我没看见。他们继续往前走。几个小时后，他们就抬着他们头头的尸体回到了普罗西蒂村。他们已经怀疑是我干的，我被逮捕了，还给关进了监狱。我在监狱里呆了几个星期之后，那个公爵，就是普罗西蒂的庄园主，起诉了我。我被带去审判。他们捏造了一个证人，说看见我在血淋淋的尸体附近，还仓皇逃脱。就这样，我被判了三十年苦役。","When I was satisfied that I had done for him, I returned with all haste to the village, but had the ill-luck to meet two of the sbirri as I entered it.They accosted me and asked if I had seen their chief.I assumed an air of tranquillity, and told them I had not.They continued on their way, and, within a few hours, brought back the dead body to Prossedi.Their suspicions of me being already awakened, I was arrested and thrown into prison.Here I lay several weeks, when the prince, who was Seigneur of Prossedi, directed judicial proceedings against me.I was brought to trial, and a witness was produced who pretended to have seen me not far from the bleeding body, and flying with precipitation, so I was condemned to the galleys for thirty years."
"“这该死的法律！”强盗大声喊道，气得唾沫横飞，“这该死的政府！还有那该千刀万剐的公爵！他让我被判重刑！而其他罗马公爵，对那些罪行比我大千倍的凶手还袒护包庇呢！我这么做还不是因为热爱正义，热爱乡亲们吗？布鲁特斯也是为了自由和正义的事业，杀死了凯撒大帝，为什么我的行为就比布鲁特斯更严重呢？”","“Curse on such laws,” vociferated the bandit, foaming with rage; “curse on such a government, and ten thousand curses on the prince who caused me to be adjudged so rigorously, while so many other Roman princes harbor and protect assassins a thousand times more culpable.What had I done but what was inspired by a love of justice and my country?Why was my act more culpable than that of Brutus, when he sacrificed Caesar to the cause of liberty and justice?”"
"这个强盗首领，居然口吐狂言，还把自己跟古代的大人物相提并论，这既有高尚的一面，又有可笑之处。不过，这说明他至少还有优点，即了解自己国家的一些历史大事。他平静了一些后，又继续讲他的故事。","There was something at once both lofty and ludicrous in the rhapsody of this robber chief, thus associating himself with one of the great names of antiquity.It showed, however, that he had at least the merit of knowing the remarkable facts in the history of his country.He became more calm, and resumed his narrative."
"我戴着镣铐，被送到了奇维塔韦基亚。我满腔怒火。我六个月前才跟心爱的女人结婚，而且她已怀有身孕。我们全家都陷入了绝望。很长一段时间，我多次试图弄断锁链，但都没成功。最后我找到了一小块铁片，小心翼翼地藏好后，努力用一块尖利的打火石把铁片磨得像锉刀一样。晚上我就忙着干这件事了，磨成以后，我又花了好长时间，才把铁链上的一个扣环给割断了。我成功越狱。","I was conducted to Civita Vecchia in fetters.My heart was burning with rage.I had been married scarce six months to a woman whom I passionately loved, and who was pregnant.My family was in despair.For a long time I made unsuccessful efforts to break my chain.At length I found a morsel of iron which I hid carefully, endeavored with a pointed flint to fashion it into a kind of file.I occupied myself in this work during the night-time, and when it was finished, I made out, after a long time, to sever one of the rings of my chain.My flight was successful."
