"zh","en"
"初恋","First Love"
"第一章","CHAPTER I"
"当时我十六岁。事情发生在一八八三年的夏天。","I was sixteen then.It happened in the summer of 1833."
"我与父母一同住在莫斯科。他们在卡鲁加门附近的涅斯库奇内公园对面租了一座乡间别墅避暑。那时，我准备考大学，可我却不怎么用功，也不着急。","I lived in Moscow with my parents.They had taken a country house for the summer near the Kalouga gate, facing the Neskutchny gardens.I was preparing for the university, but did not work much and was in no hurry."
"没有人管束我。我想做什么就做什么，尤其是我的最后一位家庭教师离开之后。他是个法国人，一想到自己“像颗炸弹一样”被丢到俄国，他就很不甘心，常常接连几天无精打采地躺在床上，一脸恼怒的神色。父亲待我虽亲切，却并不关心我。母亲几乎很少注意到我，尽管她只有我这么一个孩子，因为其他事情完全占据了她的精力。我父亲还很年轻，而且十分英俊，他是出于经济利益的考虑才娶了母亲，母亲比他大十岁。我母亲生活并不快乐：她总是焦虑不安、嫉妒、爱发脾气——不过都是父亲不在场的时候。母亲非常怕父亲，他严厉、冷漠、令人难以亲近。我从没见过比父亲更镇定自若、更自信和威风凛凛的人。","No one interfered with my freedom.I did what I liked, especially after parting with my last tutor, a Frenchman who had never been able to get used to the idea that he had fallen ‘like a bomb’ (comme une bombe) into Russia, and would lie sluggishly in bed with an expression of exasperation on his face for days together.My father treated me with careless kindness; my mother scarcely noticed me, though she had no children except me; other cares completely absorbed her.My father, a man still young and very handsome, had married her from mercenary considerations; she was ten years older than he.My mother led a melancholy life; she was for ever agitated, jealous and angry, but not in my father’s presence; she was very much afraid of him, and he was severe, cold, and distant in his behaviour....I have never seen a man more elaborately serene, self-confident, and commanding."
"我永远也不会忘记我在乡间别墅里度过的头几个星期。五月九日圣尼古拉斯节这天，天气很好，我们出了城。我经常散步——有时在自家花园，有时在涅斯库奇内公园，有时在郊外。我总随身携带一本书，比如说，卡依达诺夫的历史教科书，不过几乎不看；更多时候我大声朗诵诗歌，并熟记大量诗句；血液在我体内翻腾，我内心隐隐作痛，既觉得甜蜜，又觉得有点荒唐；我内心充满希望与期待，又有所畏惧，我对一切都感到惊奇不已，殷切期盼着什么；我的想象力总是围绕着一些相同的景象驰骋着，就像黎明时燕子绕着钟楼盘旋一样；我梦想着，内心充满忧伤，甚至落泪；尽管悦耳的诗句和黄昏的美景常激起我的忧伤和泪水，然而甜美的青春气息和欢快的生命，穿越了忧伤和泪水，像春日的小草一样蓬勃而出。","I shall never forget the first weeks I spent at the country house.The weather was magnificent; we left town on the 9th of May, on St. Nicholas’s day.I used to walk about in our garden, in the Neskutchny gardens, and beyond the town gates; I would take some book with me—Keidanov’s Course, for instance—but I rarely looked into it, and more often than anything declaimed verses aloud; I knew a great deal of poetry by heart; my blood was in a ferment and my heart ached—so sweetly and absurdly; I was all hope and anticipation, was a little frightened of something, and full of wonder at everything, and was on the tiptoe of expectation; my imagination played continually, fluttering rapidly about the same fancies, like martins about a bell-tower at dawn; I dreamed, was sad, even wept; but through the tears and through the sadness, inspired by a musical verse, or the beauty of evening, shot up like grass in spring the delicious sense of youth and effervescent life."
"我有一匹马。我常常亲自给它套上马鞍，独自一人骑着它去远处，纵横驰骋，幻想着自己是个比武的骑士。风在我耳边欢快地呼啸而过！或者我抬头仰望着天空，把明媚的阳光和湛蓝的天空摄入我热情敞开的心灵。","I had a horse to ride; I used to saddle it myself and set off alone for long rides, break into a rapid gallop and fancy myself a knight at a tournament.How gaily the wind whistled in my ears!or turning my face towards the sky, I would absorb its shining radiance and blue into my soul, that opened wide to welcome it."
"我记得，那个时候，女人的形象，爱情的幻想，几乎没有以明确的轮廓在我脑海里出现过。但是一种新奇的、无比甜蜜的女性特征……这种懵懵懂懂的、羞涩的潜意识却潜藏在我所想到的和所感触到的一切事物中了。","I remember that at that time the image of woman, the vision of love, scarcely ever arose in definite shape in my brain; but in all I thought, in all I felt, lay hidden a half-conscious, shamefaced presentiment of something new, unutterably sweet, feminine...."
"这种预感、这种期待渗透了我的整个身心；我呼吸着它，它在我血管的每滴血液中奔腾着……它注定就会很快实现。","This presentiment, this expectation, permeated my whole being; I breathed in it, it coursed through my veins with every drop of blood ... it was destined to be soon fulfilled."
"那个夏天我们住的避暑别墅是座带圆柱的木质宅第，两侧有两间小厢房。左侧的厢房是一个生产廉价墙纸的小工厂……我不止一次去那儿闲逛。总是看到十来个男孩——体态瘦弱、头发蓬乱、面容枯黄，穿着油迹斑斑的长褂——不时地跳到木杠杆上去压印刷机的矩形板，就这样他们用自己瘦小身体的重量压印出墙纸上各种各样的图案。右侧的厢房空着，有待出租。有一天——也就是五月九日那天之后又过了三周——这侧厢房的百叶窗全打开了，窗口出现了女人们的面孔——有户人家搬进来了。我记得当天吃晚饭时，母亲问管家我们的新邻居是何许人，听到是位姓扎谢金的公爵夫人时，母亲先显出一些敬意说：“啊！公爵夫人……”接着补充了一句：“大概是个穷夫人吧。”","The place, where we settled for the summer, consisted of a wooden manor-house with columns and two small lodges; in the lodge on the left there was a tiny factory for the manufacture of cheap wall-papers....I had more than once strolled that way to look at about a dozen thin and dishevelled boys with greasy smocks and worn faces, who were perpetually jumping on to wooden levers, that pressed down the square blocks of the press, and so by the weight of their feeble bodies struck off the variegated patterns of the wall-papers.The lodge on the right stood empty, and was to let.One day—three weeks after the 9th of May—the blinds in the windows of this lodge were drawn up, women’s faces appeared at them—some family had installed themselves in it. I remember the same day at dinner, my mother inquired of the butler who were our new neighbours, and hearing the name of the Princess Zasyekin, first observed with some respect, ‘Ah! a princess!’ ... and then added, ‘A poor one, I suppose?’"
