"zh","en"
"华而不实","Lost on Dress Parade"
"华而不实","LOST ON DRESS PARADE"
"作者：欧·亨利","by O. Henry"
"托尔斯·钱德勒先生正在他走廊尽头的小隔间卧室里熨烫晚礼服。一只熨斗正在一个小煤气炉上加热，另一只则被用力地来回推动着，以便压出那条称心的折痕，过会儿就能从钱德勒先生的漆光皮鞋与低领背心的下摆之间看到那两条笔挺的裤线了。关于主人公的装束所能透露的就是这么多了。其余的部分对于那些不得不使用些不体面的权宜之计的文雅寒士来说，应该能够猜得到。再见钱德勒先生将是他从栖身之所的台阶上走下来，衣冠楚楚、冷静、自信、潇洒——以纽约市典型的花花公子形象出现，带着点厌倦的神情，准备开始晚间的享乐时光。","Mr. Towers Chandler was pressing his evening suit in his hall bedroom.One iron was heating on a small gas stove; the other was being pushed vigorously back and forth to make the desirable crease that would be seen later on extending in straight lines from Mr. Chandler’s patent leather shoes to the edge of his low-cut vest.So much of the hero’s toilet may be intrusted to our confidence.The remainder may be guessed by those whom genteel poverty has driven to ignoble expedient.Our next view of him shall be as he descends the steps of his lodging-house immaculately and correctly clothed; calm, assured, handsome—in appearance the typical New York young clubman setting out, slightly bored, to inaugurate the pleasures of the evening."
"钱德勒每周的薪金是18美元。他受雇于一间建筑设计师事务所。他二十二岁，认为建筑设计是一项真正的艺术，并且真心相信——尽管在纽约市他可不敢承认——熨斗大厦在设计方面比起米兰大教堂可逊色得多了。","Chandler’s honorarium was $18 per week.He was employed in the office of an architect.He was twenty-two years old; he considered architecture to be truly an art; and he honestly believed—though he would not have dared to admit it in New York—that the Flatiron Building was inferior to design to the great cathedral in Milan."
"钱德勒从每周的薪水里省出1美元。每十个星期的最后一天，用这笔积攒下来的额外资产，他便可以从吝啬的时光老人那廉价的货品柜台买来一个属于绅士的夜晚。他把自己打扮得如同百万富翁和行长经理们一样，然后前往生活最为炫丽浮华的场所，在那里享用富于品位的奢侈晚餐。拥有十美元，一个人在几个小时之内，可以完美地扮演富贵闲人的角色。这个数额足够支付一份精致的晚餐、一瓶上等的酒、与身份相称的小费、一支雪茄、出租马车费，以及其他的常规花销。","Out of each week’s earnings Chandler set aside $1.At the end of each ten weeks with the extra capital thus accumulated, he purchased one gentleman’s evening from the bargain counter of stingy old Father Time.He arrayed himself in the regalia of millionaires and presidents; he took himself to the quarter where life is brightest and showiest, and there dined with taste and luxury.With ten dollars a man may, for a few hours, play the wealthy idler to perfection.The sum is ample for a well-considered meal, a bottle bearing a respectable label, commensurate tips, a smoke, cab fare and the ordinary etceteras."
"从七十个单调乏味的日子里攫取这样一个美妙的夜晚，对于钱德勒来说是足以反复回味的幸福之源。对于上流社会的闺秀，初入社交界的经历仅只一次，那最初的一次经历会成为她年华老去时独一无二的甜美回忆，但对于钱德勒，每十个星期的这一个夜晚所带来的快乐都同第一次一样热切、刺激和新鲜。置身乐于享受生活的人群之中，悠然的乐声缭绕着，坐在棕榈树下观看这样一座人间天堂的老主顾们，也让自己成为被欣赏的对象——哪个女孩的第一支舞和短袖薄纱裙能够与此媲美呢？","This one delectable evening culled from each dull seventy was to Chandler a source of renascent bliss.To the society bud comes but one début; it stands alone sweet in her memory when her hair has whitened; but to Chandler each ten weeks brought a joy as keen, as thrilling, as new as the first had been.To sit among bon vivants under palms in the swirl of concealed music, to look upon the habitués of such a paradise and to be looked upon by them—what is a girl’s first dance and short-sleeved tulle compared with this?"
"钱德勒朝向百老汇走去，加入这夜间的着装展览。在这个夜晚，他既是观赏者，也是展示品。接下来的六十九个夜晚，他将穿着粗呢和毛纺料子的衣服坐在低劣的小餐馆或是狂风肆虐的快餐店吃饭，或者在他那间走廊尽头的隔间小卧室里就着啤酒吃三明治。他甘愿如此，因为他是这个满目浮华的大都会真正的儿子。对他来说，聚光灯下的一夜足抵得过那许多暗淡的日子。","Up Broadway Chandler moved with the vespertine dress parade.For this evening he was an exhibit as well as a gazer.For the next sixty-nine evenings he would be dining in cheviot and worsted at dubious table d’hôtes, at whirlwind lunch counters, on sandwiches and beer in his hall-bedroom.He was willing to do that, for he was a true son of the great city of razzle-dazzle, and to him one evening in the limelight made up for many dark ones."
"钱德勒一直向前走，直走到四十街开始同富丽堂皇的享乐之路相交的地方。因为当时夜色尚浅，况且当一个人在七十个日夜之中只有这一天能够享受上流社会的生活时，谁都愿意将这份快乐延长一些。那些明亮的、阴险的、好奇的、欣羡的、挑逗的、迷人的眼神纷纷向他投来，因为他的装扮和气度表明了他就是这享乐时光的忠实信徒。","Chandler protracted his walk until the Forties began to intersect the great and glittering primrose way, for the evening was yet young, and when one is of the beau monde only one day in seventy, one loves to protract the pleasure.Eyes bright, sinister, curious, admiring, provocative, alluring were bent upon him, for his garb and air proclaimed him a devotee to the hour of solace and pleasure."
"他在一个拐角停住脚步，思量着是不是转回去那家既豪华又时髦的餐厅，那是他在这特殊的奢靡之夜里常去的一家。正在那时，一个女孩轻巧地飞跑过那个拐角，在一片结冻的积雪上一滑，跌倒在人行道上。","At a certain corner he came to a standstill, proposing to himself the question of turning back toward the showy and fashionable restaurant in which he usually dined on the evenings of his especial luxury.Just then a girl scudded lightly around the corner, slipped on a patch of icy snow and fell plump upon the sidewalk."
"钱德勒马上关切地扶她站起身来。女孩蹒跚地走到一旁建筑的外墙边，靠在上面，略显矜持地向他道了谢。","Chandler assisted her to her feet with instant and solicitous courtesy.The girl hobbled to the wall of the building, leaned against it, and thanked him demurely."
"“我想我的脚踝是扭到了。”她说，“刚才摔倒的时候崴了一下。”","“I think my ankle is strained,” she said.“It twisted when I fell.”"
"“疼得厉害吗？”钱德勒问道。","“Does it pain you much?” inquired Chandler."
"“只有我把全身的重量落在上面的时候才会觉得疼。我想过一两分钟我就能走路了。”","“Only when I rest my weight upon it.I think I will be able to walk in a minute or two.”"
"“如果我还能帮你做点什么的话，”年轻人提议，“我去叫辆马车，或者——”","“If I can be of any further service,” suggested the young man, “I will call a cab, or—” "
"“谢谢你。”女孩真诚地轻声说，“我敢肯定不用再麻烦你了。我真是笨手笨脚的。我的鞋跟其实很好走的，不能怪鞋子不好。”","“Thank you,” said the girl, softly but heartily.“I am sure you need not trouble yourself any further.It was so awkward of me.And my shoe heels are horridly common-sense; I can’t blame them at all.”"
"钱德勒望着这个女孩，发觉自己很快就被她吸引了。她美得优雅脱俗，眼睛显得愉悦又友善。她穿着一条式样简单的黑色连衣裙，廉价的装束暗示出这是类似某种女店员穿的制服。她戴着一顶只有一条丝绒蝴蝶结缎带装饰的黑色廉价草帽，帽檐下露出光泽的深棕色头发的发卷。她大概可以被看作是勤勉工作、自尊自强那一类型女孩的最佳代表了。","Chandler looked at the girl and found her swiftly drawing his interest.She was pretty in a refined way; and her eye was both merry and kind.She was inexpensively clothed in a plain black dress that suggested a sort of uniform such as shop girls wear.Her glossy dark-brown hair showed its coils beneath a cheap hat of black straw whose only ornament was a velvet ribbon and bow.She could have posed as a model for the self-respecting working girl of the best type."
"一个念头忽然浮上年轻的建筑师心头。他可以邀请这个女孩与他共进晚餐。这正是他美妙却孤寂的定期晚宴所缺少的因素。如果有一位淑女陪同，他享受高雅奢华的短暂时光就能取得双倍的愉悦了。这个女孩就是一位淑女，他非常肯定——她的举止言谈透露出了这一点。除却她这身相当不起眼的装扮，他感到自己会很高兴同她坐在餐桌旁。","A sudden idea came into the head of the young architect.He would ask this girl to dine with him.Here was the element that his splendid but solitary periodic feasts had lacked.His brief season of elegant luxury would be doubly enjoyable if he could add to it a lady’s society.This girl was a lady, he was sure—her manner and speech settled that.And in spite of her extremely plain attire he felt that he would be pleased to sit at table with her."
"这些念头迅速闪过他的脑海，他随即决定邀请她。当然，这是有些有违礼数，可通常挣周薪的女孩子们在这种情况下是不会拘泥于礼数的。她们对男人往往有敏锐的判断，而且比起无用的陈规旧俗，她们更愿意相信自己的眼力。他的十美元，如果花得谨慎一点，足够他们二人用一顿丰盛的晚餐了。毫无疑问，这顿晚餐会成为投进这个女孩枯燥日常生活的一个美好经历，而她对此表现出的雀跃与感激也能增加他自己的成就感和乐趣。","These thoughts passed swiftly through his mind, and he decided to ask her.It was a breach of etiquette, of course, but oftentimes wage-earning girls waived formalities in matters of this kind.They were generally shrewd judges of men; and thought better of their own judgment than they did of useless conventions.His ten dollars, discreetly expended, would enable the two to dine very well indeed.The dinner would no doubt be a wonderful experience thrown into the dull routine of the girl’s life; and her lively appreciation of it would add to his own triumph and pleasure."
"“我想，”他坦诚而严肃地对她说，“你的脚需要更长的时间来休息。这会儿我有个提议，你既可以给它足够的休息时间，同时又能帮我一个忙。你在拐角那里摔倒的时候，我正要一个人去吃晚餐。如果你跟我一起去，我们可以舒舒服服地吃顿饭，愉快地聊聊天，那之后你那不听话的脚踝就可以把你好好带回家了，我敢保证。”","“I think,” he said to her, with frank gravity, “that your foot needs a longer rest than you suppose.Now, I am going to suggest a way in which you can give it that and at the same time do me a favour.I was on my way to dine all by my lonely self when you came tumbling around the corner.You come with me and we’ll have a cozy dinner and a pleasant talk together, and by that time your game ankle will carry you home very nicely, I am sure.”"
"女孩迅速扫了一眼钱德勒明朗而友善的面庞。她的双目明亮地闪动了一下，随后便率真地笑了。","The girl looked quickly up into Chandler’s clear, pleasant countenance.Her eyes twinkled once very brightly, and then she smiled ingenuously."
"“可我们并不认识对方啊——这样不太好吧，不是吗？”她犹豫道。","“But we don’t know each other—it wouldn’t be right, would it?” she said, doubtfully."
"“这没什么不合适的。”年轻人真诚地说，“自我介绍一下吧——请允许——我是托尔斯·钱德勒。我会尽可能让这顿晚餐吃得舒心，之后就同你道别，或者把你安全地送到家门口，由你定。”","“There is nothing wrong about it,” said the young man, candidly.“I’ll introduce myself—permit me—Mr. Towers Chandler.After our dinner, which I will try to make as pleasant as possible, I will bid you good-evening, or attend you safely to your door, whichever you prefer.”"
"“但是，天啊！”女孩看了一眼钱德勒一丝不苟的装束，说道，“我就穿了这么件旧裙子，还有这顶帽子！”","“But, dear me!” said the girl, with a glance at Chandler’s faultless attire.“In this old dress and hat!”"
"“别在意，”钱德勒愉快地说，“我敢肯定，你就穿着这一身，就比我们将见到的任何一个穿着最精致的晚礼服的女士要迷人得多。”","“Never mind that,” said Chandler, cheerfully.“I’m sure you look more charming in them than any one we shall see in the most elaborate dinner toilette.”"
"“我的脚腕确实还很疼。”女孩一瘸一拐地尝试着走了一步，承认道，“我想我会接受你的邀请，钱德勒先生。你可以叫我——玛丽安小姐。”","“My ankle does hurt yet,” admitted the girl, attempting a limping step.“I think I will accept your invitation, Mr. Chandler.You may call me—Miss Marian.”"
"“那么来吧，玛丽安小姐。”年轻的建筑师欣然有礼地说道，“你不用走太远的。再过一个街区有家不错的餐厅非常有名。你恐怕得扶着我的胳膊了——这样——慢慢地走。独自一人吃饭很寂寞的。我这会儿倒有点儿高兴你在冰上滑了一跤了。”","“Come then, Miss Marian,” said the young architect, gaily, but with perfect courtesy; “you will not have far to walk.There is a very respectable and good restaurant in the next block.You will have to lean on my arm—so—and walk slowly.It is lonely dining all by one’s self.I’m just a little bit glad that you slipped on the ice.”"
"他们二人在一张摆设一应俱全的餐桌旁就座，一名能干的服务员从旁殷勤照料，此时钱德勒开始享受他的例行外出所带来的真正快感。","When the two were established at a well-appointed table, with a promising waiter hovering in attendance, Chandler began to experience the real joy that his regular outing always brought to him."
"这家餐厅并不像百老汇街再过去一点儿他更喜欢的那家那么奢华铺张，但是也相差无几。餐桌前坐满衣着光鲜的用餐者，一个不错的乐队奏着轻柔的旋律，足以令谈话成为乐事，菜肴和服务也无可挑剔。他的同伴，虽然穿戴着廉价的衣帽，却自有一番风韵，为她容貌与身姿的天然之美增色不少。而且可以肯定，当她望着钱德勒生气勃勃却沉静自若的举止，以及他炯炯有神、坦诚真率的蓝眼睛时，她那迷人的面庞上也流露出某种近乎爱慕的神情。","The restaurant was not so showy or pretentious as the one further down Broadway, which he always preferred, but it was nearly so.The tables were well filled with prosperous-looking diners, there was a good orchestra, playing softly enough to make conversation a possible pleasure, and the cuisine and service were beyond criticism.His companion, even in her cheap hat and dress, held herself with an air that added distinction to the natural beauty of her face and figure.And it is certain that she looked at Chandler, with his animated but self-possessed manner and his kindling and frank blue eyes, with something not far from admiration in her own charming face."
"而后，那种曼哈顿城的疯癫、铺张排场的狂躁、大吹大擂的病菌，以及矫揉造作的鼠疫摄住了托尔斯·钱德勒的魂魄。他正身处百老汇，被各种浮华虚荣和装腔作势所包裹，况且那里到处都是注视着他的目光。在这出喜剧的舞台上，他指派自己扮演一个晚上的时髦公子哥，一位坐拥巨资又富有品位的有闲阶级。他穿的就是那个角色的戏服，而他的那些至善守护天使也无力阻止他的演出。","Then it was that the Madness of Manhattan, the frenzy of Fuss and Feathers, the Bacillus of Brag, the Provincial Plague of Pose seized upon Towers Chandler.He was on Broadway, surrounded by pomp and style, and there were eyes to look at him.On the stage of that comedy he had assumed to play the one-night part of a butterfly of fashion and an idler of means and taste.He was dressed for the part, and all his good angels had not the power to prevent him from acting it."
