"zh","en"
"绝境","A Predicament"
"绝境","A Predicament"
"作者：艾伦·坡","By Edgar Allan Poe"
"是什么意外，美丽的姑娘，让你如此孤苦凄凉？——《科摩斯》","What chance, good lady, hath bereft you thus?—COMUS."
"那是一个安静平和的下午，我在美丽的爱丁纳城街头散步。街上熙熙攘攘，一片混乱，很是糟糕。男人们在聊天。女人们在嚷嚷。孩子们在哭泣。猪在嚎叫。马车嘎吱嘎吱地响。公牛在怒吼。母牛在低哞。马在嘶叫。猫在叫春。狗在跳舞。跳舞！这在当时可能吗？跳舞！唉！我想，我跳舞的日子已经过去了！就那样永远过去了。在那些有天资、充满想象、擅长沉思的人心中，多少令人沮丧的记忆会不时地被唤醒，尤其是在有天资的人心中。他们的心注定要受到无尽的、永恒的、接连的影响，或许有人会说连续的——是的，连续不断的、痛苦的、烦人的、令人不安、非常令人不安（如果我可以这样说的话）的影响，注定要受到那种可以说是最令人羡慕、确确实实最令人羡慕的事物的影响——不！应该说是世上最美妙宜人、精妙有趣，实际上也最漂亮别致（如果我可以用这样大胆的表达的话）的事物（原谅我，温和的读者），可是我总是无法控制自己的感情。这样的事物会产生宁静神圣、超凡脱俗、庄严崇高的影响，有净化心灵的作用。我再重复一遍，在这样一颗心中，一点琐事就能够激起多少的回忆！狗跳舞！我——我却不能！它们跳跃——我哭泣。它们雀跃——我大声啜泣。多么伤感的情景啊！这不会不让古典文学的读者触景生情，回忆起那段优美的描写，那段描写可以在绝妙、古老的中国小说Jo-Go-Slow第三卷的卷首找到。（注：此处Jo-Go-Slow是女主人公对“How to Write a Blackwood Article”一文中提到的Ju-Kiao-Li的误写，Ju-Kiao-Li指《玉娇梨》。）","IT was a quiet and still afternoon when I strolled forth in the goodly city of Edina.The confusion and bustle in the streets were terrible.Men were talking.Women were screaming.Children were choking.Pigs were whistling.Carts they rattled.Bulls they bellowed.Cows they lowed.Horses they neighed.Cats they caterwauled.Dogs they danced.Danced!Could it then be possible?Danced!Alas, thought I, my dancing days are over!Thus it is ever.What a host of gloomy recollections will ever and anon be awakened in the mind of genius and imaginative contemplation, especially of a genius doomed to the everlasting and eternal, and continual, and, as one might say, the—continued—yes, the continued and continuous, bitter, harassing, disturbing, and, if I may be allowed the expression, the very disturbing influence of the serene, and godlike, and heavenly, and exalted, and elevated, and purifying effect of what may be rightly termed the most enviable, the most truly enviable—nay! the most benignly beautiful, the most delicious ethereal, and, as it were, the most pretty (if I may use so bold an expression) thing (pardon me, gentle reader!) in the world—but I am always led away by my feelings. In such a mind, I repeat, what a host of recollections are stirred up by a trifle!The dogs danced!I—I could not!They frisked—I wept.They capered—I sobbed aloud.Touching circumstances! which cannot fail to bring to the recollection of the classical reader that exquisite passage in relation to the fitness of things, which is to be found in the commencement of the third volume of that admirable and venerable Chinese novel the Jo-Go-Slow."
"当我独自在那座城市行走时，我有两位卑微但忠诚的伴侣相伴。黛安娜，我的鬈毛狗！最可爱的动物！它的一只眼睛被很多毛给遮住了，脖子上系着一根蓝色的缎带，看上去很时髦。黛安娜的身高不超过五英寸，可是它的头比身子稍大一点。它的尾巴剪得极短，这给了它一副受到伤害的天真模样，使这有趣的小动物成了所有人的最爱。","In my solitary walk through the city I had two humble but faithful companions.Diana, my poodle! sweetest of creatures!She had a quantity of hair over her one eye, and a blue riband tied fashionably around her neck.Diana was not more than five inches in height, but her head was somewhat bigger than her body, and her tail being cut off exceedingly close, gave an air of injured innocence to the interesting animal which rendered her a favorite with all."
"还有庞培，我的黑伙伴！可爱的庞培！我怎么能忘记你呢？我曾经拉过庞培的手臂。他身高三英尺（我喜欢事事都说得详细精确），年龄大约七八十岁。他是个“罗圈腿”，长得胖胖的。他的嘴不能说小，耳朵也不能说短。但是，他的牙齿像珍珠；他又大又圆的眼睛有着美丽的白色。大自然没有赐予他脖子，还让他的脚踝（和那个种族的通常情况一样）长在脚背的中间。他的穿着惊人地简单。他唯一的衣物就是一条九英寸宽的大硬领圈和一件几乎全新的浅褐色大衣，那件大衣以前的主人是高大威严、名声显赫的莫尼彭尼博士。那是一件很好的大衣。裁剪得很好。制作也精细。大衣还几乎是全新的。庞培用两只手拿住衣边，不让它粘到泥。","And Pompey, my negro!—sweet Pompey! how shall I ever forget thee?I had taken Pompey’s arm.He was three feet in height (I like to be particular) and about seventy, or perhaps eighty, years of age.He had bow-legs and was corpulent.His mouth should not be called small, nor his ears short.His teeth, however, were like pearl, and his large full eyes were deliciously white.Nature had endowed him with no neck, and had placed his ankles (as usual with that race) in the middle of the upper portion of the feet.He was clad with a striking simplicity.His sole garments were a stock of nine inches in height, and a nearly-new drab overcoat which had formerly been in the service of the tall, stately, and illustrious Dr. Moneypenny.It was a good overcoat.It was well cut.It was well made.The coat was nearly new.Pompey held it up out of the dirt with both hands."
"我们一共是三位，有两位已经介绍过了。还有第三位——那个人就是我。我是普叙赫·泽诺比娅女士。我不是萨基·斯洛比斯。我看起来很威严。在我所说的那个难忘的场合，我穿着一件深红色的缎子连衣裙，披一件天蓝色的阿拉伯小斗篷。裙子上装饰着绿色的搭扣，还有七道橘色的报春花形状的荷叶边，非常优雅。我就这样成了三个人中的第三位。有鬈毛狗。有庞培。还有我自己。我们是三位。据说，复仇女神最初也是三位——墨耳提、尼密和赫蒂，即沉思、记忆和演奏。（注：此处是女主人公对“How to Write a Blackwood Article”一文中提到的缪斯女神的误写，原文为“There were originally but three Muses—Melete, Mneme, Aoede—meditation, memory, and singing”，大意为“缪斯女神最初只有三位——墨勒忒、莫涅墨和阿俄伊德，即沉思、记忆和唱歌”。）","There were three persons in our party, and two of them have already been the subject of remark.There was a third—that person was myself.I am the Signora Psyche Zenobia.I am not Suky Snobbs.My appearance is commanding.On the memorable occasion of which I speak I was habited in a crimson satin dress, with a sky-blue Arabian mantelet.And the dress had trimmings of green agraffes, and seven graceful flounces of the orange-colored auricula.I thus formed the third of the party.There was the poodle.There was Pompey.There was myself.We were three.Thus it is said there were originally but three Furies—Melty, Nimmy, and Hetty—Meditation, Memory, and Fiddling."
"我靠着勇武的庞培的胳膊，黛安娜远远地陪着我。现在爱丁纳已经荒废了，但昔日这些街道热热闹闹、生气勃勃，我们沿着其中一条街道往前走。突然，一座教堂映入眼帘——一座哥特式大教堂，雄伟庄严，高高的尖塔直插云霄。当时是怎样一种疯狂控制住了我？我为什么向我的命运猛冲过去？我被一种难以控制的欲望所支配，想要登上那令人眩晕的尖顶，然后俯瞰这座广阔无边的城市。教堂的门开着，充满了诱惑。命运之神战胜了我。我走进了那道不祥的拱门。当时我的守护天使在哪里？如果真的存在那样的天使。如果！多么令人痛苦的词啊！在你的两个字里，包含着一个多么神秘莫测、意味深长、充满怀疑和变数的世界！我走进了那道不祥的拱门！我进去了，并没有损坏我的橘色报春花；我从正门下面经过，出现在教堂的前厅里。据说，浩渺的艾尔弗雷德河从海底穿过时，也没有受到损伤，没有被弄湿。（注：river Alfred是女主人公对“How to Write a Blackwood Article”一文中提到的river Alpheus的误写，原文指阿尔斐俄斯河。）","Leaning upon the arm of the gallant Pompey, and attended at a respectable distance by Diana, I proceeded down one of the populous and very pleasant streets of the now deserted Edina.On a sudden, there presented itself to view a church—a Gothic cathedral—vast, venerable, and with a tall steeple, which towered into the sky.What madness now possessed me?Why did I rush upon my fate?I was seized with an uncontrollable desire to ascend the giddy pinnacle, and then survey the immense extent of the city.The door of the cathedral stood invitingly open.My destiny prevailed.I entered the ominous archway.Where then was my guardian angel?—if indeed such angels there be.If!Distressing monosyllable! what world of mystery, and meaning, and doubt, and uncertainty is there involved in thy two letters!I entered the ominous archway!I entered; and, without injury to my orange-colored auriculas, I passed beneath the portal, and emerged within the vestibule.Thus it is said the immense river Alfred passed, unscathed, and unwetted, beneath the sea."
"我认为那楼梯从未有过尽头。旋梯！是的，它们往上旋啊，旋啊，旋啊，直到我情不自禁地猜测——和睿智的庞培一起，由于对之前建立起来的感情完全有信心，我便靠在他坚实的臂膀上——我情不自禁地猜测，那延绵不断的旋梯的顶部已经被人无意中给挪走了，或许是有人故意把它挪走了。我停下来呼吸，就在此时，一件事情发生了，这件事情无论从道德准则还是形而上学的角度来看，都是重大事件，以至于无法对它视而不见。在我看来是这样——其实我深信这个事实——我不会弄错的——不会！我仔细、焦虑地观察着黛安娜的举动，已经有一会儿了——我说我不会弄错——黛安娜闻到了一只老鼠！我立刻把这个情况告诉了庞培，他赞同我的判断。这样就没有什么理由怀疑了。那只老鼠已被闻到，并且是被黛安娜闻到的。天哪！我怎么能忘记那一刻无比激动的心情？唉！人类自吹的才智是什么？那只老鼠！它就在那里，也就是说，它就在某个地方。黛安娜闻到了老鼠。而我——我却闻不到！据说，普鲁士鸳尾对一些人来说具有怡人而极浓烈的芳香，而对另外一些人来说却没有一点香味。（注：Prussian Isis是女主人公对“How to Write a Blackwood Article”一文中提到的Persian Iris的误写，原文指波斯的鸢尾。 ）","I thought the staircase would never have an end.Round!Yes, they went round and up, and round and up and round and up, until I could not help surmising, with the sagacious Pompey, upon whose supporting arm I leaned in all the confidence of early affection—I could not help surmising that the upper end of the continuous spiral ladder had been accidentally, or perhaps designedly, removed.I paused for breath; and, in the meantime, an accident occurred of too momentous a nature in a moral, and also in a metaphysical point of view, to be passed over without notice.It appeared to me—indeed I was quite confident of the fact—I could not be mistaken—no!I had, for some moments, carefully and anxiously observed the motions of my Diana—I say that I could not be mistaken—Diana smelt a rat!At once I called Pompey’s attention to the subject, and he—he agreed with me.There was then no longer any reasonable room for doubt.The rat had been smelled—and by Diana.Heavens! shall I ever forget the intense excitement of the moment?Alas! what is the boasted intellect of man?The rat!—it was there—that is to say, it was somewhere.Diana smelled the rat.I—I could not!Thus it is said the Prussian Isis has, for some persons, a sweet and very powerful perfume, while to others it is perfectly scentless."
