"zh","en"
"酒后之勇","Dutch Courage"
"酒后之勇","Dutch Courage"
"作者：杰克·伦敦","by Jack London"
"“真倒霉！”","“Just our luck!”"
"格斯·莱夫擦完手后闷闷不乐地把毛巾扔在了石头上。他的心情十分沮丧。白天的光线仿佛失去了亮度，金色的太阳也失去了光辉。即使是那令人着迷的山风也不再清新宜人，大清早也已不再如往常般趣味盎然。","Gus Lafee finished wiping his hands and sullenly threw the towel upon the rocks.His attitude was one of deep dejection.The light seemed gone out of the day and the glory from the golden sun.Even the keen mountain air was devoid of relish, and the early morning no longer yielded its customary zest."
"“太倒霉了！”格斯重复道，这一次他明显是说给另外一个年轻人听的，那人正忙着把头浸在湖水里洗呢。","“Just our luck!”Gus repeated, this time avowedly for the edification of another young fellow who was busily engaged in sousing his head in the water of the lake."
"“你到底在嘟囔什么啊？”哈泽德·范多恩抬起沾满肥皂泡的脸问道。他的眼睛闭着。“我们怎么倒霉了？”","“What are you grumbling about, anyway?”Hazard Van Dorn lifted a soap-rimmed face questioningly.His eyes were shut.“What’s our luck?”"
"“看那里！”格斯闷闷不乐地朝天空瞥了一眼。“有个笨蛋已经在我们前面了。我们被超过去了，就是这样！”","“Look there!”Gus threw a moody glance skyward.“Some duffer’s got ahead of us.We’ve been scooped, that’s all!”"
"哈泽德睁开双眼，然后飞速瞥了一眼，看到一面白旗正在他们上方大约一英里的一堵石墙边上肆意飘荡着。然后他又突然闭上眼，他的脸剧烈地抽搐着。　格斯把毛巾扔给他，然后木然地看着他擦掉那些令人讨厌的肥皂泡。他太沮丧了，已经顾不上这些琐事了。","Hazard opened his eyes, and caught a fleeting glimpse of a white flag waving arrogantly on the edge of a wall of rock nearly a mile above his head.Then his eyes closed with a snap, and his face wrinkled spasmodically.Gus threw him the towel, and uncommiseratingly watched him wipe out the offending soap.He felt too blue himself to take stock in trivialities."
"哈泽德呻吟着。","Hazard groaned."
"“很疼吗？”格斯冷冷地问道，丝毫不带兴趣，好像询问自己伙伴的状况只是他的义务。","“Does it hurt-much?”Gus queried, coldly, without interest, as if it were no more than his duty to ask after the welfare of his comrade."
"“我想是的。”痛苦的哈泽德回答道。","“I guess it does,” responded the suffering one."
"“肥皂刺激性挺强的吧，嗯？我自己发现的。”","“Soap’s pretty strong, eh?—Noticed it myself.”"
"“不是肥皂。它是——是那个！”他睁开泛红的双眼，指着那面无辜的小白旗。“我是因为那个难受。”","“’Tisn’t the soap.It’s—it’s that!”He opened his reddened eyes and pointed toward the innocent white little flag.“That’s what hurts.”"
