"zh","en"
"三叶草和棕榈树","Shamrock and the Palm"
"三叶草和棕榈树","Shamrock and the Palm"
"作者：欧·亨利","by O. Henry"
"一个无风的晚上，科拉里奥仿佛比以往都更加接近地狱的格子门，五个男人聚在“基奥和克兰西照相馆”门前。在世界上那些炎热而又有异域情调的地方，高加索人常在干完一天的活后聚在一起，讽刺一下外国的种种，借以完整地保存他们的传统。","One night when there was no breeze, and Coralio seemed closer than ever to the gratings of Avernus, five men were grouped about the door of the photograph establishment of Keogh and Clancy.Thus, in all the scorched and exotic places of the earth, Caucasians meet when the day’s work is done to preserve the fulness of their heritage by the aspersion of alien things."
"约翰尼·阿特伍德穿着加勒比人的便服在草地上舒展着身体，懒懒地唠叨着用戴尔斯堡的黄瓜木水泵打出来的凉水。格雷格医生，借着他那络腮胡子的威望和即将要讲述的行业故事，得到照顾，独享了那个在门侧柱和葫芦树之间摇晃的吊床。基奥把一张小桌子搬到外面草地上，桌子上放着一件工具，这是专门给弄好的照片抛光用的。他是这群人中唯一在忙碌的人。科拉里奥市民们的照片源源不断地从抛光器的圆筒中滚出来。布朗夏尔，那个法国煤矿工程师，穿着凉爽的亚麻衣，戴着眼镜，安详地看着自己抽烟吐出的烟雾，对于天气的炎热也满不在乎。克兰西坐在台阶上，抽着他的短烟斗。从他的神情可以看出他想聊天；由于天气闷湿，其他人则懒得开口说话，只乐意做听众。","Johnny Atwood lay stretched upon the grass in the undress uniform of a Carib, and prated feebly of cool water to be had in the cucumber-wood pumps of Dalesburg.Doctor Gregg, through the prestige of his whiskers and as a bribe against the relation of his imminent professional tales, was conceded the hammock that was swung between the door jamb and a calabash-tree.Keogh had moved out upon the grass a little table that held the instrument for burnishing completed photographs.He was the only busy one of the group.Industriously from between the cylinders of the burnisher rolled the finished depictments of Coralio’s citizens.Blanchard, the French mining engineer, in his cool linen viewed the smoke of his cigarette through his calm glasses, impervious to the heat.Clancy sat on the steps, smoking his short pipe.His mood was the gossip’s; the others were reduced, by the humidity, to the state of disability desirable in an audience."
"克兰西是个美国人，但是同时也具有爱尔兰人的特质和四海为家的癖性。他从事过多种职业，但是每一种都干得不长。他血管里流淌着浪子的血液。锡板照相只是他众多愿望中的一个罢了，这些想法让他经历了太多不同的行当。有时会有人劝他讲讲自己的旅行经历，尽管他只是随便讲讲，但讲得异乎寻常。今晚，他看上去就很想一吐为快。","Clancy was an American with an Irish diathesis and cosmopolitan proclivities.Many businesses had claimed him, but not for long.The roadster’s blood was in his veins.The voice of the tintype was but one of the many callings that had wooed him upon so many roads.Sometimes he could be persuaded to oral construction of his voyages into the informal and egregious.Tonight there were symptoms of divulgement in him."
"“这样的天气最适合搞叛乱了。”他自己开口说道，“这让我想起了那次我用尽全力从一位暴君的魔掌中解放一个国家的情形。那可是很难的事情。累得我腰酸背痛，胼手胝足。”","“’Tis elegant weather for filibustering,” he volunteered.“It reminds me of the time I struggled to liberate a nation from the poisonous breath of a tyrant’s clutch.’Twas hard work.’Tis straining to the back and makes corns on the hands.”"
"“我从不知道你还曾把你的剑借给了一个受压迫的民族。”阿特伍德在草地上喃喃道。","“I didn’t know you had ever lent your sword to an oppressed people,” murmured Atwood, from the grass."
"“我的确干过，”克兰西说，“可是他们把我的剑当成犁头用。”","“I did,” said Clancy; “and they turned it into a plowshare.”"
"“哪个国家能如此幸运地得到你的帮助？”布朗夏尔漫不经心地问道。","“What country was so fortunate as to secure your aid?” airily inquired Blanchard."
"“堪察加半岛在哪儿？”克兰西问了个看似不相干的问题。","“Where’s Kamchatka?” asked Clancy, with seeming irrelevance."
"“唔，在北极区西伯利亚的什么地方。”有人迟疑地答道。","“Why, off Siberia somewhere in the Arctic regions,” somebody answered, doubtfully."
"“我想是那个寒冷的地方。”克兰西说着，满意地点了点头。“我总是弄混那两个地名。那么应该是危地马拉——那个炎热的地方——我在那里搞过叛乱。你们在地图上可以找到那个国家。它位于大家公认的热带地区。老天有先见之明，让它位于海岸边，这样可以让绘地图的人把城镇的名字标在旁边的水域中。这些名字有一英寸长，是小写字体，全用西班牙方言写成。依我看来，所用的句法体系与炸毁的缅因号上的体系相同。是的，我单枪匹马朝着那个国家逆风航行，试图用一把在那儿卸下的单管镐把它从暴虐的政府中解放出来。你们当然不明白。这话需要进一步解释一下。","“I thought that was the cold one,” said Clancy, with a satisfied nod.“I’m always gettin’ the two names mixed.’Twas Guatemala, then—the hot one—I’ve been filibusterin’ with.Ye’ll find that country on the map.’Tis in the district known as the tropics.By the foresight of Providence, it lies on the coast so the geography men could run the names of the towns off into the water.They’re an inch long, small type, composed of Spanish dialects, and, ’tis my opinion, of the same system of syntax that blew up the Maine.Yes, ’twas that country I sailed against, single-handed, and endeavored to liberate it from a tyrannical government with a single-barrelled pickaxe, unloaded at that.Ye don’t understand, of course.’Tis a statement demandin’ elucidation and apologies."
"“那是在新奥尔良的一个早晨，大约是六月一号；我正站在码头上眺望着河上的船只。在我的正对面，停泊着一条似乎正准备起航的小轮船。船的烟囱喷着烟，一伙码头工人正往船上搬堆在码头的一堆箱子。那些箱子约摸有两英尺见方，大概四英尺长，看起来挺沉的。","“’Twas in New Orleans one morning about the first of June; I was standing down on the wharf, looking about at the ships in the river.There was a little steamer moored right opposite me that seemed about ready to sail.The funnels of it were throwing out smoke, and a gang of roustabouts were carrying aboard a pile of boxes that was stacked up on the wharf.The boxes were about two feet square, and something like four feet long, and they seemed to be pretty heavy."
"“我漫不经心地走到那堆箱子旁边。看到其中有一个在搬运时破损了。出于好奇，我掀开松动的盖子，看了看里面。箱子里装满了温切斯特来复枪。‘哦，哦，’我自言自语道，‘有人正在干违反中立法的事。有人正在搞军火援助这种勾当。我想知道这些枪支是要运到哪儿去的。","“I walked over, careless, to the stack of boxes.I saw one of them had been broken in handlin’.’Twas curiosity made me pull up the loose top and look inside.The box was packed full of Winchester rifles.‘So, so,’ says I to myself; ‘somebody’s gettin’ a twist on the neutrality laws.Somebody’s aidin’ with munitions of war.I wonder where the popguns are goin’?’"
"“我听到有人咳嗽了一声，就转过身去。站在那儿的是一个身材滚圆的矮胖子，棕色面孔，白色衣服，是个长相一流的小个子男人。他手指上戴着一只四克拉的钻戒，眼里充满了疑虑和尊敬。我判断他应该是个外国人——可能来自俄国或者日本，或是来自爱琴海群岛。","“I heard somebody cough, and I turned around.There stood a little, round, fat man with a brown face and white clothes, a first-class-looking little man, with a four-karat diamond on his finger and his eye full of interrogations and respects.I judged he was a kind of foreigner—may be from Russia or Japan or the archipelagoes."
"“‘嘘！’那个圆胖的男人充满神秘与信任地叫道。‘先生，您会对您的发现保密，不让船上的人知道吧？先生是位君子，对于偶然发生的事，一定不会泄露出去的。’","“‘Hist!’ says the round man, full of concealments and confidences.‘Will the senor respect the discoveryments he has made, that the mans on the ship shall not be acquaint?The senor will be a gentleman that shall not expose one thing that by accident occur.’"
"“‘先生，’我说——因为我断定他应该是个法国人——‘请您完全放心，您的秘密在我詹姆斯·克兰西这儿是绝对安全的。而且，我还敢进一步高呼自由万岁——祝愿自由美好而强大。无论你何时听到有个叫克兰西的人阻碍废除现任政府，你都可以回信通知我。’","“‘Monseer,’ says I—for I judged him to be a kind of Frenchman—‘receive my most exasperated assurances that your secret is safe with James Clancy.Furthermore, I will go so far as to remark, Veev la Liberty—veev it good and strong.Whenever you hear of a Clancy obstructin’ the abolishment of existin’ governments you may notify me by return mail.’"
"“‘先生真好，’那个又黑又胖的男人说，黑色的胡子下透着微笑的表情，‘希望您能到我船上喝杯酒。’","“‘The senor is good,’ says the dark, fat man, smilin’ under his black mustache.‘Wish you to come aboard my ship and drink of wine a glass.’"
