"zh","en"
"在亚瑟王朝廷里的康涅狄格州美国人","A Connecticut Yankee in King Arthur's Court"
"第一章　卡米洛","CHAPTER 1 Camelot"
"“卡米洛——卡米洛，”我自言自语道,“我好像从来没听说过。可能是那个疯人院的名字吧。”","“CAMELOT—Camelot,” said I to myself.“I don’t seem to remember hearing of it before.Name of the asylum, likely.”"
"这里的夏日风光柔和恬静，如梦境般可爱，如礼拜日般冷清。空气中弥漫着花的芬芳，昆虫的鸣叫，鸟儿的呢喃。这里没有人，没有车，没有生活的躁动，什么都没有。脚下的路大部分都弯弯曲曲，路上有蹄印，两边的草丛还时不时出现车轮模糊的痕迹，很明显那些车轮有巴掌宽。","It was a soft, reposeful summer landscape, as lovely as a dream, and as lonesome as Sunday.The air was full of the smell of flowers, and the buzzing of insects, and the twittering of birds, and there were no people, no wagons, there was no stir of life, nothing going on.The road was mainly a winding path with hoof-prints in it, and now and then a faint trace of wheels on either side in the grass—wheels that apparently had a tire as broad as one’s hand."
"不一会儿走来一位漂亮苗条的小姑娘，年纪在十岁上下，金发如瀑布般披在肩上。她头上戴着火红的罂粟花冠。这是我见过的最甜美的打扮，目前为止。她慢悠悠地走着，心境平和，而这平和又显露在她纯真无邪的脸上。那个马戏团的人没有注意到她，甚至好像压根就没看到她。而她——她对他那奇异的装束并没有大吃一惊，而是表现得好像在她日常生活中对他那副样子司空见惯了。她漠不关心地走了过去，就像从两头牛身边经过；但她无意中看到了我，情形突然发生了变化！她扬起双手，好像突然变成了石头，一动不动，大张着嘴巴，眼睛瞪得圆圆的，眼神中流露出胆怯，一副吃惊和好奇中夹杂着害怕的样子。　她站在那里目不转睛地看着，失去了意识般着迷地看着，直到我们转过树林的那个弯，看不到了为止。她见到我如此大吃一惊，而对那个人熟视无睹，真让我受不了，我对此简直是摸不着头脑。她好像把我当作一种奇观来看，而全然忘记了自己在这方面的优势，这又令我纳闷。她小小年纪就能显现出如此宽广的胸襟，真是让人意外。这点很耐人寻味。我向前走着，如在梦中。","Presently a fair slip of a girl, about ten years old, with a cataract of golden hair streaming down over her shoulders, came along.Around her head she wore a hoop of flame-red poppies.It was as sweet an outfit as ever I saw, what there was of it.She walked indolently along, with a mind at rest, its peace reflected in her innocent face.The circus man paid no attention to her; didn’t even seem to see her.And she—she was no more startled at his fantastic make-up than if she was used to his like every day of her life.She was going by as indifferently as she might have gone by a couple of cows; but when she happened to notice me, THEN there was a change!Up went her hands, and she was turned to stone; her mouth dropped open, her eyes stared wide and timorously, she was the picture of astonished curiosity touched with fear.And there she stood gazing, in a sort of stupefied fascination, till we turned a corner of the wood and were lost to her view.That she should be startled at me instead of at the other man, was too many for me; I couldn’t make head or tail of it .And that she should seem to consider me a spectacle, and totally overlook her own merits in that respect, was another puzzling thing, and a display of magnanimity, too, that was surprising in one so young.There was food for thought here.I moved along as one in a dream."
"随着我们靠近那个城镇，生活的迹象开始出现了。我们时不时会路过破烂的小茅草屋，四周是小片小片荒芜的田地和菜园。当然，还有人：男人们身体健壮，头发不梳，又长又乱，垂下来盖住了脸，这使他们看起来像野兽一般。这些男人和女人，大都穿着过膝的粗亚麻袍子，做工粗糙的草鞋，还有许多人脖子上戴着铁圈。小孩子无论男女一律光着身子，但是好像没有人意识到这点。所有人都盯着我，议论我，跑进小屋把全家喊出来目瞪口呆地看着我，但是对于我身边的那个家伙却毫不关注，他们只是向他谦恭地行礼，而那个家伙却对他们所做的努力毫无反应。","As we approached the town, signs of life began to appear.At intervals we passed a wretched cabin, with a thatched roof, and about it small fields and garden patches in an indifferent state of cultivation.There were people, too; brawny men, with long, coarse, uncombed hair that hung down over their faces and made them look like animals.They and the women, as a rule, wore a coarse tow-linen robe that came well below the knee, and a rude sort of sandal, and many wore an iron collar.The small boys and girls were always naked; but nobody seemed to know it.All of these people stared at me, talked about me, ran into the huts and fetched out their families to gape at me; but nobody ever noticed that other fellow, except to make him humble salutation and get no response for their pains."
"镇上有些坚固的石头房子，没有窗户，错落分布在大片的茅草屋间；所谓的街道只不过是弯弯曲曲、没有铺过的小巷。狗儿们和赤身裸体的孩子们都在阳光下玩耍，嘈杂而又充满活力；几头猪四处闲逛，安然地用鼻子拱来拱去找食吃，其中一头躺在大街中央臭烘烘的泥坑里，奶它的小猪崽。突然间远处传来了嘹亮的军乐，越来越近，越来越近，很快一群器宇轩昂的骑兵就逶迤而行，进入我们的视线。他们头戴插着羽毛的头盔，身着闪闪发光的铠甲，旌旗随风飘扬，加上华丽的紧身衣、马鞍毯和镀金的枪尖，真是好不威风；他们雄赳赳地走过污泥和母猪，走过赤身裸体的顽童、活蹦乱跳的狗儿和破烂不堪的茅屋，我们紧随其后。我们随着他们穿过一条又一条蜿蜒的小巷——还是向高处爬呀爬呀——最终我们登上了微风习习的居高点，那里矗立着一座宏伟的城堡。两边用军号声交流了一下，接着墙内的人提出了和谈。城墙内的人全副武装：身着锁子甲，头戴高顶盔，肩抗长戟，来回巡逻，头上旌旗招展，旗上还有简陋的龙形图案。一会儿城门大开，吊桥放了下来，骑兵队长从肃穆的拱门下昂首前行，我们跟在后面。不久我们就来到一处石砖铺就的宽敞院落，四周塔楼高耸入云。我们周围的人纷纷下马，互相行礼问候，跑来跑去，到处是人头攒动，色彩交错，一片欢乐景象；骚动、喧哗与混乱相互交织，令人愉悦。","In the town were some substantial windowless houses of stone scattered among a wilderness of thatched cabins; the streets were mere crooked alleys, and unpaved; troops of dogs and nude children played in the sun and made life and noise; hogs roamed and rooted contentedly about, and one of them lay in a reeking wallow in the middle of the main thoroughfare and suckled her family.Presently there was a distant blare of military music; it came nearer, still nearer, and soon a noble cavalcade wound into view, glorious with plumed helmets and flashing mail and flaunting banners and rich doublets and horse-cloths and gilded spearheads; and through the muck and swine, and naked brats, and joyous dogs, and shabby huts, it took its gallant way, and in its wake we followed.Followed through one winding alley and then another,—and climbing, always climbing—till at last we gained the breezy height where the huge castle stood.There was an exchange of bugle blasts; then a parley from the walls, where men-at-arms, in hauberk and morion, marched back and forth with halberd at shoulder under flapping banners with the rude figure of a dragon displayed upon them; and then the great gates were flung open, the drawbridge was lowered, and the head of the cavalcade swept forward under the frowning arches; and we, following, soon found ourselves in a great paved court, with towers and turrets stretching up into the blue air on all the four sides; and all about us the dismount was going on, and much greeting and ceremony, and running to and fro, and a gay display of moving and intermingling colors, and an altogether pleasant stir and noise and confusion."
"第二章　亚瑟朝廷","CHAPTER 2 King Arthur’s Court"
"我一逮着机会，就偷偷溜到一边，拍拍一个相貌古朴、长相平平的人的肩头，用讨好而亲密的语气说：","THE moment I got a chance I slipped aside privately and touched an ancient common looking man on the shoulder and said, in an insinuating, confidential way:"
"“朋友，劳驾。你是这个疯人院的，还是只是来参观什么的呢？”","“Friend, do me a kindness.Do you belong to the asylum, or are you just on a visit or something like that?”"
"他傻乎乎地打量着我，说：","He looked me over stupidly, and said:"
"“哎呀，尊敬的阁下，在下似乎——”","“Marry, fair sir, me seemeth—”"
"“这就够了，”我说，“我估摸你是个病人。”","“That will do,” I said; “I reckon you are a patient.”"
"我沉思着走开了，边走还边留神找机会看能不能有一个神志清醒的人碰巧走过来为我指点迷津。不久我判断自己找到了一位。我把他拉到一边，贴着他的耳朵说：","I moved away, cogitating, and at the same time keeping an eye out for any chance passenger in his right mind that might come along and give me some light.I judged I had found one, presently; so I drew him aside and said in his ear:"
"“我能不能见见这里的看护长——只要一分钟——”","“If I could see the head keeper a minute—only just a minute—”"
"“请别挡着我。”","“Prithee do not let me.”"
"“挡着你什么？”","“Let you WHAT?”"
"“妨碍我，如果你更中意这个词的话。”然后他又接着说他是个帮厨，不能停下来闲扯，尽管他乐意另找时间谈谈，因为他很想满足一下自己的好奇心，弄清楚我是从哪里搞到这身衣服的。他边走边指着说那边有个人正好闲着，要问就问那个人好了，再说那个人肯定也在找我。那是一个快活的小伙子，身材细长，穿一身虾米色的紧身衣裤，这使他看起来像一根分叉的胡萝卜；他其余的行头就是蓝色绸衫，镶着花哨的蕾丝边和皱褶；他满头长长的黄色卷发，戴着饰有羽毛的粉色缎帽，得意洋洋地斜挂在耳朵上。从长相上看，他脾气不错；从他的步伐看，他对自己是颇为满意。他漂亮得简直可以装到相框里。他走过来，笑眯眯地，还带着点鲁莽的好奇，把我上上下下一番打量，说他是来找我的，还告诉我他是一名侍童。","“HINDER me, then, if the word please thee better.”Then he went on to say he was an under-cook and could not stop to gossip, though he would like it another time; for it would comfort his very liver to know where I got my clothes.As he started away he pointed and said yonder was one who was idle enough for my purpose, and was seeking me besides, no doubt.This was an airy slim boy in shrimp-colored tights that made him look like a forked carrot, the rest of his gear was blue silk and dainty laces and ruffles; and he had long yellow curls, and wore a plumed pink satin cap tilted complacently over his ear. By his look, he was good-natured; by his gait, he was satisfied with himself.He was pretty enough to frame.He arrived, looked me over with a smiling and impudent curiosity; said he had come for me, and informed me that he was a page."
"“一边去，”我说，“你不过是个尿壶。”","“Go ’long,” I said; “you ain’t more than a paragraph.”"
"这话的确相当尖刻，但我真是很生气。但这句话并没有惹急那个小伙子；他似乎没意识到我在损他。我们俩朝前走去，他有说有笑，高高兴兴，说话不经大脑，孩子气十足，立马和我宛若故交。他问我各种各样的问题，关于我自己的，关于我的衣服的，但还没等我回答就一路自己叽里咕噜说了下去，好像他不知道自己问了问题，也并不指望任何答复似的，直到最后他碰巧提到他是五一三年年初出生的。","It was pretty severe, but I was nettled.However, it never phazed him; he didn’t appear to know he was hurt.He began to talk and laugh, in happy, thoughtless, boyish fashion, as we walked along, and made himself old friends with me at once; asked me all sorts of questions about myself and about my clothes, but never waited for an answer—always chattered straight ahead, as if he didn’t know he had asked a question and wasn’t expecting any reply, until at last he happened to mention that he was born in the beginning of the year 513."
"这句话使我浑身打了个冷颤！我停下脚，用微弱的声音说：","It made the cold chills creep over me!I stopped and said, a little faintly:"
"“也许是我听错了。你再说一遍——慢点说。哪年来着？”","“Maybe I didn’t hear you just right.Say it again—and say it slow.What year was it?”"
"“五一三年。”","“513.”"
"“五一三年！你看起来可不像！行了，孩子，我初来乍到，无朋无友，你可得对我诚实点，尊重我。你脑子没有毛病吧？”","“513!You don’t look it!Come, my boy, I am a stranger and friendless; be honest and honorable with me. Are you in your right mind?”"
"他说没有。","He said he was."
"“这里其他人脑子都没毛病吧？”","“Are these other people in their right minds?”"
"他说他们都没有毛病。","He said they were."
"“那这里不是疯人院吗？我是说，这难道不是他们治疗疯子的地方吗？”","“And this isn’t an asylum?I mean, it isn’t a place where they cure crazy people?”"
"他说不是。","He said it wasn’t."
"“哦，那么，”我说，“要么我是个疯子，要么就是发生了可怕的事。现在告诉我，老老实实地讲真话，我到底在哪儿？”","“Well, then,” I said, “either I am a lunatic, or something just as awful has happened.Now tell me, honest and true, where am I?”"
"“在亚瑟王庭。”","“IN KING ARTHUR’S COURT.”"
"我等了一分钟，好让这句话直达心底，令我不寒而栗，然后我说：","I waited a minute, to let that idea shudder its way home, and then said:"
"“那么照你的意思，现在是哪一年？”","“And according to your notions, what year is it now?”"
"“五二八年——六月十九日。”","“528—nineteenth of June.”"
"我感觉心里一沉，很是悲哀，嘟嘟囔囔地说：“我再也见不到我的朋友了——永远，永远也见不到了。他们还得等一千三百多年才能出生呢。”","I felt a mournful sinking at the heart, and muttered: “I shall never see my friends again—never, never again.They will not be born for more than thirteen hundred years yet.”"
