"zh","en"
"春天的阴影","The Shades of Spring"
"第一章","CHAPTER I"
"穿过这片森林可以少走一英里的路程。辛森在经过铁匠铺时机械地拐了过去，拨开了田间栅门。铁匠和他的伙计静止地站在那儿，看着这个不速之客。但是辛森看起来太过绅士，这使得他们无法和他搭讪。就这样，铁匠和他的伙计沉默地看着辛森穿过这片地，进入了森林。","It was a mile nearer through the wood.Mechanically, Syson turned up by the forge and lifted the field-gate.The blacksmith and his mate stood still, watching the trespasser.But Syson looked too much a gentleman to be accosted.They let him go in silence across the small field to the wood."
"这天早晨和六年或八年前那些春天的早晨没有丝毫不同，还是那样清新明亮。白色和黄棕色的鸡依旧在栅门周围刨土，弄得遍地都是鸡毛和刨出的脏东西。矮树篱中有两簇浓密的冬青灌木，而这两簇灌木之间有一个隐蔽的缺口。人们可以翻过这个篱笆进入森林。而篱笆上的木条和之前一样被守林人踩得满是痕迹。他终于回来了。","There was not the least difference between this morning and those of the bright springs, six or eight years back.White and sandy-gold fowls still scratched round the gate, littering the earth and the field with feathers and scratched-up rubbish.Between the two thick holly bushes in the wood-hedge was the hidden gap, whose fence one climbed to get into the wood; the bars were scored just the same by the keeper’s boots.He was back in the eternal."
"辛森高兴极了。他像个不安的幽灵回到了以往生活过的村庄，他发觉这里一直在等着他，一点也没有变。榛树依旧欢快地向下伸展着它的小手。在葱郁的青草间，在灌木的树阴下，风铃草还是那样柔弱、稀疏。","Syson was extraordinarily glad.Like an uneasy spirit he had returned to the country of his past, and he found it waiting for him, unaltered.The hazel still spread glad little hands downwards, the bluebells here were still wan and few, among the lush grass and in shade of the bushes."
"就在山坡的顶部，有条小路穿过丛林，一度蜿蜒至很远。周边是枝繁叶茂的橡树，展示着它们的金贵。一丛丛的车叶草、一片片的山毛榉和一簇簇的风信子把地面装饰成了美丽的菱形拼图。两棵倒下的树依旧横躺在小路上。辛森摇摇晃晃地走下一个陡峭崎岖的山坡，再一次来到一片空地。此刻从这里往北望去，就好像透过丛林里的一扇大窗户看过去一样。他停在那儿，目光掠过山顶的平地，凝望着村庄。那村庄点缀着光秃秃的高地，就好像是从过往的工业货车上颠下来，被遗弃在这儿似的。那里有一座笔挺的、洋溢着现代风格的灰色小教堂。红色的住房纵横交错，散落其中。村庄后部，矿井的井架闪闪发亮，矿山若隐若现。户外的一切都赤裸裸的，连一棵树也没有！那里真是一点也没有变。","The path through the wood, on the very brow of a slope, ran winding easily for a time.All around were twiggy oaks, just issuing their gold, and floor spaces diapered with woodruff, with patches of dog-mercury and tufts of hyacinth.Two fallen trees still lay across the track.Syson jolted down a steep, rough slope, and came again upon the open land, this time looking north as through a great window in the wood.He stayed to gaze over the level fields of the hill-top, at the village which strewed the bare upland as if it had tumbled off the passing waggons of industry, and been forsaken.There was a stiff, modern, grey little church, and blocks and rows of red dwellings lying at random; at the back, the twinkling headstocks of the pit, and the looming pit-hill.All was naked and out-of-doors, not a tree!It was quite unaltered."
"辛森满意地转过身，沿着这条通往山下的小路向森林走去。莫名其妙地，他得意起来，感觉自己又回到了永恒的梦幻中。突然，他如梦初醒，吃了一惊。一位守林人正站在前面几码远的地方，挡住了去路。","Syson turned, satisfied, to follow the path that sheered downhill into the wood.He was curiously elated, feeling himself back in an enduring vision.He started.A keeper was standing a few yards in front, barring the way."
"“先生，您走这条路是要去哪里？”那个男人问道。语气中带着挑衅的意味。辛森用冷淡而又敏锐的目光注视着这个家伙。这是一位二十四五岁的年轻人，脸色红润，面容俊俏。一双深蓝色眼睛正盛气凌人地盯着这位入侵者。他乌黑浓密的胡须剪得很短，下面是一张小巧、极柔软的嘴。无论从哪方面来看，这小伙子都很有男人味，很帅气。他中等个头，前胸健壮突出，身体挺得笔直而又充满自信，神态悠然自得。这一切都给人一种充满野性的感觉，就像喷泉为使自己保持内在的平衡而喷射出的一股急流。他站在那儿，枪托支在地上，用不确定而审视的眼神看着辛森。这个外来者则用黑黑的、转个不停的眼睛审视着这个男人，洞察着他，完全无视他的职权。这使守林人不安起来，脸也变得通红。","“Where might you be going this road, sir?” asked the man.The tone of his question had a challenging twang.Syson looked at the fellow with an impersonal, observant gaze.It was a young man of four or five and twenty, ruddy and well favoured.His dark blue eyes now stared aggressively at the intruder.His black moustache, very thick, was cropped short over a small, rather soft mouth.In every other respect the fellow was manly and good-looking.He stood just above middle height; the strong forward thrust of his chest, and the perfect ease of his erect, self-sufficient body, gave one the feeling that he was taut with animal life, like the thick jet of a fountain balanced in itself.He stood with the butt of his gun on the ground, looking uncertainly and questioningly at Syson.The dark, restless eyes of the trespasser, examining the man and penetrating into him without heeding his office, troubled the keeper and made him flush."
"“内勒在哪儿？你接了他的工作？”辛森问道。","“Where is Naylor?Have you got his job?” Syson asked."
"“你不是从豪斯来的，对吗？”守林人问道。那是不可能的，因为那里的人早就搬走了。","“You’re not from the House, are you?” inquired the keeper.It could not be, since everyone was away."
"“是的，我不是从豪斯来的。”辛森答道。好像有意戏弄他似的。","“No, I’m not from the House,” the other replied.It seemed to amuse him."
"“那么我可否问一下你要去哪儿呢？”守林人愤愤地说。","“Then might I ask where you were making for?” said the keeper, nettled."
"“我要去哪儿呢？”辛森重复道。“我要去威利－瓦特农场。”","“Where I am making for?” Syson repeated.“I am going to Willey–Water Farm.”"
"“不是这条路。”","“This isn’t the road.”"
"“我觉得是。沿着这条路一直走，路过一口井，然后从白门出去。”","“I think so.Down this path, past the well, and out by the white gate.”"
"“但那可不是公路。”","“But that’s not the public road.”"
"“我也认为那不是。我都忘了，内勒在这儿的时候，我经常走这条路。顺便问一句，内勒在哪儿？”","“I suppose not.I used to come so often, in Naylor’s time, I had forgotten.Where is he, by the way?”"
"“得了风湿病，瘸了。”守林人不情愿地回应道。","“Crippled with rheumatism,” the keeper answered reluctantly."
"“是吗？”辛森痛苦地惊呼道。","“Is he?”Syson exclaimed in pain."
"“那你是谁啊？”守林人换了一种语调问道。","“And who might you be?” asked the keeper, with a new intonation."
"“约翰·阿德利·辛森，我以前住在考迪莱恩。”","“John Adderley Syson; I used to live in Cordy Lane.”"
"“以前追求过希尔达·米勒希普？”","“Used to court Hilda Millership?”"
"辛森睁大双眼，脸上露出一丝痛苦的微笑。他点了点头。接着是一阵令人别扭的沉默。","Syson’s eyes opened with a pained smile.He nodded.There was an awkward silence."
"“那么你——你是谁啊？”辛森问道。","“And you—who are you?” asked Syson."
"“阿瑟·佩尔比姆——内勒是我的叔叔。”守林人说。","“Arthur Pilbeam—Naylor’s my uncle,” said the other."
"“你就住在纳托尔这里吗？”","“You live here in Nuttall?”"
