"zh","en"
"格林童话（三）","Grimm's Fairy Tales Ⅲ"
"谜语童话","A Riddling Tale"
"聪明的格蕾特尔","Clever Grethel"
"从前有一个女厨子叫格蕾特尔，她穿着红色玫瑰花饰的鞋子，每当她穿着它们出门的时候，她就转过来转过去，心里想：“你真是个美丽的女孩！”当她回到家里，心里一高兴，就要喝上一口。由于喝的酒激起了她的食欲，她就把自己做得最好的饭菜吃了，直到酒足饭饱，说道：“厨师必须得要知道自己做的食物是什么味道的。”","There was once a cook named Grethel, who wore shoes with red rosettes, and when she walked out with them on, she turned herself this way and that, and thought, “You certainly are a pretty girl!”And when she came home she drank, in her gladness of heart, a draught of wine, and as wine excites a desire to eat, she tasted the best of whatever she was cooking until she was satisfied, and said, “The cook must know what the food is like.”"
"后来，有一天主人对她说：“格蕾特尔，今天晚上有个客人要来；给我准备两只可口的鸡。”“我会照办的，主人。”格蕾特尔回答道。她杀了两只鸡，用开水烫了，把毛拔了，然后串到烤肉叉上，快到晚上的时候把它们放到火上烤。两只鸡开始变成棕色，基本上快烤好了，但是客人还没有到。于是，格蕾特尔向她的主人喊道：“如果客人还不来，我就必须把鸡从火上拿开了，但是现在鸡烤得恰到好处，油都冒出来了，如果不马上吃了，真是太可惜了，简直是罪孽啊。”主人说：“我这就跑去把客人请来。”主人刚转身走开，格蕾特尔就把烤肉叉和鸡从火上取下来，心里想：“我在火边站了这么久，真是又热又渴，谁知道他们什么时候才能回来？这个时候，我一定要去酒窖里喝一口。”她跑过去，拿起一罐酒说：“上帝会保佑你喝了它的，格蕾特尔。”说完喝了一大口，又痛痛快快地喝了另外一大口。","It came to pass that the master one day said to her, “Grethel, there is a guest coming this evening; prepare me two fowls very daintily.”“I will see to it, master,” answered Grethel.She killed two fowls, scalded them, plucked them, put them on the spit, and towards evening set them before the fire, that they might roast.The fowls began to turn brown, and were nearly ready, but the guest had not yet arrived.Then Grethel called out to her master, “If the guest does not come, I must take the fowls away from the fire, but it will be a sin and a shame if they are not eaten directly, when they are juiciest.”The master said, “I will run myself, and fetch the guest.”When the master had turned his back, Grethel laid the spit with the fowls on one side, and thought, “Standing so long by the fire there, makes one hot and thirsty; who knows when they will come?Meanwhile, I will run into the cellar, and take a drink.”She ran down, set a jug, said, “God bless it to thy use, Grethel,” and took a good drink, and took yet another hearty draught."
"然后，她再次把鸡放到火上，涂上油脂，高兴地把肉叉翻来翻去。但是，烤鸡的味道实在是太香了，格蕾特尔想：“可能还缺点佐料，应该尝尝！”她用手指碰了碰，说：“啊！多好的鸡啊！现在不马上吃了，真是可惜，是罪过！”她跑到窗户那儿，看看主人和客人是不是到了，但是她没看见一个人，就跑回到烤鸡那里，心想：“一只翅膀快烤焦了！我最好把它取下来，吃了。”因此她就把它切下来，享用了，吃完后她想：“另外一个也要弄下来，不然主人一定会发现少了点什么。”当她把两只翅膀都吃了，就跑去找她的主人，还是没有看见他。突然，她想到：“谁会知道？他们可能根本不会来了，去别的地方了。”然后，她说：“喂，格蕾特尔，好好吃吧，一只鸡已经切掉了两个翅膀，再喝一杯，把它都吃了；都吃了你才会心安一些，怎么能糟蹋上帝的礼物呢？”因此，她又跑进酒窖，喝了一大杯，兴高采烈地吃了一只鸡。当一只鸡被她吞进肚之后，她的主人还是没有回来，格蕾特尔看着另外一只鸡说：“那只鸡去了哪里，另外一只也应该跟着去，两只鸡应该一起。那只鸡怎么处理了，这只鸡也该怎么处理；我想如果我再喝上一口也没什么坏处。”因此，她又痛痛快快地喝了一大口，让第二只鸡去和第一只鸡团圆了。","Then she went and put the fowls down again to the fire, basted them, and drove the spit merrily round.But as the roast meat smelt so good, Grethel thought, “Something might be wrong, it ought to be tasted!”She touched it with her finger, and said, “Ah!how good fowls are!It certainly is a sin and a shame that they are not eaten directly!”She ran to the window, to see if the master was not coming with his guest, but she saw no one, and went back to the fowls and thought, “One of the wings is burning!I had better take it off and eat it.”So she cut it off, ate it, and enjoyed it, and when she had done, she thought, “the other must go down too, or else master will observe that something is missing.”When the two wings were eaten, she went and looked for her master, and did not see him.It suddenly occurred to her, “Who knows?They are perhaps not coming at all, and have turned in somewhere.”Then she said, “Hallo, Grethel, enjoy yourself, one fowl has been cut into, take another drink, and eat it up entirely; when it is eaten you will have some peace, why should God’s good gifts be spoilt?”So she ran into the cellar again, took an enormous drink and ate up the one chicken in great glee.When one of the chickens was swallowed down, and still her master did not come, Grethel looked at the other and said, “Where one is, the other should be likewise, the two go together; what’s right for the one is right for the other; I think if I were to take another draught it would do me no harm.”So she took another hearty drink, and let the second chicken rejoin the first."
"她正吃得津津有味的时候，主人回来了，喊道：“快点儿，格蕾特尔，你快点儿，客人马上就到了！”“是的，主人，我马上就弄好。”格蕾特尔答道。同时，主人留心看看桌子已经布置好了，然后把切鸡用的大刀拿出来，去台阶上磨刀了。不一会儿，客人来了，亲切而又有礼貌地敲敲门。格蕾特尔跑去看是谁来了，当她看到是客人来了时，她把手指头竖在唇前，说：“嘘！嘘！赶紧逃跑吧，如果我的主人抓到你，你就惨了；他一定是说邀请你吃晚饭的吧，但是实际上他是想割掉你的两只耳朵。听听他这不是磨刀呢吗！”客人听到了磨刀声，慌忙地跑下台阶。格蕾特尔也没有耽搁；她尖叫着跑向主人，喊道：“你邀请来的贵客！”“啊，怎么啦，格蕾特尔？你说这话什么意思？”“是的，”她说，“他把我要端上来的鸡从盘子上抢走，拿着它们跑了！”“怎么会有这种事！”她的主人说，然后为可口的鸡感到惋惜。“如果他留一只给我，让我尝尝就好了。”他叫他停下来，但是客人装作没有听到。于是，他在后面追赶，手里拿着刀，喊着：“就要一只，就要一只。”意思是说客人应该留给他一只鸡，不要把两只都拿走。然而，客人想肯定是让他留下一只耳朵，跑得飞快像是火要烧到他了，带着两只耳朵回家去了。","While she was just in the best of the eating, her master came and cried, hurry up, “Haste thee, Grethel, the guest is coming directly after me!”“Yes, sir, I will soon serve up,” answered Grethel.Meantime the master looked to see that the table was properly laid, and took the great knife, wherewith he was going to carve the chickens, and sharpened it on the steps.Presently the guest came, and knocked politely and courteously at the house-door.Grethel ran, and looked to see who was there, and when she saw the guest, she put her finger to her lips and said, “Hush!hush!get away as quickly as you can, if my master catches you it will be the worse for you; he certainly did ask you to supper, but his intention is to cut off your two ears.Just listen how he is sharpening the knife for it!”The guest heard the sharpening, and hurried down the steps again as fast as he could.Grethel was not idle; she ran screaming to her master, and cried, “You have invited a fine guest!”“Eh, why, Grethel?What do you mean by that?”“Yes,” said she, “he has taken the chickens which I was just going to serve up, off the dish, and has run away with them!”“That’s a nice trick!” said her master, and lamented the fine chickens.“If he had but left me one, so that something remained for me to eat.”He called to him to stop, but the guest pretended not to hear.Then he ran after him with the knife still in his hand, crying, “Just one, just one,” meaning that the guest should leave him just one chicken, and not take both.The guest, however, thought no otherwise than that he was to give up one of his ears, and ran as if fire were burning under him, in order to take them both home with him."
"聪明的汉斯","Clever Hans"
"汉斯的妈妈说：“汉斯，你去哪里？”汉斯回答：“我去格蕾特尔家。”“表现好点儿，汉斯。”“噢，我会好好表现的。再见，妈妈。”“再见，汉斯。”汉斯来到格蕾特尔家：“你好，格蕾特尔。”“你好，汉斯。你带什么好东西来了吗？”“我什么都没带，我还想有人给我点什么呢。”格蕾特尔送给汉斯一根针。汉斯说：“再见，格蕾特尔。”“再见，汉斯。”","The mother of Hans said, “Whither away, Hans?”Hans answered, “To Grethel.”“Behave well, Hans.”“Oh, I’ll behave well.Good-bye, mother.”“Good-bye, Hans.”Hans comes to Grethel, “Good day, Grethel.”“Good day, Hans.What dost thou bring that is good?”“I bring nothing, I want to have something given me.”Grethel presents Hans with a needle.Hans says, “Good-bye, Grethel.”“Good-bye, Hans.”"
"汉斯拿着针，把它插进草车里，跟着草车回到家里。“晚上好，妈妈。”“晚上好，汉斯。你去哪里了？”“和格蕾特尔一起。”“你送给她些什么？”“什么都没送给她；她还送我东西了呢。”“格蕾特尔送给了你什么？”“送给了我一根针。”“针在哪里，汉斯？”“插进草车里了。”“做得不对，汉斯。你应该把它插在袖子上。”“没关系，我下次会做得更好的。”","Hans takes the needle, sticks it into a hay-cart, and follows the cart home.“Good evening, mother.”“Good evening, Hans.Where hast thou been?”“With Grethel.”“What didst thou take her?”“Took nothing; had something given me.”“What did Grethel give thee?”“Gave me a needle.”“Where is the needle, Hans?”“Stuck it in the hay-cart.”“That was ill done, Hans.Thou shouldst have stuck the needle in thy sleeve.”“Never mind, I’ll do better next time.”"
