"zh","en"
"单身（试读）","A Single Man"
"<center>导读</center>",""
"<center>“单身男子”的非单身一生</center>",""
"<center>（一）</center>",""
"中国读者最早接触到克里斯多福•艾什伍德（Christopher Isherwood，1904-1986），多半是因为他最重要的作品《单身》（*A Single Man*）。2009年，时尚界风云人物、“世界上最性感的男同志”汤姆•福特（Tom Ford）将其改编为同名电影，被誉为“最美的同志电影”，获得了奥斯卡、金球奖、威尼斯电影节等多项国际大奖的提名和奖项。扮演男主角乔治的影帝科林•费斯也因该角色荣获威尼斯电影节、英国电影学院奖、奥斯汀影评人协会三个影帝。",""
"小说以冷静的笔风，描绘英国籍文学教授乔治，因车祸痛失亲密爱人之后的一天生活。从他晨起、如厕、到学校上课、用餐、看望病人、健身、与老友共进晚餐、在酒吧偶遇学生、去海滩游泳，到上床睡觉……叙事沉缓却韵味十足。",""
"故事的背景落在1962年的美国南加州，距今刚好五十年。而距离1969年同志运动分水岭的纽约“石墙事件”，还有一小段时间差，那时社会意识的压迫与歧视，依然无处不在。在那个还不知道“出柜”为何物的年代里，艾什伍德借此书唤醒人们对同志文化的正确认识。",""
"这是一部自传体的小说，折射出作者本人的爱情经历。",""
"1939年艾什伍德定居美国南加州，以写作及教书为生。1953年，年过48岁的艾什伍德，遇到了年仅18岁的画家唐•巴查迪（Don Bachardy），两人年龄相差超过30岁，又是同性伴侣，相恋时承受了巨大的社会舆论压力，却发展了出乎众人意料的终身伴侣关系，成就广为人知与称颂的恋情。到艾什伍德在1986年因癌症过世为止，共约33年，被誉为“好莱坞最伟大的忘年恋情”。他们面对当时对待同志文化依旧保守与封闭的社会，也克服几次因两人在年龄、阶级与背景差异而起的风暴，向世界展露互爱与互信的关系可能，对同志文化的影响极其深远。",""
"1964年出版的《单身》描述的正是这段同志经典恋情。它是半个世纪前同志解放运动的启蒙之作，影响了一整个世代的英美同志作家，令无数迷茫无助的人们重新定义爱情。汤姆•福特正是在读过《单身》之后，开始理解了“同性之爱”。它也是艾什伍德的代表作和他本人毕生最爱的作品。",""
"<center>（二）</center>",""
"克里斯多福•艾什伍德，英美著名小说家、剧作家、同志运动先锋。",""
