"zh","en"
"决斗","The Duel"
"决斗","The Duel"
"作者：欧·亨利","by O. Henry"
"众神躺在奥林匹斯山上，有琼浆玉液相伴，他们从悬崖边窥视，觉察到了城市间的一丝差异。尽管也许在他们看来，城市就是些没有特色、大小不一的蚁丘，然而事实并非如此。神话里讲，佳酿是诸神唯一的慰藉。于这样的高度一边饮佳酿一边观察蚂蚁们的习性只是他们的小消遣罢了。但毫无疑问，他们通过比较乡村和城市来自娱自乐；对他们来说（或许也是对于许多凡人来说），在世界所有的城市中，纽约独一无二。而这便将是这个小故事的主题。故事讲给坐在椅子上抽烟的男人，他穿着只有安息日才穿的拖鞋，脚搭在另一张椅子上，也讲给偷空看报纸的女人，此时她正在煮青菜，婴儿也已经熟睡了，不再缠着她了。我愿意和这样的人一起坐在地上，给他们讲述国王们驾崩的悲惨故事。","The gods, lying beside their nectar on ’Lympus and peeping over the edge of the cliff, perceive a difference in cities.Although it would seem that to their vision towns must appear as large or small ant-hills without special characteristics, yet it is not so.Studying the habits of ants from so great a height should be but a mild diversion when coupled with the soft drink that mythology tells us is their only solace.But doubtless they have amused themselves by the comparison of villages and towns; and it will be no news to them (nor, perhaps, to many mortals), that in one particularity New York stands unique among the cities of the world.This shall be the theme of a little story addressed to the man who sits smoking with his Sabbath-slippered feet on another chair, and to the woman who snatches the paper for a moment while boiling greens or a narcotized baby leaves her free.With these I love to sit upon the ground and tell sad stories of the death of Kings."
"纽约城居住着四百万神秘的陌生人；比天堂多出三百万，外加半打缪斯女神们。他们通过不同的方式，出于种种理由，来到这里——亨德里克·赫德森、艺术学校、新鲜蔬菜、鹳鸟、服装设计师的年度大会、宾夕法尼亚铁路公司、对金钱的热爱、舞台、低廉的游览收费率、智慧、个人专栏广告、笨重的旅行鞋、雄心壮志、货运列车——这一切都助长了人口数量的增加。","New York City is inhabited by 4,000,000 mysterious strangers; thus beating Bird Centre by three millions and half a dozen nine’s.They came here in various ways and for many reasons—Hendrik Hudson, the art schools, green goods, the stork, the annual dressmakers’ convention, the Pennsylvania Railroad, love of money, the stage, cheap excursion rates, brains, personal column ads., heavy walking shoes, ambition, freight trains—all these have had a hand in making up the population."
"但是每一个普通人，从他踏上曼哈顿的那一刻起，就不得不为生存而战。他必须马上开始战斗，直到和对手分出胜负。回合之间没有休息，因为就没有回合可言。一开头就是重击。一战到底。","But every man Jack when he first sets foot on the stones of Manhattan has got to fight.He has got to fight at once until either he or his adversary wins.There is no resting between rounds, for there are no rounds.It is slugging from the first.It is a fight to a finish."
"你的对手是这座城市。从渡船载你登上岛屿的那刻起，你就要和它作战，直到你征服它，或者它征服你。你口袋里有一百万也好，仅有一周住宿的钱也好，都一样。","Your opponent is the City.You must do battle with it from the time the ferry-boat lands you on the island until either it is yours or it has conquered you.It is the same whether you have a million in your pocket or only the price of a week’s lodging."
"这场战争将决定你是会成为一个纽约市民还是变成最卑微的外来人员和平庸之辈。你必须在这两者之间作一个选择。不可保持中立。你必须顺应或者对抗——成为爱人或者敌人——知己或被驱逐者。还有，哦，这座城市是拳击场上的一员猛将。它不仅用猛击来制服你。它还用塞壬的精明来笼络你。它是德莉拉、绿色的荨麻酒、贝多芬、麻醉剂和辉煌时期的约翰·劳的结合体。","The battle is to decide whether you shall become a New Yorker or turn the rankest outlander and Philistine.You must be one or the other.You cannot remain neutral.You must be for or against—lover or enemy—bosom friend or outcast.And, oh, the city is a general in the ring.Not only by blows does it seek to subdue you.It woos you to its heart with the subtlety of a siren.It is a combination of Delilah, green Chartreuse, Beethoven, chloral and John L. in his best days."
"在其他城市里你可以作为陌生人到处闲逛逗留，只要你愿意，想呆多久呆多久。在芝加哥你可以住到头发花白，如果波士顿宠爱你，接纳你成为它的市民，你可以空谈瞎扯却免遭指责。除了纽约，你可以成为其他任何一座城市的核心人物，也能总公开嘲笑它的建筑物，把它们和你家乡密西西比州杰克逊市特尔菲尔上校的住处相提并论，且不会遭到攻击。可是在纽约，你要么是纽约人，要么就是有着自以为是的褊狭、藏在木马里的现代特洛伊城的入侵者。这段沉闷的序言只是为了向你们介绍两个无名小卒——威廉和杰克。","In other cities you may wander and abide as a stranger man as long as you please.You may live in Chicago until your hair whitens, and be a citizen and still prate of beans if Boston mothered you, and without rebuke.You may become a civic pillar in any other town but Knickerbocker’s, and all the time publicly sneering at its buildings, comparing them with the architecture of Colonel Telfair’s residence in Jackson, Miss., whence you hail, and you will not be set upon.But in New York you must be either a New Yorker or an invader of a modern Troy, concealed in the wooden horse of your conceited provincialism.And this dreary preamble is only to introduce to you the unimportant figures of William and Jack."
"他们是一起从西部来的老朋友。他们来这里是为了能这座大城市中发财致富。","They came out of the West together, where they had been friends.They came to dig their fortunes out of the big city."
"尼克波克大爷(纽约市的别号)在渡口与他们相见，右手冲着一人的鼻子出了直拳，左手给了另一个人一记上勾拳，这只是为了告诉他们，战斗开始了。","Father Knickerbocker met them at the ferry, giving one a right-hander on the nose and the other an upper-cut with his left, just to let them know that the fight was on."
