"zh","en"
"轮到她了","Her Turn"
"轮到她了","Her Turn"
"作者：戴维·赫伯特·劳伦斯","by D. H. Lawrence"
"她是他的第二任妻子，因此他们之间有种一个男人和他的第一个女人所无法拥有的和平关系。","She was his second wife, and so there was between them that truce which is never held between a man and his first woman."
"他是值得女人托付终生的男人。就这点而言，他在矿工中是个例外。邻家的妇女们尽管过分拘谨，但是都挺喜欢他。他身材高大，为人淳朴，对她们彬彬有礼，甚至对自己的第二个妻子也是这样。","He was one for the women, and as such, an exception among the colliers.In spite of their prudery, the neighbour women liked him; he was big, naive, and very courteous with them; he was so, even to his second wife."
"他人高马大，力气又足，十分健硕，在煤矿上工作，赚的钱挺多。他生性谦恭有礼，这使得他免受仇敌困扰，而且他对生活兴致勃勃，有他在的场合总让人感到愉快。就这样，他按自己的方式生活，一直有很多朋友，一直在矿上做着那份不错的工作。","Being a large man of considerable strength and perfect health, he earned good money in the pit.His natural courtesy saved him from enemies, while his fresh interest in life made his presence always agreeable.So he went his own way, had always plenty of friends, always a good job down pit."
"每周他给妻子三十五先令。他家里有两个成年的儿子，他给他们每人每周十二先令。第二次婚姻只有一个孩子，所以雷德福认为妻子做得很好。","He gave his wife thirty-five shillings a week.He had two grown-up sons at home, and they paid twelve shillings each.There was only one child by the second marriage, so Radford considered his wife did well."
"十八个月前，布赖恩和温特沃思手下的工人们进行了一次长达十一周的罢工。那段时间，雷德福夫人对丈夫又是哄又是求，又唠叨，但就是不能从丈夫那里拿到那十先令的罢工津贴。所以当第二次罢工来临的时候，她已准备好要行动起来。","Eighteen months ago, Bryan and Wentworth’s men were out on strike for eleven weeks.During that time, Mrs. Radford could neither cajole nor entreat nor nag the ten shillings strike-pay from her husband.So that when the second strike came on, she was prepared for action."
"雷德福会尽量不引人注目地溜到金号角酒吧的老板娘那儿去。她个子大，平易近人，有四十岁了，而她的丈夫六十三岁，而且还因患风湿病成了瘸子。她坐在路边酒吧的雅座里，一边拼命织衣服，一边用一只中等大小的酒杯啜饮威士忌。当体面的男人来到三英尺宽的吧台前时，她便站起身来招待他、审视他，如果她喜欢他的外表，她会说：","Radford was going, quite inconspicuously, to the publican’s wife at the “Golden Horn”.She is a large, easy-going lady of forty, and her husband is sixty-three, moreover crippled with rheumatism.She sits in the little bar-parlour of the wayside public-house, knitting for dear life, and sipping a very moderate glass of Scotch.When a decent man arrives at the three-foot width of bar, she rises, serves him, surveys him over, and, if she likes his looks, says:"
"“先生不打算进来坐会儿吗？”","“Won’t you step inside, sir?”"
