"zh","en"
"都柏林人","Dubliners"
"第一章 姐妹俩","CHAPTER 1 THE SISTERS"
"对他而言，这一次是没有任何希望了：这是第三次中风了。一夜又一夜，我走过那所房子（时值假期），端详那灯光映照下的方窗框：一夜又一夜，我发现那窗框里都亮着同样的灯光，微弱而匀和。假如他死了，我想，我会在变暗的百叶窗上看到烛光的影子，因为我知道人们要在死者的头边放置两根蜡烛。他经常对我讲：“我将不久于人世了。”而我一直都认为他的话毫无意义。现在我才知道它们都是真的。每个夜晚，当我抬头注视着那扇窗时，我总会轻轻地对自己说“瘫痪”这个词。在我听来，它总是有些奇怪，就像欧几里得几何中“磬折形”一词以及教义问答手册里“买卖圣职罪”一词。然而现在在我听来它却像是某种作恶多端、罪行累累的生物的名字。它让我充满恐惧，可我又渴望能离它更近一些，以便去观察它完成那致命的工作。","THERE was no hope for him this time: it was the third stroke.Night after night I had passed the house (it was vacation time) and studied the lighted square of window: and night after night I had found it lighted in the same way, faintly and evenly.If he was dead, I thought, I would see the reflection of candles on the darkened blind for I knew that two candles must be set at the head of a corpse.He had often said to me: “I am not long for this world,” and I had thought his words idle.Now I knew they were true.Every night as I gazed up at the window I said softly to myself the word paralysis.It had always sounded strangely in my ears, like the word gnomon in the Euclid and the word simony in the Catechism.But now it sounded to me like the name of some maleficent and sinful being.It filled me with fear, and yet I longed to be nearer to it and to look upon its deadly work."
"我下楼来吃晚饭的时候，老科特正坐在火炉边抽烟。姨妈给我盛麦片粥的时候，他仿佛是重拾先前的某个话头似的说道：","Old Cotter was sitting at the fire, smoking, when I came downstairs to supper.While my aunt was ladling out my stirabout he said, as if returning to some former remark of his:"
"“不，我不是说他就是……可是有些地方不对头……他有点古怪。我要告诉你们我的看法……”他开始猛吸烟斗，无疑是在整理自己脑子里的想法。讨厌的老傻瓜！我们刚认识他的时候，他还相当有趣，常常谈论劣质酒精和蜗杆；但是我很快就对他这个人以及他那些没完没了的关于酒厂的故事感到厌烦了。","“No, I wouldn’t say he was exactly... but there was something queer... there was something uncanny about him.I’ll tell you my opinion....”He began to puff at his pipe, no doubt arranging his opinion in his mind.Tiresome old fool!When we knew him first he used to be rather interesting, talking of faints and worms; but I soon grew tired of him and his endless stories about the distillery."
"“关于酿酒我有我自己的看法。”他说，“我认为它是那些……特殊情况之一……但是很难说……”","“I have my own theory about it,” he said.“I think it was one of those... peculiar cases.... But it’s hard to say....”"
"他又开始猛吸烟斗，却没有给我们讲他的看法。姨父看见我在凝神发呆，就对我说：","He began to puff again at his pipe without giving us his theory.My uncle saw me staring and said to me:"
"“唉，你的老朋友去世了，你听了肯定很难过。”","“Well, so your old friend is gone, you’ll be sorry to hear.”"
"“谁？”我说。","“Who?” said I."
"“弗林神父。”","“Father Flynn.”"
"“他死了？”","“Is he dead?”"
"“科特先生刚刚告诉我们的。他来时路过了那所房子。”","“Mr. Cotter here has just told us. He was passing by the house.”"
"我知道自己正处于众目睽睽之下，所以就继续吃饭，仿佛这个消息并没有激发我的兴趣。姨父向老科特解释道：","I knew that I was under observation so I continued eating as if the news had not interested me. My uncle explained to old Cotter."
