"zh","en"
"列侬回忆（试读）","Lennon Remembers"
"<center>看啊，这就是列侬！</center>",""
"<center>郝舫</center>",""
"每个人都有自己心目中的约翰•列侬，但只有这本书中的列侬如此愤怒、凶悍。    ",""
"1964年，曾有一个踌躇满志的列侬；1967年，曾有一个迷幻的列侬；1969年，曾有一个长发的列侬；1970年，则是如此刚猛的列侬。",""
"这一年的列侬手中只有一个武器：“摇滚乐是真实的，其他都是假的。”正是基于这样简单的观念，列侬向一切他认为虚假的东西发起了猛攻。在这些进攻中，当然免不了抖搂些摇滚乐背后的秘闻，列侬粉碎了总是兴高采烈、清纯可爱的年轻Beatles形象，他描述乐队早在利物浦的俱乐部混的时候就已经开始用药——“我总是需要药才能生存”。而真正要命和有趣的是，列侬把Beatles判定为艺术冒牌货——“我们无非是一个把事搞得很大很大的乐队……仅此而已”；“我的技术不怎么样”；“我弹得很烂”；“我也不喜欢多数Beatles的歌”；在英国各地巡演之前“我们的音乐就已经死了”；“我们杀死自己，换取后来的成功”；“Beatles是世界上最大的大混蛋”；对由Beatles和摇滚乐带来的革命，他的结论是“梦已经做完了，一切都还是老样子，只不过如今我已经30岁，而一大堆人留了长头发，如此而已”……",""
"尽管连《佩柏军士的孤独之心俱乐部乐队》(*Sgt. Pepper’s Lonely Heart Club Band*)这样的旷世杰作都曾被评论家们无情嘲弄，但是，有谁曾用如此无情的言语讽刺过被许多人视同生命的最大的摇滚神话？",""
"不仅如此，他同样打破别的神话——迪伦的新专辑“是一堆狗屎”；米克•贾格尔“是个笑话”；激进嬉皮士“让我恶心透了”；大众闲得没事干才会去用神秘主义解读Beatles或是《圣经》“密码”；对“知识分子”（甚至洋子的知识分子气）、“精英”、中产阶级和暴发户的挖苦更是随处可见。",""
"同许多人印象中和蔼、幽默、说话轻声细语的列侬相比，这个列侬是一个爱说三道四、怀恨在心和放纵任性的人，原因十分直接：1968—1970年是他和洋子最艰难的岁月，他们在政治和艺术上的探索和求新之举被保守的传媒和批评家们抨击；他在进行“原生呐喊”治疗；洋子刚刚流产……所有这些，奠定了这个访谈的基调。",""
"这时候的列侬是一个内心充满痛楚的人，其中一个最大的痛楚，就来自保罗•麦卡特尼和乔治•哈里森对小野洋子的态度，他认为他们“瞧不起她”、“羞辱她”。他对保罗利用乐队解散事件去推销唱片也备感愤怒。于是他披露了乐队解散的真实情形，与保罗公之于众的大相径庭；于是他放言“保罗的东西是垃圾”；于是想斩断他与Beatles的任何关系；于是他对以往生活中的几乎所有人都大放厥词，似乎是想树立起一个截然不同的公众形象，或者说，是想从公众和历史强加给他的重负之中获得自由。那个乐观、幽默的列侬如此强烈地表现出了人性的另一面。  ",""
