"zh","en"
"塞文山驴伴之旅","Travels with a Donkey in the Cevennes"
"1.驴子、行李和驮鞍","I. The Donkey, The Pack, And The Pack Saddle"
"2.赶驴新手","The Green Donkey-Driver"
"3.我有了一根刺棒","III. I Have A Goad"
"4.黑夜里的露营","IV. A Camp In The Dark"
"第二天（9月24日，礼拜二），我写好旅行日记并把背包修理好的时候已经下午两点钟了，因为我决定以后背着包赶路，不再费事地带着篮子了；半个小时后我动身前往梅尔夸森树林边上一个叫主教的谢拉尔的地方。有人告诉我，一个人走去那儿要花一个半小时；而我想，让一个被驴子拖累的人花上四个小时走完同样的路程，应该算不上过于野心勃勃吧。","The next day (Tuesday, September 24th), it was two o’clock in the afternoon before I got my journal written up and my knapsack repaired, for I was determined to carry my knapsack in the future and have no more ado with baskets; and half an hour afterwards I set out for Le Cheylard l’Evêque, a place on the borders of the forest of Mercoire. A man, I was told, should walk there in an hour and a half; and I thought it scarce too ambitious to suppose that a man encumbered with a donkey might cover the same distance in four hours."
"离开朗戈涅，我踏上了长长的上山路，一路上大雨或冰雹轮番袭来；风虽慢条斯理，但踌躇满志，越刮越紧；漫天的乌云自北方飞卷而来，一路追赶着我。有的带来阵阵急雨，下个不停，有的聚成块块阴霾，发着光亮，预示着行将飘落的雪花。我很快走出了阿列河流域已经开垦的盆地，远离了那些犁地的耕牛，和诸如此类的乡间景色。荒地、石南丛生的沼泽、岩石、松树驻守的小道，以及被秋天染得黄灿灿的白桦林，还有散布其间素面朝天的小茅屋，以及荒凉的旷野——这些便是乡间的特色。一重峦壑跟着又一重峦壑；一条条绿草丛生、遍布碎石的牛羊小道纵横交错，一会儿分出三四条小路，一会儿消失在沼泽深处的洼地中，又间或出现在山坡上或树林边。","All the way up the long hill from Langogne it rained and hailed alternately; the wind kept freshening steadily, although slowly; plentiful hurrying clouds—some dragging veils of straight rain-shower, others massed and luminous as though promising snow—careered out of the north and followed me along my way. I was soon out of the cultivated basin of the Allier, and away from the ploughing oxen, and such-like sights of the country. Moor, heathery marsh, tracts of rock and pines, woods of birch all jewelled with the autumn yellow, here and there a few naked cottages and bleak fields—these were the characters of the country. Hill and valley followed valley and hill; the little green and stony cattle-tracks wandered in and out of one another, split into three or four, died away in marshy hollows, and began again sporadically on hillsides or at the borders of a wood."
"这里没有直通谢拉尔的大路，而要想在这崎岖的乡间，在这时断时续的迷宫似的小径中找到一条出路，可绝非易事。我到萨涅鲁斯时肯定已经四点了，然后，因为有了一个确定的出发地点，我高高兴兴地继续上路了。两小时后，暮色迅速降临，风也暂时止住了。我从一片转了很久的冷杉林中钻出，发现出现在眼前的并不是自己想要找的村子，而是另一片乱山中的沼泽滩。我之前听到过前面有牲口铃铛的响声；现在，从树林的枝蔓中走出来后，我看到将近一打的母牛和大概同样多的黑影，我猜那是一群孩子，尽管薄雾夸大了他们的身影，让人几乎认不出来了。他们静静地一个跟着一个，不停地转着圈，一会儿牵着手，一会儿又围着圈分散开，互致敬意。孩子们的舞蹈，通常会引发人们天真、生动的暇想；然而，在黄昏的沼泽上，它看起来却怪诞诡谲。即使是我，虽然曾仔细研读过斯宾塞的著作，瞬间也感到某种突如其来的静默袭上心头。随后，我用刺棒赶小乖向前走，努力引领她穿过空地，就像在掌控一叶不羁的扁舟。走在小路上的时候，她顺着自己的心意固执地向前跑，好像顺风而行的小船；但是一旦走上一块草地，或走在石南丛中，这畜生就发起癫来。迷路的旅人那种绕着圈子到处找路的习惯在她身上达到了狂热的程度，即使要在一片空地上走出像样的直线，我也要使出浑身解数去驱赶她。","There was no direct road to Cheylard, and it was no easy affair to make a passage in this uneven country and through this intermittent labyrinth of tracks. It must have been about four when I struck Sagnerousse, and went on my way rejoicing in a sure point of departure. Two hours afterwards, the dusk rapidly falling, in a lull of the wind, I issued from a fir-wood where I had long been wandering, and found, not the looked-for village, but another marish bottom among rough-and-tumble hills. For some time past I had heard the ringing of cattle-bells ahead; and now, as I came out of the skirts of the wood, I saw near upon a dozen cows and perhaps as many more black figures, which I conjectured to be children, although the mist had almost unrecognisably exaggerated their forms. These were all silently following each other round and round in a circle, now taking hands, now breaking up with chains and reverences. A dance of children appeals to very innocent and lively thoughts; but, at nightfall on the marshes, the thing was eerie and fantastic to behold. Even I, who am well enough read in Herbert Spencer1, felt a sort of silence fall for an instant on my mind. The next, I was pricking Modestine forward, and guiding her like an unruly ship through the open. In a path, she went doggedly ahead of her own accord, as before a fair wind; but once on the turf or among heather, and the brute became demented. The tendency of lost travellers to go round in a circle was developed in her to the degree of passion, and it took all the steering I had in me to keep even a decently straight course through a single field."
"正当我东弯西拐地拼命在沼泽中穿行时，孩子们和牲口开始四散开来，最后只剩下两个女孩。我于是去向这两个女孩问路。乡下人一般不太愿意向旅人指路。曾经有一个老家伙，看到我向他走去，居然回到房子里，还关上了门；哪怕我上去拍打他的房门，叫破了喉咙，他也还是充耳不闻。还有一个人，给我指了路，但我后来发现我理解错了他说的话。可就算这样，他也只是得意地看着我误入歧途，却一声不吭。他完全不在乎我是否会迷路，是否会因此整夜在山里彷徨游荡！至于这两个女孩，她们是一对无礼又狡猾的小荡妇，满脑子恶作剧的念头。一个向我吐舌头，另一个让我跟着牛群走；她们咯咯傻笑，还相互用肘部轻推对方。那条热沃当的狼在这个地区吞吃了大概一百个孩子；我现在开始理解他的做法了。","While I was thus desperately tacking through the bog, children and cattle began to disperse, until only a pair of girls remained behind. From these I sought direction on my path. The peasantry in general were but little disposed to counsel a wayfarer. One old devil simply retired into his house, and barricaded the door on my approach; and I might beat and shout myself hoarse, he turned a deaf ear. Another, having given me a direction which, as I found afterwards, I had misunderstood, complacently watched me going wrong without adding a sign. He did not care a stalk of parsley if I wandered all night upon the hills! As for these two girls, they were a pair of impudent sly sluts, with not a thought but mischief. One put out her tongue at me, the other bade me follow the cows; and they both giggled and jogged each other’s elbows. The Beast of Gévaudan ate about a hundred children of this district; I began to think of him with sympathy."
"离开那两个女孩后，我继续在沼泽中跋涉，又走进一片树林，然后踏上一条路标明确的大路。夜色越来越浓了。小乖突然开始嗅出了危险的气息，自动调整步伐，从那以后再也没给我带来麻烦。这是我第一次发现这小家伙还有点儿头脑。与此同时，风又刮得急了，又一阵暴雨从北方急驰而来。在树林另一边，我看到，暮色中透出几扇红窗。这是富齐伊村，山坡上的白桦林边上有三户人家。我在这儿找到了一位和善可亲的老人家，他在雨中陪我走了一段，好把我安全地送上去谢拉尔的大路。他不肯要任何报酬，而是挥动着高高举起的手，好像受到他人威胁似的，还用纯粹的当地土话，不断地尖叫着拒绝。","Leaving the girls, I pushed on through the bog, and got into another wood and upon a well-marked road. It grew darker and darker. Modestine, suddenly beginning to smell mischief, bettered the pace of her own accord, and from that time forward gave me no trouble. It was the first sign of intelligence I had occasion to remark in her. At the same time, the wind freshened into half a gale, and another heavy discharge of rain came flying up out of the north. At the other side of the wood I sighted some red windows in the dusk. This was the hamlet of Fouzilhic; three houses on a hillside, near a wood of birches. Here I found a delightful old man, who came a little way with me in the rain to put me safely on the road for Cheylard. He would hear of no reward; but shook his hands above his head almost as if in menace, and refused volubly and shrilly, in unmitigated patois."
"最终似乎一切顺利。我的脑海中出现了晚餐和炉火，心情也变得愉悦起来。可是，唉，我万万没想到自己即将陷入又一个更加凄惨的境地！突然，夜幕倏地一下子完全拉下来了。我曾经多次在黑夜里身处野外，但却没有哪一次的夜晚比今夜更黑。影影绰绰的石块，模模糊糊的久经践踏的小径，还有蒙蒙眬眬的一团树影，像是黑夜中的黑夜——这就是我所能辨认出的一切。头上的天空是纯粹的一片漆黑；人眼甚至无法看到天上的云团怎样飞过。只要把手伸出一臂开外，就完全看不清哪儿是手，哪儿是路了；还有我的刺棒，伸出同样的距离，它看起来就和草地或天空融为一体了。","All seemed right at last. My thoughts began to turn upon dinner and a fireside, and my heart was agreeably softened in my bosom. Alas, and I was on the brink of new and greater miseries! Suddenly, at a single swoop, the night fell. I have been abroad in many a black night, but never in a blacker. A glimmer of rocks, a glimmer of the track where it was well beaten, a certain f leecy density, or night within night, for a tree—this was all that I could discriminate. The sky was simply darkness overhead; even the flying clouds pursued their way invisibly to human eyesight. I could not distinguish my hand at arm’s-length from the track, nor my goad, at the same distance, from the meadows or the sky."
"很快，我走的大路就像其他乡间的路一样开始分岔，它在一处布满岩石的草地上分成了三四条小路。因为小乖看起来特别迷恋这种踏出来的小路，因此，我试着利用她的直觉来走出这种困境。但是一头蠢驴的直觉，光听名字就该料想得到是怎样的了；足足半分钟的时间，她都在巨石间吃力地转来转去，正如我们料想的那样，完全不知所措。如果我带了足够的食物和水，早就应该露营了；但因为这段路并不长，所以我没有带酒，也没有为自己准备面包，只为我的雌性朋友带了大概一磅多一点儿。更糟的是，由于下雨，我和小乖浑身上下都湿透了。即使如此，如果能找到些水的话，我也将不顾一切立即在此露营。但是，除了正在下着的雨水，我完全找不到一点水。我决定返回富齐伊村，请一位向导带我再往前走一点——“借你指路的手稍稍前进一程。”","Soon the road that I was following split, after the fashion of the country, into three or four in a piece of rocky meadow. Since Modestine had shown such a fancy for beaten roads, I tried her instinct in this predicament. But the instinct of an ass is what might be expected from the name; in half a minute she was clambering round and round among some boulders, as lost a donkey as you would wish to see. I should have camped long before had I been properly provided; but as this was to be so short a stage, I had brought no wine, no bread for myself, and little over a pound for my lady friend. Add to this, that I and Modestine were both handsomely wetted by the showers. But now, if I could have found some water, I should have camped at once in spite of all. Water, however, being entirely absent, except in the form of rain, I determined to return to Fouzilhic, and ask a guide a little farther on my way—“a little farther lend thy guiding hand.”2"
"想起来容易，做起来就难了。在这狂风呼啸的黑夜里，除了风向，我无法确定任何东西。我逆风而行；道路消失了，我在田野中穿行而过，一会儿走入大片的沼泽中，一会儿又被小乖越不过去的障碍挡住，直到我又一次看到一些红色窗扇。这次窗户的格局与上次的不同。这里不是富齐伊村，而是富齐阿村，离富齐伊不远的一个小村，但村民们的态度却迥异。我把小乖拴在路旁，自己摸着黑往前走，不是被石头绊得跌跌撞撞，就是陷入及膝的沼泽中，最后终于来到村子的入口。第一所亮着灯火的房子里有一个妇女，她不愿为我开门。她在门里冲着我喊道，她一个人住，又是个瘸子，什么也做不了；但如果我去隔壁，那里有个男人，如果他愿意的话，可以帮得到我。","The thing was easy to decide, hard to accomplish. In this sensible roaring blackness I was sure of nothing but the direction of the wind. To this I set my face; the road had disappeared, and I went across country, now in marshy opens, now baffled by walls unscalable to Modestine, until I came once more in sight of some red windows. This time they were differently disposed. It was not Fouzilhic, but Fouzilhac, a hamlet little distant from the other in space, but worlds away in the spirit of its inhabitants. I tied Modestine to a gate, and groped forward, stumbling among rocks, plunging mid-leg in bog, until I gained the entrance of the village. In the first lighted house there was a woman who would not open to me. She could do nothing, she cried to me through the door, being alone and lame; but if I would apply at the next house, there was a man who could help me if he had a mind."
"在隔壁，一个男人、两个妇女和一个女孩涌到门口，还提了两盏灯笼，来好好审视我这位旅行者。这男人长得倒不像坏人，但有一副狡黠的笑容。他倚着门柱，听我讲述我的情况。我所需要的只是一位能把我带到谢拉尔的向导。","They came to the next door in force, a man, two women, and a girl, and brought a pair of lanterns to examine the wayfarer. The man was not ill-looking, but had a shifty smile. He leaned against the doorpost, and heard me state my case. All I asked was a guide as far as Cheylard."
"“现在，你看，天黑了。”他说。","“C’est que, voyez-vous, il fait noir,” said he."
"我告诉他这正是我寻求帮助的原因。","I told him that was just my reason for requiring help."
"“我知道，”他说，一副不情愿的模样，“可这，很麻烦呀。”","“I understand that,” said he, looking uncomfortable; “Mais—c’est—de la peine.”"
"我愿意付钱，我说。他摇摇头。我出到十法郎；可他还是摇头。“你开价吧。”我说。","I was willing to pay, I said. He shook his head. I rose as high as ten francs; but he continued to shake his head. “Name your own price, then,” said I."
"“不是那么回事儿，”他最后说，明显很为难，“但是我不会出门的——maisjenesortiraipasdelaporte（但是我不会出门的）。”","“Ce n’est pas ca,” he said at length, and with evident difficulty; “but I am not going to cross the door—mais je ne sortirai pas de la porte.”"
"我有点发恼，问他他认为我该怎么办。","I grew a little warm, and asked him what he proposed that I should do."
"“到了谢拉尔后，你还要去哪儿？”他不答反问。","“Where are you going beyond Cheylard?” he asked by way of answer."
"“那不关你的事，”我回答，因为我可不想再纵容他残忍的好奇心了，“这又不会对我眼下的困境有任何改变。”","“That is no affair of yours,” I returned, for I was not going to indulge his bestial curiosity; “it changes nothing in my present predicament.”"
"“是呀，”他大笑着承认，“是这么回事。你从哪儿来的呀？”","“C’est vrai,ca,” he acknowledged, with a laugh; “Oui, c’est vrai. Et d’ou venez-vous?”"
"教养再好的人兴许也要发火了。","A better man than I might have felt nettled."
"“啊，”我说，“我不会回答你任何问题了，所以你也不必费神再问了。我现在已经够迟了；我需要帮助。如果你自己不愿给我带路，最起码帮我找个愿意的人吧。”","“O,” said I, “I am not going to answer any of your questions, so you may spare yourself the trouble of putting them. I am late enough already; I want help. If you will not guide me yourself, at least help me to find some one else who will.”"
"“等一下，”他突然叫道，“你不就是白天那个穿过草地的人吗？”","“Hold on,” he cried suddenly. “Was it not you who passed in the meadow while it was still day?”"
"“是的，是的，”女孩说，我刚刚没认出她来，“就是那位先生；我让他跟着牛走。”","“Yes, yes,” said the girl, whom I had not hitherto recognised; “it was monsieur; I told him to follow the cow.”"
"“而你，小姐，”我说，“你是位爱捣蛋的小丑。”","“As for you, mademoiselle,” said I, “you are a farceuse.”"
"“那么，”男人接着说，“你到底怎么走的？现在还在这里转悠？”","“And,” added the man, “what the devil have you done to be still here?”"
"到底怎么回事，真是！但我就是还在这儿。","What the devil, indeed! But there I was."
"“重要的是，”我说道，“结束这一切。”然后又提议他应该帮我找一个向导。","“The great thing,” said I, “is to make an end of it”; and once more proposed that he should help me to find a guide."
"“天色，”他又说，“天色太黑了。”","“C’est que,” he said again, “C’est que-il fait noir.”"
"“很好。”我说，“提一个灯笼就是了。”","“Very well,” said I; “take one of your lanterns.”"
"“不行，”他叫道，他的思绪又倒回去，又躲回到他之前的借口背后，“我不会出门的。”","“No,” he cried, drawing a thought backward, and again intrenching himself behind one of his former phrases; “I will not cross the door.”"
"我看着他。在他脸上，真实的的恐惧与真实的的羞愧在交锋；他可怜地微笑着，伸出舌头舔舔嘴唇，像一个做了错事被抓到的男孩。我大概想了一下自己目前的处境，问他我该怎么办。","I looked at him. I saw unaffected terror struggling on his face with unaffected shame; he was smiling pitifully and wetting his lip with his tongue, like a detected schoolboy. I drew a brief picture of my state, and asked him what I was to do."
"“我不知道。”他说，“我不会出门的。”","“I don’t know,” he said; “I will not cross the door.”"
"他怕的是热沃当之狼，一点儿没错。","Here was the Beast of Gévaudan, and no mistake."
"“先生，”我说，用我最威严的态度，“你是一个懦夫。”","“Sir,” said I, with my most commanding manners, “you are a coward.”"
"说完，我背转身，离开了这一大家子。他们立刻退回到他们的堡垒中；那扇经典的门重新关上了，但门关上前，我听到一阵笑声。“野蛮的女儿，必有其更野蛮的父亲。”还是让我用复数来说吧：一群热沃当之狼。","And with that I turned my back upon the family party, who hastened to retire within their fortifications; and the famous door was closed again, but not till I had overheard the sound of laughter. Filia barbara pater barbarior. Let me say it in the plural: the Beasts of Gévaudan."
