"zh","en"
"帕克妈妈的一生","Life of Ma Parker"
"帕克妈妈的一生","Life of Ma Parker"
"作者：曼斯菲尔德","by  Katherine Mansfield        "
"帕克大妈每个礼拜二都来给这位作家先生清扫公寓。这天早上，作家先生一给她打开门，就问起她外孙的情况。帕克大妈站在门厅里的擦鞋垫上，门厅阴暗窄小，回话前她伸手帮先生关上了门。“昨天我们把他埋了，先生。”她轻声回答。","When the literary gentleman, whose flat old Ma Parker cleaned every Tuesday, opened the door to her that morning, he asked after her grandson.Ma Parker stood on the doormat inside the dark little hall, and she stretched out her hand to help her gentleman shut the door before she replied.“We buried ’im yesterday, sir,” she said quietly."
"“哦，天啊！听到这个消息我很难过。”作家先生用震惊的口吻感叹道。他的早餐刚吃到一半。他穿着一件很是寒酸的晨衣，一只手上拿着一份皱巴巴的报纸。但是他觉得有点别扭。他觉得要是不说些什么——不多说些什么的话，他也不好回到那暖和的起居室里去。而且他们这些人都是很看重葬礼的，因此他温和地说：“我想葬礼办得还好吧。”","“Oh, dear me! I’m sorry to hear that,” said the literary gentleman in a shocked tone.He was in the middle of his breakfast.He wore a very shabby dressing-gown and carried a crumpled newspaper in one hand.But he felt awkward.He could hardly go back to the warm sitting-room without saying something—something more.Then because these people set such store by funerals he said kindly, “I hope the funeral went off all right.”"
"“您说什么，先生？”年迈的帕克大妈声音嘶哑地问。可怜的老太太！她看起来的确是很消沉。“我想葬礼办得还——还行吧。”他说。帕克大妈没有回话。她耷拉着头，蹒跚地走向厨房，手里紧紧攥着一个旧的鱼口袋，那里头装着她的清扫工具、围裙和一双毡鞋。作家先生惊讶地扬了扬眉毛，然后接着吃他的早餐了。","“Beg parding, sir?” said old Ma Parker huskily.Poor old bird!She did look dashed.“I hope the funeral was a—a—success,” said he.Ma Parker gave no answer.She bent her head and hobbled off to the kitchen, clasping the old fish bag that held her cleaning things and an apron and a pair of felt shoes.The literary gentleman raised his eyebrows and went back to his breakfast."
"“我想一定难过得不得了。”他边大声说，边拿过橘子酱吃了起来。","“Overcome, I suppose,” he said aloud, helping himself to the marmalade."
"帕克大妈拔下帽子上的两个黑色帽针，然后把帽子挂在了门后。她又解开旧外衣的钩扣，把外衣也挂了上去。随后，她围上围裙，坐下来脱靴子。对她来说，无论是脱靴子还是穿靴子都疼得要命，然而这种痛苦她已经承受了很多年了。实际上，她早就习惯了这种痛苦，因此在解鞋带时，就已经扭曲着脸准备好承受那阵阵的刺痛了。过后，她舒了口气坐好，轻轻地揉着膝盖……","Ma Parker drew the two jetty spears out of her toque and hung it behind the door.She unhooked her worn jacket and hung that up too.Then she tied her apron and sat down to take off her boots.To take off her boots or to put them on was an agony to her, but it had been an agony for years.In fact, she was so accustomed to the pain that her face was drawn and screwed up ready for the twinge before she’d so much as untied the laces.That over, she sat back with a sigh and softly rubbed her knees..."
"“外婆！外婆！”她的小外孙穿着双带扣的小靴子，站在她的大腿上。他之前在大街上玩，现在刚刚进来。","“Gran! Gran!”Her little grandson stood on her lap in his button boots.He’d just come in from playing in the street."
"“瞧瞧你把外婆的裙子弄成什么样了——小捣蛋！”","“Look what a state you’ve made your gran’s skirt into—you wicked boy!”"
"但他却用两只胳膊搂着外婆的脖子，用脸蛋在她的脸上蹭来蹭去。","But he put his arms round her neck and rubbed his cheek against hers."
"“外婆，给我们一便士吧！”他花言巧语道。“快下去；外婆可没钱。”","“Gran, gi’ us a penny!” he coaxed.“Be off with you; Gran ain’t got no pennies.”"
"“不嘛，你有。”","“Yes, you ’ave.”"
"“没有，我没有。”","“No, I ain’t.”"
"“不嘛，你有。给我们一便士！”","“Yes, you ’ave.Gi’ us one!”"
"而她早已在摸那个又旧又扁的黑皮钱包了。","Already she was feeling for the old, squashed, black leather purse."
"“那么，你会给外婆什么呀？”","“Well, what’ll you give your gran?”"
"他害羞地微微一笑，搂得更紧了。她感觉得到小外孙的眼皮贴在她脸上一颤一颤的。“我什么也没有哇。”他咕哝着……","He gave a shy little laugh and pressed closer.She felt his eyelid quivering against her cheek.“I ain’t got nothing,” he murmured..."
"老妇人霍地站起身来，一把将铁水壶从煤气炉上拿下来，放进水槽里。水流入壶中，发出咚咚的响声，这声音好像让她不那么难受了。她又往桶里和洗碟盆里放水。","The old woman sprang up, seized the iron kettle off the gas stove and took it over to the sink.The noise of the water drumming in the kettle deadened her pain, it seemed.She filled the pail, too, and the washing-up bowl."
"要形容那厨房的情形，真能花上一本书的篇幅。这个礼拜是作家先生自己“收拾”房子的。确切点说，他只是时不时地把茶叶渣倒在特意放在旁边的果酱罐里。当他用光干净餐叉时，就从用过的里面拿出一两把来，在擦手毛巾上蹭蹭，接着再用。不过，倒像他对朋友解释的那样，他的“方式”非常简易，而且他也不懂为什么有人会对做家务小题大做。","It would take a whole book to describe the state of that kitchen.During the week the literary gentleman “did” for himself.That is to say, he emptied the tea leaves now and again into a jam jar set aside for that purpose, and if he ran out of clean forks he wiped over one or two on the roller towel.Otherwise, as he explained to his friends, his “system” was quite simple, and he couldn’t understand why people made all this fuss about housekeeping."
"“你只不过是把每样东西都弄脏之后，雇个老妈子来每礼拜清扫一次，问题就解决了。”","“You simply dirty everything you’ve got, get a hag in once a week to clean up, and the thing’s done.”"
"他收拾后的厨房看上去就像个巨大的垃圾箱。甚至连地板上都满是乱丢的烤面包皮、信封和烟蒂。不过帕克大妈倒没抱怨他。她很同情这位贫穷的年轻作家，因为没人照顾他。透过模糊不清的小窗子，你能看到广袤黯然的天空。无论何时，只要天上有云，这些云看上去都是又破又旧，边上都磨损了，中间还有窟窿，或者有像茶渍般的深色污点。","The result looked like a gigantic dustbin.Even the floor was littered with toast crusts, envelopes, cigarette ends.But Ma Parker bore him no grudge.She pitied the poor young gentleman for having no one to look after him.Out of the smudgy little window you could see an immense expanse of sad-looking sky, and whenever there were clouds they looked very worn, old clouds, frayed at the edges, with holes in them, or dark stains like tea."
"趁烧水时，帕克大妈开始扫地。随着扫帚一下一下触到地上，她心想：“说真的，什么事都让我碰上了。我的命真苦啊。”","While the water was heating, Ma Parker began sweeping the floor.“Yes,” she thought, as the broom knocked, “what with one thing and another I’ve had my share.I’ve had a hard life.”"
"甚至她的邻居们谈起她也这么说。有许多次，当她拿着鱼口袋步履蹒跚地往家走时，她常听到呆在拐角或是斜靠在庭院栅栏上的邻居们在一起谈论：“她的命真苦啊，帕克大妈可真惨。”话说得没错，可她却一点也没觉得得意。这话就好比是你要说她住在二十七号地下室的后面似的。命真苦啊！……","Even the neighbours said that of her.Many a time, hobbling home with her fish bag she heard them, waiting at the corner, or leaning over the area railings, say among themselves, “She’s had a hard life, has Ma Parker.”And it was so true she wasn’t in the least proud of it.It was just as if you were to say she lived in the basement-back at Number 27.A hard life!..."
"她在十六岁时离开斯特拉特福，来伦敦当了一名在厨房帮工的女佣。没错，她就是出生在埃文河畔—斯特拉特福。先生，您是问莎士比亚吗？不知道。人们总是向她问起莎士比亚。可直到后来去了剧院她才看到这个名字，以前可从没听说过。","At sixteen she’d left Stratford and come up to London as kitching-maid.Yes, she was born in Stratford-on-Avon.Shakespeare, sir?No, people were always asking her about him.But she’d never heard his name until she saw it on the theatres."
"除了“晚上坐在壁炉里，透过烟囱可以看到天上的星星”，还有“妈妈总是把腌熏的猪肋肉吊在天花板上”，她对斯特拉特福就没别的记忆了。还有些什么——灌木林，是有一片——就在大门前，它的味道总是那么好闻。不过她对灌木林的印象也很模糊了。只是在医院里她想起过一两次，当时她生病了。","Nothing remained of Stratford except that “sitting in the fire-place of a evening you could see the stars through the chimley,” and “Mother always ’ad ’er side of bacon, ’anging from the ceiling.”And there was something—a bush, there was—at the front door, that smelt ever so nice.But the bush was very vague.She’d only remembered it once or twice in the hospital, when she’d been taken bad."
