"zh","en"
"当上帝是只兔子（试读）","When God was a Rabbit"
"",""
"<center>第一部分 第一章 上帝是只兔子</center>",""
"出生",""
"母亲去伊尔福购物，一无所获地回来了。就在她下公交车时，我决定来到这个世界。当时她正要去伊尔福改裤子，而我突然在她肚子里挪动了位置，她慌张失措以致没法在打补丁的丁尼布裤子和天鹅绒喇叭裤之间作出选择。母亲担心我会在一家百货店门口出生，于是踉踉跄跄地往家里赶。在步行70码回家的途中，下起了倾盆大雨，就在那时，她的羊水破了。一路上，母亲的羊水混合着12月的雨水，打着旋儿，流到了排水沟里，直到母亲最终躺在卧室的床上，完成了整个孕育生命的周期。",""
"卧室的床上铺着一条在抽彩中赢来的鸭绒被，一个刚下班的护士为母亲接的生。经过仅仅22分钟的阵痛后，我的头就露了出来。护士大喊“用力”，我的父亲也跟着呐喊，母亲使足了劲儿，而后我便毫不费力地滑进了那传奇的一年——那年巴黎发生了“五月革命”，那年越南发动了春季攻势，那年马丁·路德·金因为他的“一个梦”失去了生命。",""
"好几个月，我生活在一个各种需求都得到满足的平静世界，备受珍视与宠爱。突然有一天，母亲的乳汁干涸了，悲伤的洪水吞没了她。原来，那天她得知自己在奥地利旅行的父母遇难了。",""
"所有的报纸都刊登了那次事故，27名游客丧生其中。还有一张模糊的照片：一辆支离破碎的长途汽车像吊床一样挂在两棵松树之间。",""
"只有一个人幸免于难，就是那名德国导游。事故发生时，他刚好带着一顶崭新的滑雪用的防护头盔——显然正是那项头盔救了他。他躺在维也纳的病床上，护士给他注射了一剂吗啡。他看着摄像机，说道：“尽管那是个悲惨的事故，但庆幸的是，那些游客之前都吃饱喝足。”显然，因为坠落到石缝中而造成的精神创伤，抹去了他的记忆；抑或，他那被饺子和果馅儿卷饼填满的胃使这次重击变得柔和了些——这些只能是猜测，我们无从验证。摄像机的镜头在他布满淤伤的脸庞停留了一会儿，企图捕捉到哪怕是一刹那的清醒神情，以告慰他那极度悲伤的家人。然而事与愿违。",""
"我出生后的第二年，整整一年的时间，我的母亲都沉浸在极度的悲伤里，这种悲伤甚至延续到了我出生后的第三个年头。这其中，她没有任何可以用来回忆的事情：没散过步，也没说过一句有趣的话——而这些却足以影响到一个孩子的成长。至少在我的记忆里，每一天都是模糊的，因为母亲甚至没有兴趣把一扇附着雾气的窗户擦干净，更别说对我施以多么专注而又完整的爱了。",""
"就在那时，我的哥哥拉住了我的手，将我带进了他的世界。他比我大5岁，有着一头金黄卷曲的头发，对我们的家庭而言，这就像爸爸将来会买的一辆崭新的汽车一样陌生。我的哥哥跟同龄的男孩子不同。他很诡异，总是会在晚上偷偷涂抹母亲的口红，然后在我的脸上留下脓包创口似的吻痕。这是他对保守世界的发泄方式，是对讨厌的局外人不起眼的反叛。",""
