"zh","en"
"女巫的面包","Witches' Loaves"
"女巫的面包","Witches’ Loaves"
"作者：欧·亨利","by O. Henry"
"玛莎·米查姆小姐在街角经营了一家小型面包店（店门口有三个台阶，当你走上台阶，推门进去时，你能听到门铃叮当作响）。","Miss Martha Meacham kept the little bakery on the corner (the one where you go up three steps, and the bell tinkles when you open the door)."
"玛莎小姐四十岁，她的银行账户里有两千美元的存款，她还有两颗假牙和一颗怜爱之心。与玛莎小姐相比，不少女人结婚的机会十分渺茫，但她们却都已经结婚了。","Miss Martha was forty, her bank-book showed a credit of two thousand dollars, and she possessed two false teeth and a sympathetic heart.Many people have married whose chances to do so were much inferior to Miss Martha’s."
"有一个顾客，每个星期都会来两三次，渐渐地，玛莎小姐对他产生了兴趣。他是个中年男子，戴副眼镜，棕色的胡子被仔细地修剪过。","Two or three times a week a customer came in  in whom she began to take an interest.He was a middle-aged man, wearing spectacles and a brown beard trimmed to a careful point."
"他说英语时带着很重的德国口音。他的衣服有些地方磨破了，经过修补，其他地方也是皱皱巴巴、松松垮垮的。但他看上去干净整洁，还很懂礼貌。","He spoke English with a strong German accent.His clothes were worn and darned in places, and wrinkled and baggy in others.But he looked neat, and had very good manners."
"他总是会买两块陈面包。新出炉的面包要五分钱一块。陈面包两块才五分钱。他从来都只要陈面包。","He always bought two loaves of stale bread.Fresh bread was five cents a loaf.Stale ones were two for five.Never did he call for anything but stale bread."
"有一次，玛莎小姐看到他手指上有一块红棕色的污迹，于是她断定他是一个穷困的艺术家。","Once Miss Martha saw a red and brown stain on his fingers. She was sure then that he was an artist and very poor."
"毋庸置疑，他住在一间阁楼里，在那里画着画，啃着陈面包，还会想着玛莎小姐面包店里好吃的东西。","No doubt he lived in a garret, where he painted pictures and ate stale bread and thought of the good things to eat in Miss Martha’s bakery."
"当玛莎小姐坐下来吃肉排、面包卷、果酱，喝茶的时候，她经常会叹息。她多希望那位举止得体的艺术家能来和她一起分享这些美食，而不是在那个冷风阵阵的阁楼里啃着干巴巴的面包。正如之前说过的那样，玛莎小姐有一副好心肠。","Often when Miss Martha sat down to her chops and light rolls and jam and tea she would sigh, and wish that the gentle-mannered artist might share her tasty meal instead of eating his dry crust in that draughty attic.Miss Martha’s heart, as you have been told, was a sympathetic one."
"为了证实她对这位顾客职业的猜测，一天，她从房里拿出在商店打折时买的一幅画，摆在面包柜台后面的架子上。","In order to test her theory as to his occupation, she brought from her room one day a painting that she had bought at a sale, and set it against the shelves behind the bread counter."
"那是一幅威尼斯的风景画。一座壮丽的大理石宫殿（画上是这样注明的）立在前景处——确切地说是在前面的水景上。其余的部分画有几艘平底小船（一位妇人的手伸在水中），还有云彩、苍穹和好些忽明忽暗的炫彩。任何一位艺术家都会注意到这幅画的。","It was a Venetian scene.A splendid marble palazzio (so it said on the picture) stood in the foreground—or rather forewater.For the rest there were gondolas (with the lady trailing her hand in the water), clouds, sky, and chiaro-oscuro in plenty.No artist could fail to notice it."
"两天后，那位顾客又来了。","Two days afterward the customer came in."
"“请帮我拿两块陈面包。","“Two loafs of stale bread, if you blease."
"“夫人，您这幅画还不错。”当她把面包包起来时，他说道。","“You haf here a fine bicture, madame,” he said while she was wrapping up the bread."
"“哦？”玛莎小姐说，对自己的聪明十分得意，“我酷爱艺术和——绘画（不，这么早说“艺术家”有些不妥），”她改口说，“你觉得这幅画不错吗？”","“Yes?” says Miss Martha, revelling in her own cunning.“I do so admire art and” (no, it would not do to say “artists” thus early) “and paintings,” she substituted.“You think it is a good picture?”"
"“布局比例，”这位顾客说，“不是很协调。透视关系也不对。回见了，夫人。”","“Der balance,” said the customer, “is not in good drawing.Der bairspective of it is not true.Goot morning, madame.”"
"他拿了面包，欠了下身便匆匆离开了。","He took his bread, bowed, and hurried out."
