"zh","en"
"最后的处方","Let Me Feel Your Pulse"
"最后的处方","Let Me Feel Your Pulse "
"作者：欧·亨利","by O. Henry                        "
"于是，我去看了大夫。","So I went to a doctor."
"“你饮酒有多长时间了？”他问道。","“How long has it been since you took any alcohol into your system?” he asked."
"我侧过脸回答道：“哦，有好一阵子了。”","Turning my head sidewise, I answered, “Oh, quite a while.”"
"他是名年轻的大夫，年纪在20岁到40岁之间。他穿着淡紫色的袜子，然而，整个人看起来却像拿破仑。我非常地喜欢他。","He was a young doctor, somewhere between twenty and forty.He wore heliotrope socks, but he looked like Napoleon.I liked him immensely."
"“现在，”他说道，“我要向你展示一下酒精对你的循环系统所产生的影响。”我觉得他说的是“循环”，尽管也可能是“宣传”。","“Now,” said he, “I am going to show you the effect of alcohol upon your circulation.”I think it was “circulation” he said; though it may have been “advertising.”"
"他把我的左衣袖捋到胳膊肘，拿出一瓶威士忌，让我喝一口。他开始越来越像拿破仑了。我也开始越发喜欢他了。","He bared my left arm to the elbow, brought out a bottle of whiskey, and gave me a drink.He began to look more like Napoleon.I began to like him better."
"然后，他用一块敷布紧紧地扎住我的上臂，用手指按住了我的脉搏，并挤捏一个与类似于体温计的仪器连在一起的橡皮球。水银柱上跳下跳，似乎并没有停下来；但是大夫却说它指示237或165这一类数字。","Then he put a tight compress on my upper arm, stopped my pulse with his fingers, and squeezed a rubber bulb connected with an apparatus on a stand that looked like a thermometer.The mercury jumped up and down without seeming to stop anywhere; but the doctor said it registered two hundred and thirty-seven or one hundred and sixty-five or some such number."
"“现在，”他说，“你看到酒精对血压的影响了吧。”","“Now,” said he, “you see what alcohol does to the blood-pressure.”"
"“太神奇了，”我说道，“但是你认为这个试验就够了吗？再给我试验一下吧，试试另一只胳膊。”但是，他没这么做！","“It’s marvellous,” said I, “but do you think it a sufficient test?Have one on me, and let’s try the other arm.”But, no!"
"之后，他一把抓住了我的手。我以为我完了，他这是要和我告别呢。但是，他想做的却只是用一根针在我的指尖扎了一下，并将红色的血滴与固定在卡片上的许多50分的扑克筹码作对比。","Then he grasped my hand.I thought I was doomed and he was saying good-bye.But all he wanted to do was to jab a needle into the end of a finger and compare the red drop with a lot of fifty-cent poker chips that he had fastened to a card."
"“这是血红蛋白化验。”他解释道，“你的血液颜色不对劲。”","“It’s the haemoglobin test,” he explained.“The colour of your blood is wrong.”"
"“嗯，”我说，“我知道它应该是蓝色的。但是，这是个血统混杂的国家。我的祖先有一些是骑士，但他们和楠塔基特岛上的一些人关系很好，所以——”","“Well,” said I, “I know it should be blue; but this is a country of mix-ups.Some of my ancestors were cavaliers; but they got thick with some people on Nantucket Island, so—”"
"“我的意思是，”大夫说道，“红色色度太浅了。”","“I mean,” said the doctor, “that the shade of red is too light.”"
"“噢，”我说，“那就是搭配问题，而不是婚姻问题了。”","“Oh,” said I, “it’s a case of matching instead of matches.”"
"接着，大夫在我的胸部重重地捶了几下。他那么做的时候，我不知道他让我想起的主要是拿破仑、战争，还是英国海军将领纳尔逊勋爵。接着，他表情严肃，提到了一系列肉体凡胎注定承受的病痛——大多数是以“炎”结尾。我立刻预付给他15美元。","The doctor then pounded me severely in the region of the chest.When he did that I don’t know whether he reminded me most of Napoleon or Battling or Lord Nelson.Then he looked grave and mentioned a string of grievances that the flesh is heir to—mostly ending in “itis.”I immediately paid him fifteen dollars on account."
"“在你说的病痛中，有没有哪一种或哪几种一定会致命呢？”我问道。我想，就我与此事的关系，我表现出一定的兴趣是合理的。","“Is or are it or some or any of them necessarily fatal?” I asked.I thought my connection with the matter justified my manifesting a certain amount of interest."
"“全都致命。”他轻松愉快地答道，“但它们的恶化或许可以被抑制住。经过照料和适当的持续治疗，你或许能活到85或90岁。”","“All of them,” he answered cheerfully.“But their progress may be arrested.With care and proper continuous treatment you may live to be eighty-five or ninety.”"
"我想到了大夫的账单。“85就足够了，我确定。”我说。我又预付了他10美元。","I began to think of the doctor’s bill.“Eighty-five would be sufficient, I am sure,” was my comment.I paid him ten dollars more on account."
"“你要做的第一件事，”他重新活跃起来，说道，“就是找个疗养院，在那里彻底地休息一阵子，使你的神经系统进入更好的状态。我会亲自陪你去挑选一个合适的。”","“The first thing to do,” he said, with renewed animation, “is to find a sanitarium where you will get a complete rest for a while, and allow your nerves to get into a better condition.I myself will go with you and select a suitable one.”"
"于是，他把我带到卡茨基尔的一家疯人院。疯人院位于一座秃山上，只有少许几个常客光顾。除了石子和岩石，几摊积雪及零星的几棵松树，你什么也看不到。年轻的主治医师亲切至极。他没有给我的胳膊敷布就给我打了一针兴奋剂。午餐时间到了，我们受邀一起吃午餐。餐厅里的小桌上坐着约摸20个同住者。年轻的主治医师来到我们桌前,说道：“我们这里的风俗是，客人不把自己当病人看，而仅仅看成是来这里休养的疲惫的女士们和先生们。无论他们可能有多么轻微的疾病，在谈话中都不被提及。”","So he took me to a mad-house in the Catskills.It was on a bare mountain frequented only by infrequent frequenters.You could see nothing but stones and boulders, some patches of snow, and scattered pine trees.The young physician in charge was most agreeable.He gave me a stimulant without applying a compress to the arm.It was luncheon time, and we were invited to partake.There were about twenty inmates at little tables in the dining room.The young physician in charge came to our table and said: “It is a custom with our guests not to regard themselves as patients, but merely as tired ladies and gentlemen taking a rest.Whatever slight maladies they may have are never alluded to in conversation.”"
"陪我来的大夫高声叫唤女服务员，让她拿些带有酸橙末的磷酸甘油酸酯、热狗面包、赛尔脱兹溴泡薄饼以及马钱子茶来给我吃。随后，一个声音传出来，仿佛松树林里突然刮起的一阵风暴。声音是由餐厅里的每个客人高声耳语发出的：“神经衰弱！”——只有一个嗅觉敏锐的人例外。我清楚地听到他说：“慢性酒精中毒。”我希望能再见到他。主治医师转身离开了。","My doctor called loudly to a waitress to bring some phosphoglycerate of lime hash, dog-bread, bromo-seltzer pancakes, and nux vomica tea for my repast.Then a sound arose like a sudden wind storm among pine trees.It was produced by every guest in the room whispering loudly, “Neurasthenia!”—except one man with a nose, whom I distinctly heard say, “Chronic alcoholism.”I hope to meet him again.The physician in charge turned and walked away."
"午餐过后一小时左右，主治医生带我们去了工作坊——距疯人院有50码远。在那里，指引客人的是主治医师的替工兼助理——一个现出双腿、身穿蓝色运动衫的高个子男人。他实在是太高了，以至于我都不确定他是否还长着一张脸；不过，盔甲包装公司应该会很满意他的那双手。","An hour or so after luncheon he conducted us to the workshop—say fifty yards from the house.Thither the guests had been conducted by the physician in charge’s understudy and sponge-holder—a man with feet and a blue sweater.He was so tall that I was not sure he had a face; but the Armour Packing Company would have been delighted with his hands."
"“在这里，”主治医师说，“我们的客人通过从事体力劳动——事实上是娱乐，来摆脱过去的精神烦恼，放松自己。”","“Here,” said the physician in charge, “our guests find relaxation from past mental worries by devoting themselves to physical labour—recreation, in reality.”"
"这里有旋转车床、木匠器材、黏土模型工具、手纺车、织布机、跑步机、大鼓、彩色蜡笔画像放大仪和铁匠锻炉等等，一应俱全，看似能引起一流疗养院里自费精神病人们的兴趣。","There were turning-lathes, carpenters’ outfits, clay-modelling tools, spinning-wheels, weaving-frames, treadmills, bass drums, enlarged-crayon-portrait apparatuses, blacksmith forges, and everything, seemingly, that could interest the paying lunatic guests of a first-rate sanitarium."
"“那位在角落里做泥巴馅饼的女士，”主治大夫低声说，“不是别人，正是卢拉·路林顿，小说《爱人为何相爱》的作者。她现在所做的仅仅是在完成那部作品后放松一下大脑。”","“The lady making mud-pies in the corner,” whispered the physician in charge, “is no other than Lula Lulington, the authoress of the novel entitled ‘Why Love Loves.’What she is doing now is simply to rest her mind after performing that piece of work.”"
"我见过那本书。“她为什么不通过再写本书来放松自己呢？”我问。","I had seen the book.“Why doesn’t she do it by writing another one instead?” I asked."
"如你们所见，我并没有他们认为的那样病情严重。","As you see, I wasn’t as far gone as they thought I was."
"“那位往漏斗里灌水的先生，”主治医师继续说道，“是华尔街的一个股票经纪人，因工作过度累垮了。”","“The gentleman pouring water through the funnel,” continued the physician in charge, “is a Wall Street broker broken down from overwork.”"
"我系好外套的扣子。","I buttoned my coat."
"在他所指出的另一些人当中，有玩诺亚方舟的建筑师，有读达尔文《进化论》的部长，有锯木头的律师，有跟那个穿蓝色运动衫的助手讲易卜生剧本的精疲力竭的上流社交名媛，有睡在地板上的神经过敏的百万富翁，还有一个拉着红色小四轮马车满屋子转的杰出艺术家。","Others he pointed out were architects playing with Noah’s arks, ministers reading Darwin’s “Theory of Evolution,” lawyers sawing wood, tired-out society ladies talking Ibsen to the blue-sweatered sponge-holder, a neurotic millionaire lying asleep on the floor, and a prominent artist drawing a little red wagon around the room."
"“你看起来很强壮。”主治医师对我说，“我想，对于你来说，放松精神最好的办法莫过于往山边扔小石子，然后再把它们拾起来。”","“You look pretty strong,” said the physician in charge to me. “I think the best mental relaxation for you would be throwing small boulders over the mountainside and then bringing them up again.”"
"在我的大夫赶上我以前，我已经跑出一百码远了。","I was a hundred yards away before my doctor overtook me."
"“出什么问题了？”他问。","“What’s the matter?” he asked."
"“问题是，”我说，“附近没有飞机可乘。所以，我要愉快而迅速地跑过这条小径，到达那边的火车站，赶乘第一列不定时的烧烟煤的快车回到城里去。”","“The matter is,” said I, “that there are no aeroplanes handy.So I am going to merrily and hastily jog the foot-pathway to yon station and catch the first unlimited-soft-coal express back to town.”"
"“好吧，”大夫说，“或许你是对的。这地方似乎并不适合你。但是，你所需要的就是休息——绝对的休息与锻炼。”","“Well,” said the doctor, “perhaps you are right.This seems hardly the suitable place for you.But what you need is rest—absolute rest and exercise.”"
"那天晚上，我去了城里一家旅馆，对接待员说：“我需要的是绝对的休息与锻炼。你能否给我个配有高折叠床的房间，还有几个男侍者，能在我休息时轮流将床展开再收起？”","That night I went to a hotel in the city, and said to the clerk: “What I need is absolute rest and exercise.Can you give me a room with one of those tall folding beds in it, and a relay of bellboys to work it up and down while I rest?”"
"接待员擦掉了一个指甲上的污迹，侧过脸，眼睛瞥向坐在大厅里的一个头戴白帽子的高个子男人。那个人走了过来，很有礼貌地问我有没有看见西门入口处的灌木丛。我没看见，所以他领我去了那里，然后将我上下打量了一番。","The clerk rubbed a speck off one of his finger nails and glanced sidewise at a tall man in a white hat sitting in the lobby.That man came over and asked me politely if I had seen the shrubbery at the west entrance.I had not, so he showed it to me and then looked me over."
"“我本以为你喝多了，”他和善地说道，“不过现在我不那么认为了。你最好还是去看看大夫吧，老兄。”","“I thought you had ’em,” he said, not unkindly, “but I guess you’re all right.You’d better go see a doctor, old man.”"
"一星期以后，大夫又量了我的血压，不过事先并未给我注射兴奋剂。我觉得他似乎没之前那么像拿破仑了。他的袜子略带棕褐色，对我没什么吸引力。","A week afterward my doctor tested my blood pressure again without the preliminary stimulant.He looked to me a little less like Napoleon.And his socks were of a shade of tan that did not appeal to me."
"“你所需要的，”他果断地说，“是海边的空气和陪伴。”","“What you need,” he decided, “is sea air and companionship.”"
"“会有美人鱼——”我开口说道，但他立刻摆出一副专家的姿态。","“Would a mermaid—” I began; but he slipped on his professional manner."
"“我本人，”他说，“会带你去长岛海滨的博奈尔旅馆，确保你身体健康。那是个安静舒适的度假胜地。在那里，你很快就会康复。”","“I myself,” he said, “will take you to the Hotel Bonair off the coast of Long Island and see that you get in good shape.It is a quiet, comfortable resort where you will soon recuperate.”"
"博奈尔旅馆果真是一家时髦的旅馆。它坐落于主海岸附近的一座岛屿上，拥有九百间客房。凡是不穿礼服去用餐的人都会被挤到一间靠边的餐厅，只能吃水龟、喝香槟。这个海湾是富裕的游艇驾驶者们常来的好地方。我们到的那天，“海盗号”船正好停泊在那里。我看到摩根先生正站在甲板上，一边吃着奶酪三明治，一边向往地凝望着旅馆。尽管如此，来这个地方花不了多少钱。没人付得起他们的价。离开的时候，你只需留下行李，偷一艘小艇，趁夜里偷偷溜回大陆。","The Hotel Bonair proved to be a nine-hundred-room fashionable hostelry on an island off the main shore.Everybody who did not dress for dinner was shoved into a side dining-room and given only a terrapin and champagne table d’hôte.The bay was a great stamping ground for wealthy yachtsmen.The Corsair anchored there the day we arrived.I saw Mr. Morgan standing on deck eating a cheese sandwich and gazing longingly at the hotel.Still, it was a very inexpensive place.Nobody could afford to pay their prices.When you went away you simply left your baggage, stole a skiff, and beat it for the mainland in the night."
