"zh","en"
"两只蓝鸟","Two Blue Birds"
"两只蓝鸟","Two Blue Birds"
"作者：D. H. 劳伦斯 ","by D. H. Lawrence"
"有一个女人，爱着他的丈夫，却不能和他生活在一起。丈夫这方呢，虽也真心依恋着妻子，但也无法跟她共同生活。他们都还不到四十岁，都是相貌俊俏，魅力十足。两人相敬如宾，而且说来也怪，他们都觉得彼此能够相守一生。他们对彼此的了解比对其他任何人的了解都要深，同时他们也觉得没有比对方更了解自己的人了。","There was a woman who loved her husband, but she could not live with him.The husband, on his side, was sincerely attached to his wife, yet he could not live with her.They were both under forty, both handsome and both attractive.They had the most sincere regard for one another, and felt, in some odd way, eternally married to one another.They knew one another more intimately than they knew anybody else, they felt more known to one another than to any other person."
"然而他们却无法生活在一起。通常，在地域上，他们总是远隔千里。他坐在英格兰的蒙蒙灰雾中，一心忠诚不移，可他知道自己的妻子此时正在南方的阳光下做着风流事，尽管她还奇怪地向往着要做个忠贞的女人。而她，正坐在海面上方的露台上品着鸡尾酒，转过她灰色的眼眸嘲讽地看着她的追求者那又大又黑的脸，她确实挺喜欢他的。但实际上她满脑子都是年轻英俊的丈夫那张轮廓分明的脸庞，想着他如何用他那温和而充满自信的声音要求他的女秘书为他做事——他清楚地知道自己的要求肯定会被愉快地满足。","Yet they could not live together.Usually, they kept a thousand miles apart, geographically.But when he sat in the greyness of England, at the back of his mind, with a certain grim fidelity, he was aware of his wife, her strange yearning to be loyal and faithful, having her gallant affairs away in the sun, in the south.And she, as she drank her cocktail on the terrace over the sea, and turned her grey, sardonic eyes on the heavy dark face of her admirer, whom she really liked quite a lot, she was actually preoccupied with the clear-cut features of her handsome young husband, thinking of how he would be asking his secretary to do something for him, asking in that good-natured, confident voice of a man who knows that his request will be only too gladly fulfilled."
"那女秘书，当然是仰慕他的。她不仅年轻漂亮，而且非常能干。她仰慕他。但他所有的佣人都仰慕他，特别是他的女佣人。他的男佣人却可能会欺骗他。","The secretary, of course, adored him.She was very competent, quite young, and quite good-looking.She adored him.But then all his servants always did, particularly his women-servants.His men-servants were likely to swindle him."
"当一个男人有个仰慕他的女秘书，而你就是这个人的妻子，你会怎么办？这倒不是说他们之间有什么不对劲的地方——如果你明白我的意思。实际上，绝对没有你可以称之为苟且的事。绝对没有！他们只是年轻的雇主和秘书的关系而已。雇主向秘书发号施令，秘书对其唯命是从并仰慕着雇主，整件事就是这么回事了。","When a man has an adoring secretary, and you are the man’s wife, what are you to do?Not that there was anything ‘wrong’—if you know what I mean!—between them.Nothing you could call adultery, to come down to brass tacks.No, no!They were just the young master and his secretary.He dictated to her, she slaved for him and adored him, and the whole thing went on wheels."
"而他并不“仰慕”她。一个男人没必要去仰慕自己的女秘书。但他却依赖她。“我只是依赖威克斯奥小姐而已！”然而他绝不可能依赖他的妻子。因为，他最终明白了她的一件事，那就是她并不打算被人依赖。","He didn’t ‘adore’ her.A man doesn’t need to adore his secretary.But he depended on her.“I simply rely on Miss Wrexall.”Whereas he could never rely on his wife.The one thing he knew finally about her was that she didn’t intend to be relied on."
"所以他们虽有着夫妻之间不言而喻的极度亲密，却一直保持着朋友一样的关系。他们每年都会一起出去度假，如果他们未结连理，他们肯定会在彼此身上发现更多的乐趣与刺激。可是他们结了婚，结婚已经十二年了，而且在近三四年内又无法生活在一起，这个事实不禁破坏了彼此的兴致。夫妻俩心里都对对方起了怨恨。","So they remained friends, in the awful unspoken intimacy of the once-married.Usually each year they went away together for a holiday, and, if they had not been man and wife, they would have found a great deal of fun and stimulation in one another.The fact that they were married, had been married for the last dozen years, and couldn’t live together for the last three or four, spoilt them for one another.Each had a private feeling of bitterness about the other."
"尽管如此，他们都是十分友善的人。他心胸宽广，无论她做了多少对他不忠的事，他都一直对她温柔体贴、敬重有加。风流韵事不过是她时髦生活中不可缺少的一部分。“毕竟，我还要生活呀。我不能仅仅因为我们不能生活在一起，就得在五分钟内变成一根盐柱子吧！要我这样的女人变成盐柱得花上好几年呢！至少我希望如此！”","However, they were awfully kind.He was the soul of generosity, and held her in real tender esteem, no matter how many gallant affairs she had.Her gallant affairs were part of her modern necessity.“After all, I’ve got to live.I can’t turn into a pillar of salt in five minutes just because you and I can’t live together!It takes years for a woman like me to turn into a pillar of salt.At least I hope so!”"
