"zh","en"
"红酋长的赎金","The Ransom of Red Chief"
"红酋长的赎金","The Ransom of Red Chief"
"作者：欧·亨利","by O. Henry"
"看上去那是件好事，不过请听我慢慢讲吧。我们——比尔·德里斯科尔和我本人——来到了亚拉巴马州的南部地区，绑架这个主意就是当时冒出来的。正如比尔后来所形容的，那是“一时鬼上身了”，可我们也是后来才明白过来的。","It looked like a good thing: but wait till I tell you.We were down South, in Alabama—Bill Driscoll and myself―when this kidnapping idea struck us.It was, as Bill afterward expressed it, ‘during a moment of temporary mental apparition’; but we didn’t find that out till later."
"那里有个小镇，地势平坦得像块松软烤饼，当然它的名字还是叫做萨米特镇，意思是“顶峰”。镇上的居民都是些农民，他们的日子过得就像簇拥在五朔节花柱周围庆祝似的，相安无事，自得其乐。","There was a town down there, as flat as a flannel-cake, and called Summit, of course.It contained inhabitants of as undeleterious and self-satisfied a class of peasantry as ever clustered around a Maypole."
"比尔和我一共有大约六百美元的资金，我们还需要两千美元，就能在西部伊利诺斯州实现一项空头不动产的计划。我们在一家旅店门口的台阶上商量这件事。我们认为，半农村半城镇地区的父母都很溺爱子女，因此，再加上别的原因，在那里实施绑架计划要比在有报纸出版的地方好些，不会一有什么事，便衣记者就到处暗访煽动人们谈论这类事情。我们知道萨米特镇的居民不可能追着我们不放，最多派几个警察，也许还有几只没精打采的警犬，然后再在《农民预算周刊》上刊登一两篇谩骂的文章，仅此而已。所以说，这事看起来还不错。","Bill and me had a joint capital of about six hundred dollars, and we needed just two thousand dollars more to pull off a fraudulent town-lot scheme in Western Illinois with.We talked it over on the front steps of the hotel.Philoprogenitiveness, says we, is strong in semi-rural communities therefore, and for other reasons, a kidnapping project ought to do better there than in the radius of newspapers that send reporters out in plain clothes to stir up talk about such things.We knew that Summit couldn’t get after us with anything stronger than constables and, maybe, some lackadaisical bloodhounds and a diatribe or two in the Weekly Farmers’ Budget.So, it looked good."
"我们选中当地有名望的居民埃比尼泽·多塞特的独生子作为绑架对象。这位父亲很有地位但也小气，是个抵押爱好者，也是个正直苛刻的募捐盘传递者和截留者。小家伙是个十岁的男孩，脸上的雀斑像浅浮雕似的，头发的颜色和你等火车时在报摊上买的杂志封面的颜色一样。比尔和我猜想埃比尼泽会为了这两千美元的赎金去变卖家产，直到只剩一分钱。但请听我接着说。","We selected for our victim the only child of a prominent citizen named Ebenezer Dorset.The father was respectable and tight, a mortgage fancier and a stern, upright collection-plate passer and forecloser.The kid was a boy of ten, with bas-relief freckles, and hair the colour of the cover of the magazine you buy at the news-stand when you want to catch a train.Bill and me figured that Ebenezer would melt down for a ransom of two thousand dollars to a cent.But wait till I tell you."
"离萨米特镇大约两英里的地方有一座小山，山上有一片灌木丛，长满了浓密的雪松。后山腰上有一个洞。在那儿我们储藏了粮食。","About two miles from Summit was a little mountain, covered with a dense cedar brake.On the rear elevation of this mountain was a cave.There we stored provisions."
"一天晚上太阳落山后，我们赶着辆马车经过老多塞特的宅子。那孩子就在那条街上，正向对面篱笆上的一只小猫扔石头。","One evening after sundown, we drove in a buggy past old Dorset’s house.The kid was in the street, throwing rocks at a kitten on the opposite fence."
"“嗨，小家伙！”比尔说，“你想不想要袋糖，再到车上来兜兜风？”","‘Hey, little boy!’ says Bill, ‘would you like to have a bag of candy and a nice ride?’"
