"zh","en"
"小人物日记","The Diary of a Nobody"
"第一章","Chapter I"
"我们搬了新家，我决定写日记。零售商有点烦人，刮泥板也惹出了不少麻烦。牧师光临，让我倍感荣幸。","WE SETTLE DOWN IN OUR NEW HOME, AND I RESOLVE TO KEEP A DIARY. TRADESMEN TROUBLE US A BIT, SO DOES THE SCRAPER. THE CURATE CALLS AND PAYS ME A GREAT COMPLIMENT. "
"我和亲爱的妻子卡丽搬进新家刚好一周了，新家名为“月桂园”，位于霍洛韦区布里克菲尔德街——是个舒适的六居室，不包括地下室在内，还有一个前厅，可以在那儿吃早饭。住所前有一个小花园，小花园内有一段十级台阶直通前门。顺便说一下，我们用铁链将前门锁上了。卡明斯、高英以及其他一些好朋友总从旁侧的小门进来，这样省得佣人放下手头的工作，前去给他们开门。我们还有一个漂亮小巧的后花园，直通火车道旁。一开始我和妻子很担心火车声嘈杂，但房东说我们过一阵子习惯了就察觉不到了，还少收了两英镑的房租。房东确实说得对，除了花园围墙底部有裂缝之外，我们倒没有感到其他不便之处。","My dear wife Carrie and I have just been a week in our new house, “The Laurels,” Brickfield Terrace, Holloway—a nice six-roomed residence, not counting basement with a front breakfast-parlour. We have a little front garden; and there is a flight of ten steps up to the front door which, by-the-by, we keep locked with the chain up. Cummings, Gowing, and our other intimate friends always come to the little side entrance, which saves the servant the trouble of going up to the front door, thereby taking her from her work. We have a nice little back garden which runs down to the railway. We were rather afraid of the noise of the trains at first, but the landlord said we should not notice them after a bit, and took ￡2 off the rent. He was certainly right; and beyond the cracking of the garden-wall at the bottom, we have suffered no inconvenience. "
"从市里下班后，我喜欢呆在家里。要是总不在家，家还有什么用呢？“家，甜蜜的家”，这是我的座右铭。晚上，我总在家呆着，老朋友高英可能会顺便来坐坐，不拘礼节；卡明斯也是这样，他住在马路对面。如果朋友们愿意来串门，我和亲爱的妻子卡罗琳都非常乐意见他们。他们要不来，我和卡丽一起也能打发掉晚上的时间。我们总有事干：这儿钉个钉子，那儿整整百叶窗，墙上钉把扇子，钉钉翘起来的地毯——我可以嘴里含着烟斗，边抽烟边干这些事；而卡丽无外乎是钉钉衬衫扣子、补补枕套，要不就用我们新买的竖式小钢琴练习弹奏《西尔维娅加沃特舞曲》。这架竖式小钢琴是三年分期付款买的，上面标示：坷拉德兄弟公司（字体硕大）W. 比尔科森（字体稍小）生产。还有一件让我们倍感欣慰的事是知道儿子威利在奥尔德姆银行一切顺利。我们就是想多见见他。下面是我的日记：","After my work in the City, I like to be at home. What’s the good of a home, if you are never in it? “Home, Sweet Home,” that’s my motto. I am always in of an evening. Our old friend Gowing may drop in without ceremony; so may Cummings, who lives opposite. My dear wife Caroline1 and I are pleased to see them, if they like to drop in on us. But Carrie and I can manage to pass our evenings together without friends. There is always something to be done: a tin-tack here, a Venetian blind to put straight, a fan to nail up, or part of a carpet to nail down—all of which I can do with my pipe in my mouth; while Carrie is not above putting a button on a shirt, mending a pillowcase, or practising the “Sylvia Gavotte” on our new cottage piano (on the three years’ system), manufactured by W. Bilkson (in small letters), from Collard and Collard (in very large letters). It is also a great comfort to us to know that our boy Willie is getting on so well in the Bank at Oldham. We should like to see more of him. Now for my diary: "
"40271.0零售商们上门来揽活，我答应五金商法默森，若需要钉子、工具一类的就去找他。顺便说一下，这倒提醒我了，卧室门没有钥匙，有几处的门铃也得修了。前厅的门铃坏了，还有按前门门铃，响的却是佣人屋里的铃，真是可笑。亲爱的朋友高英来串门，却不肯久留，说有股该死的油漆味。","April 3.Tradesmen called for custom, and I promised Farmerson, the ironmonger, to give him a turn if I wanted any nails or tools. By-the-by, that reminds me there is no key to our bedroom door, and the bells must be seen to. The parlour bell is broken, and the front door rings up in the servant’s bedroom, which is ridiculous. Dear friend Gowing dropped in, but wouldn’t stay, saying there was an infernal smell of paint. "
"40272.0零售商们依旧上门来揽活：卡丽出去了，我打算与浩文成交，他看起来是个有教养的肉商，肉铺干净整洁。我在他那儿定了一块羊胛，准备明天吃，试试看他那儿的东西好不好。卡丽约了黄油商鲍塞特，在他那儿定了一磅新鲜黄油、一磅半盐之类的厨房调味品，还有一先令的鸡蛋。晚上，卡明斯意外造访，让我看他在市里抽彩得来的海泡石烟斗，还告诉我触摸要小心，手潮的话会破坏它的色泽。他说不在我家呆了，不太受得了这油漆味。他出门时，被刮泥板绊倒了。必须把这刮泥板卸了，要不哪天把我给刮了。我不怎么开玩笑。","April 4.Tradesmen still calling: Carrie being out, I arranged to deal with Horwin, who seemed a civil butcher with a nice clean shop. Ordered a shoulder of mutton for to-morrow,  to give him a trial. Carrie arranged with Borset, the butterman, and ordered a pound of fresh butter, and a pound and a half of salt ditto for kitchen, and a shilling’s worth of eggs. In the evening, Cummings unexpectedly dropped in to show me a meerschaum pipe he had won in a raffle in the City, and told me to handle it carefully, as it would spoil the colouring if the hand was moist. He said he wouldn’t stay, as he didn’t care much for the smell of the paint, and fell over the scraper as he went out. Must get the scraper removed, or else I shall get into a scrape. I don’t often make jokes. "
"40273.0结果送来了两块羊胛，是卡丽跟另一个肉商订的，之前她没跟我商量。高英来串门，进门时让刮泥板绊了一跤。必须得把刮泥板卸了。","April 5.Two shoulders of mutton arrived, Carrie having arranged with another butcher without consulting me. Gowing called, and fell over scraper coming in. Must get that scraper removed. "
"40274.0早餐的鸡蛋真是糟透了，我把剩下的鸡蛋退给了鲍塞特，“表扬”了他几句，还说他不必再来找我们订货了。我找不到伞，外面瓢泼大雨，却也不得不冒雨出去。萨拉说肯定是昨晚高英先生拿错了，因为门厅里有根手杖，不知道是谁的。晚上，我听到有人在楼下门厅里跟佣人大声嚷嚷，就出去看看是谁，发现是鲍塞特那个黄油商，我很惊讶，他喝醉了，还蛮横无理。鲍塞特一看到我，就说他以后要是再为市里的职员服务，就宁愿被绞死，因为这太不值当了。我控制了一下情绪，平静地说，我觉得市里的职员也有可能是体面人。他回答说他听到这话很高兴，想知道我有没有遇到过这样的体面人，因为他从来没遇到过。他摔门而去，差点把门上的扇形窗摔坏了；紧接着，我听到他被刮泥板绊倒的动静，这让我窃喜，幸亏没把它卸掉。他走了以后，我才想到一个绝妙的回答，本来可以回敬他的。算了，留着下次用吧。","April 6. Eggs for breakfast simply shocking; sent them back to Borset with my compliments, and he needn’t call any more for orders. Couldn’t find umbrella, and though it was pouring with rain, had to go without it. Sarah said Mr. Gowing must have took it by mistake last night, as there was a stick in the ’all that didn’t belong to nobody. In the evening, hearing someone talking in a loud voice to the servant in the downstairs hall, I went out to see who it was, and was surprised to find it was Borset, the butterman, who was both drunk and offensive. Borset, on seeing me, said he would be hanged if he would ever serve City clerks any more—the game wasn’t worth the candle I restrained my feelings, and quietly remarked that I thought it was possible for a City clerk to be a gentleman. He replied he was very glad to hear it, and wanted to know whether I had ever come across one, for he hadn’t. He left the house, slamming the door after him, which nearly broke the fanlight; and I heard him fall over the scraper, which made me feel glad I hadn’t removed it. When he had gone, I thought of a splendid answer I ought to have given him. However, I will keep it for another occasion."
"40275.0今天是星期六，盼着早点下班回家，把几件事办妥；可公司两个负责人生病请假了，所以七点我才回到家。到家发现鲍塞特一直在等我，今天他已经来过三次了，想为昨晚的行为道歉。他说上周一的银行假日没能休成，昨晚才休。他请求我接受他的道歉，还有一磅新鲜黄油。毕竟这家伙像个正经人；所以我跟他预订了一些新鲜鸡蛋，并要求这一次必须新鲜。我觉得我们还是得买些新的楼梯地毯了，旧地毯不够宽，遮不住楼梯两边没上油漆的地方。卡丽提议，我们自己可以加宽油漆带。我看看周一能不能找到匹配的颜色（黑巧克力色）。","April 7.Being Saturday, I looked forward to being home early, and putting a few things straight; but two of our principals at the office were absent through illness, and I did not get home till seven. Found Borset waiting. He had been three times during the day to apologise for his conduct last night. He said he was unable to take his Bank Holiday2 last Monday, and took it last night instead. He begged me to accept his apology, and a pound of fresh butter. He seems, after all, a decent sort of fellow; so I gave him an order for some fresh eggs, with a request that on this occasion they should be fresh. I am afraid we shall have to get some new stair-carpets after all; our old ones are not quite wide enough to meet the paint on either side. Carrie suggests that we might ourselves broaden the paint. I will see if we can match the colour (dark chocolate) on Monday. "
