"zh","en"
"沃尔弗特 韦伯或黄金梦","Wolfert Webber\, or Golden Dreams"
"沃尔弗特·韦伯或黄金梦","Wolfert Webber, or Golden Dreams"
"作者：华盛顿·欧文","by Washington Irving"
"公元一七——空白——因为我不记得具体的年份了；然而，就是在上个世纪初叶，在曼哈托斯古城住着一位可敬的市民，他的名字叫沃尔弗特·韦伯。他是荷兰布瑞乐城的老考巴斯·韦伯的后代。老考巴斯·韦伯是最初的移民之一，因为引进卷心菜的种植而闻名，他搬到这个地区的时候，绰号“梦想家”的奥洛夫·范考尔特兰特还是当地总督。考巴斯·韦伯最初安家、种卷心菜的那块地一直保留在家族中，家人一直种植着这种菜。我们荷兰市民也因这种值得赞许的坚持不懈的精神而闻名。整个家族几代人的才能都投入到这种高贵的蔬菜的研究与培养中。毫无疑问，韦伯家的卷心菜能有很好的名声和很大的个头，很大程度上要归功于这种才智的集中。","In the year of grace one thousand seven hundred and—blank—for I do not remember the precise date; however, it was somewhere in the early part of the last century, there lived in the ancient city of the Manhattoes a worthy burgher, Wolfert Webber by name.He was descended from old Cobus Webber of the Brille in Holland, one of the original settlers, famous for introducing the cultivation of cabbages, and who came over to the province during the protectorship of Oloffe Van Kortlandt, otherwise called the Dreamer.The field in which Cobus Webber first planted himself and his cabbages had remained ever since in the family, who continued in the same line of husbandry, with that praiseworthy perseverance for which our Dutch burghers are noted.The whole family genius, during several generations was devoted to the study and development of this one noble vegetable; and to this concentration of intellect may doubtless be ascribed the prodigious size and renown to which the Webber cabbages attained."
"韦伯王朝世代相传，从未间断；而且每一支系都能提出确切无疑的证据，来证明其合法性。大儿子不仅继承了他的长相，而且继承了他的土地；如果给这一支系安静的统治者们画肖像的话，就会看到一排形状大小和他们种植的蔬菜出奇地相似的脑袋。","The Webber dynasty continued in uninterrupted succession; and never did a line give more unquestionable proofs of legitimacy.The eldest son succeeded to the looks, as well as the territory of his sire; and had the portraits of this line of tranquil potentates been taken, they would have presented a row of heads marvellously resembling,  in shape and magnitude, the vegetables over which they reigned."
"政府所在地一直是那幢祖传的宅子：一幢荷兰式的房子，房子的正面，或者说是黄砖砌的山墙，越往上越尖；按照习俗，房子顶部是一个铁的风向标。房子的一切都散发着长久居住的人家的那种舒适安全的气息。钉在墙上的小笼子里住着成群的紫崖燕，还有些燕子在屋檐下筑巢；人们都知道，这些喜爱房子的鸟在哪幢房子安家，就会给哪幢房子带来好运。在一个阳关明媚的初夏的早晨，听到鸟儿欢快的叫声是愉悦的。它们在纯净、甜美的空气中飞舞嬉戏，叽叽喳喳地叫着，仿佛是在说韦伯家族的卓越和兴旺。","The seat of government continued unchanged in the family mansion:—a Dutch-built house, with a front, or rather gable-end of yellow brick, tapering to a point, with the customary iron weathercock at the top.Every thing about the building bore the air of long-settled ease and security.Flights of martins peopled the little coops nailed against the walls, and swallows built their nests under the eaves; and every one knows that these house-loving birds bring good luck to the dwelling where they take up their abode.In a bright sunny morning in early summer, it was delectable to hear their cheerful notes, as they sported about in the pure, sweet air, chirping forth, as it were, the greatness and prosperity of the Webbers."
"因此，这个优秀的家族在一株巨大的梧桐树的荫庇下安静舒适地成长着，而这棵树逐渐地长大，竟完全遮住了他们的住宅。城市的郊区也渐渐扩展到了他们的领地周围。房屋拔地而起，挡住了他们的视野。周围的乡村小路开始成为熙熙攘攘、人来人往的街道；总之，尽管还保持着乡村生活习惯，他们开始发觉自己成了城市居民。","Thus quietly and comfortably did this excellent family vegetate under the shade of a mighty button-wood tree, which by little and little grew so great as entirely to overshadow their palace.The city gradually spread its suburbs round their domain.Houses sprung up to interrupt their prospects.The rural lanes in the vicinity began to grow into the bustle and populousness of streets; in short, with all the habits of rustic life they began to find themselves the inhabitants of a city."
"然而，他们一直保留着祖传的品质和祖传的财产，就像德意志帝国下的小王公一样顽固。沃尔弗特是这个家族中最近的一代后人，继承了门前家族大树下、族长专用的长椅，执掌着祖先的权杖，俨然大都市中的一位乡村统治者。","Still, however, they maintained their hereditary character, and hereditary possessions, with all the tenacity of petty German princes in the midst of the Empire.Wolfert was the last of the line, and succeeded to the patriarchal bench at the door, under the family tree, and swayed the sceptre of his fathers, a kind of rural potentate in the midst of a metropolis."
"然而统治过程中也要有人同甘共苦，于是他给自己找了个贤内助。她是非常活跃的优秀女人，也就是说，她是一个非常典型的没事瞎忙的小主妇。但是，她的活动只限于一个特殊的方面；她的整个人生似乎都在致力于紧张的编织；不管是在家还是在外面，走着还是坐着，她的针总是移动着。甚至有人证实，由于她不知疲惫的辛勤劳动，她几乎可以供应给全家人一年到头要穿的袜子。这对可敬的夫妇生了一个女儿，这个女孩在他们极为温柔的呵护下成长；他们为女儿的教育付出了极大的努力，因此，她会各种编织方法，会做各种泡菜和蜜饯，还会把自己的名字绣在刺绣样品上。她的品味也体现在她家美观又实用的花园上：一排排火红的金盏花和灿烂的蜀葵围绕在卷心菜地的边上；巨大的向日葵把它们宽大愉快的脸靠在篱笆上，仿佛在深情地向路人抛着媚眼。","To share the cares and sweets of sovereignty, he had taken unto himself a help-mate, one of that excellent kind called stirring women; that is to say, she was one of those notable little housewives who are always busy when there is nothing to do.Her activity however, took one particular direction; her whole life seemed devoted to intense knitting; whether at home or abroad; walking or sitting, her needles were continually in motion, and it is even affirmed that by her unwearied industry she very nearly supplied her household with stockings throughout the year.This worthy couple were blessed with one daughter, who was brought up with great tenderness and care; uncommon pains had been taken with her education, so that she could stitch in every variety of way; make all kinds of pickles and preserves, and mark her own name on a sampler.The influence of her taste was seen also in the family garden, where the ornamental began to mingle with the useful; whole rows of fiery marigolds and splendid hollyhocks bordered the cabbage-beds; and gigantic sunflowers lolled their broad, jolly faces over the fences, seeming to ogle most affectionately the passers-by."
"沃尔弗特就这样平和又满足地统治、耕种着这片祖传的土地。不仅如此，像其他统治者一样，他偶尔也有忧虑和苦恼。有时他故乡的发展让他恼火。街道和房子渐渐包围了他那块小小的领地，挡住了阳光和空气。他还时不时地受到边界上人群的打扰，他们大批出没于都市的街道上。这些人有时候会在午夜偷袭他的领地，夺走成排的高贵的卷心菜。有时，在大门开着的时候，流浪猪也会闯入，把所有的东西弄得一团糟；由于向日葵把头温柔地伸出墙外，那些爱恶作剧的顽童们经常砍下灿烂的向日葵的头，它可是这一花园的荣耀。然而这一切只是琐碎的牢骚，可能会时不时地在他的脑海里引起一丝不快，就像夏日的微风在磨坊水池的水面上吹起了涟漪；但是这些不会扰乱他内心深处的平静。他只要抓起放在门后的那根可靠的棍子，突然冲出去，冲着入侵者的背上打去，不管是猪还是顽皮的孩子，然后回到屋里，就无比地神清气爽、心平气和了。然而，让诚实的沃尔弗特焦虑的主要原因是城市的日益繁荣。生活的开支已经是原来的两三倍，但是他不能把卷心菜的大小也增加到两三倍；竞争者越来越多，抑制了菜价的上涨。因此，当周围的每个人都变得越来越富时，他自己却越来越穷。而且，他无论如何也不知道如何才能摆脱这一切不幸。","Thus reigned and vegetated Wolfert Webber over his paternal acres, peaceably and contentedly.Not but that, like all other sovereigns, he had his occasional cares and vexations.The growth of his native city sometimes caused him annoyance.His little territory gradually became hemmed in by streets and houses, which intercepted air and sunshine.He was now and then subject to the irruptions of the border population, that infest the streets of a metropolis, who would sometimes make midnight forays into his dominions, and carry off captive whole platoons of his noblest subjects.Vagrant swine would make a descent, too, now and then, when the gate was left open, and lay all waste before them; and mischievous urchins would often decapitate the illustrious sunflowers, the glory of the garden, as they lolled their heads so fondly over the walls.Still all these were petty grievances, which might now and then ruffle the surface of his mind, as a summer breeze will ruffle the surface of a mill-pond; but they could not disturb the deep-seated quiet of his soul.He would seize a trusty staff, that stood behind the door, issue suddenly out, and anoint the back of the aggressor, whether pig or urchin, and then return within doors, marvellously refreshed and tranquillized.The chief cause of anxiety to honest Wolfert, however, was the growing prosperity of the city.The expenses of living doubled and trebled; but he could not double and treble the magnitude of his cabbages; and the number of competitors prevented the increase of price; thus, therefore, while every one around him grew richer, Wolfert grew poorer, and he could not, for the life of him, perceive how the evil was to be remedied."
