"zh","en"
"执迷不悔的简","Jan\, the Unrepentant"
"执迷不悔的简","Jan, the Unrepentant"
"作者：杰克·伦敦","by Jack London"
"“在五十三度以北，从来不存在上帝的律法或人类的法律。”","“For there’s never a law of God or man Runs north of Fifty-three.”"
"简打着滚，又抓又踢。他现在正手脚并用地抵抗着，不言不语，却奋力地抗争着。有三个人紧紧抓着他不放，其中两个相互喊着指令，力图制服这个身材矮小、毛发浓密、不肯屈服的家伙。第三个人咆哮着。因为简咬住了他的一根手指。","Jan rolled over, clawing and kicking.He was fighting hand and foot now, and he fought grimly, silently.Two of the three men who hung upon him, shouted directions to each other, and strove to curb the short, hairy devil who would not curb.The third man howled.His finger was between Jan’s teeth."
"“别发飙了，简，放松！”雷德·比尔喘着粗气说，同时一把掐住简的脖子。“你怎么就不能乖乖地吊死，也好死得体面点儿呢？”","“Quit yer tantrums, Jan, an’ ease up!” panted Red Bill, getting a strangle-hold on Jan’s neck.“Why on earth can’t yeh hang decent and peaceable?”"
"但简还是紧紧地咬着第三个人的手指，在帐篷里的地上扭动，然后一头栽进了一堆坛坛罐罐当中。","But Jan kept his grip on the third man’s finger, and squirmed over the floor of the tent, into the pots and pans."
"“你可真没教养，老兄。”泰勒先生斥责道。他的身子随着手指移动；他还尽力调整自己的位置来适应简头部的每一次猛烈扭动。“你杀死了米斯塔赫·戈登，他可是位曾经跟在狗队后面上路的、勇敢又可敬的绅士。你是个杀人凶手，老兄，没人尊敬你。”","“Youah no gentleman, suh,” reproved Mr. Taylor, his body following his finger, and endeavoring to accommodate itself to every jerk of Jan’s head.“You hev killed Mistah Gordon, as brave and honorable a gentleman as ever hit the trail aftah the dogs.Youah a murderah, suh, and without honah.”"
"“你不是我们的朋友。”雷德·比尔打断说，“如果你是的话，你就会乖乖被绞死，不会横冲直撞、大吼大叫的。来吧，简，像条汉子的样子。别再给我们添麻烦了。你就别反抗了，我们会麻利干净地把你绞死，事情就了结了。”","“An’ yer no comrade,” broke in Red Bill.“If you was, you’d hang ‘thout rampin’ around an’ roarin’.Come on, Jan, there’s a good fellow.Don’t give us no more trouble.Jes’ quit, an’ we’ll hang yeh neat and handy, an’ be done with it.”"
"“所有人，稳住！”水手劳森高声喊道，“把他的头塞进煮豆罐里，然后封住罐口。”","“Steady, all!” Lawson, the sailorman, bawled.“Jam his head into the bean pot and batten down.”"
"“但我的手指，老兄。”泰勒先生表示抗议。","“But my fingah, suh,” Mr. Taylor protested."
"“那就松开你的手指！总是碍手碍脚！”","“Leggo with y’r finger, then!Always in the way!”"
"“可是不行啊，米斯塔赫·劳森。手指在这家伙的喉咙里，就快被咬断了。”","“But I can’t, Mistah Lawson.It’s in the critter’s gullet, and nigh chewed off as ’t is.”"
"“站在一边等着！”在劳森发出警告的当口，简直起了上半身，撕扯中的这四个人跌跌撞撞地来到帐篷另一边的一堆杂乱的毛皮和毯子当中。过道上有个男人躺在那儿，清晰可见。他一动不动，脖子上中弹的伤口还淌着血。","“Stand by for stays!”As Lawson gave the warning, Jan half lifted himself, and the struggling quartet floundered across the tent into a muddle of furs and blankets.In its passage it cleared the body of a man, who lay motionless, bleeding from a bullet-wound in the neck."
"所有这一切都是因为简的一阵疯狂——这种疯狂会出现在这样一个人身上，他曾掀开过原始的地表层，像原始人一样赤身裸体地长距离爬行；他的眼前是故乡肥沃的山谷，鼻子嗅到的是海湾、花草和新翻的泥土的气息。在这五个寒冷的年头里，简一直在播种。斯图尔特河、四十里城、环形城、科尤库克和科策布的农业都很萧条，面临窘境，现在丰收的是诺姆——不是拥有黄金海滨和深红沙滩的诺姆，而是在安维尔城坐落下来或是埃尔多拉多地区组建起来之前的位于九十七度上的诺姆。约翰·戈登是个美国佬，他应该更清楚。但每次当简痛苦得咬牙切齿，布满血丝的眼睛直冒火时，他都说些尖刻的话。因此，帐篷里弥漫着一股硝烟的味道。一个人安静地躺在地上，而另一个人却像只被逼入绝境的老鼠一样反抗着，不肯按照同伴提议的那样体面安静地被绞死。","All this was because of the madness which had come upon Jan—the madness which comes upon a man who has stripped off the raw skin of earth and grovelled long in primal nakedness, and before whose eyes rises the fat vales of the homeland, and into whose nostrils steals the whiff of bay, and grass, and flower, and new-turned soil.Through five frigid years Jan had sown the seed.Stuart River, Forty Mile, Circle City, Koyokuk, Kotzebue, had marked his bleak and strenuous agriculture, and now it was Nome that bore the harvest,—not the Nome of golden beaches and ruby sands, but the Nome of ’97, before Anvil City was located, or Eldorado District organized.John Gordon was a Yankee, and should have known better.But he passed the sharp word at a time when Jan’s blood- shot eyes blazed and his teeth gritted in torment.And because of this, there was a smell of saltpetre in the tent, and one lay quietly, while the other fought like a cornered rat, and refused to hang in the decent and peacable manner suggested by his comrades."
"“要是你允许的话，米斯塔赫·劳森，在我们继续这么闹腾下去之前，我觉得把这混蛋的牙撬开是个不错的主意。他既不会咬掉手指，也不会松口。他像毒蛇一样狡猾，老兄，像毒蛇一样狡猾。”","“If you will allow me, Mistah Lawson, befoah we go further in this rumpus, I would say it wah a good idea to pry this hyer varmint’s teeth apart.Neither will he bite off, nor will he let go.He has the wisdom of the sarpint, suh, the wisdom of the sarpint.”"
"“我去拿小斧头对付他！”水手大声喊道，“我去拿小斧头！”他将钢刃抵在那人的牙齿上，向泰勒先生的手指推近。简没有松开牙齿，用鼻子呼吸着，像虎鲸似的喷着鼻息。“所有人，稳住啦！现在要橇了！”","“Lemme get the hatchet to him!” vociferated the sailor.“Lemme get the hatchet!”He shoved the steel edge close to Mr. Taylor’s finger and used the man’s teeth as a fulcrum.Jan held on and breathed through his nose, snorting like a grampus.“Steady, all!Now she takes it!”"
"“谢谢你，老兄，真是缓解了不少。”泰勒先生用手臂揽住简狂摆的双腿。","“Thank you, suh; it is a powerful relief.”And Mr. Taylor proceeded to gather into his arms the victim’s wildly waving legs."
"但简在他如狂暴战士般的盛怒中立起身来。他嘴里流着血，唾沫四溅地咒骂着；五个冰冻的年头顷刻间融化为地狱。他们前后摇摆，一边喘息一边还冒着汗，犹如多腿的巨兽从低矮的深渊中站起身来。油灯翻倒过来，火焰熄灭在油脂里，正午微弱的光线很少能透过帐篷那脏乎乎的帆布照射进来。","But Jan upreared in his Berserker rage; bleeding, frothing, cursing; five frozen years thawing into sudden hell.They swayed backward and forward, panted, sweated, like some cyclopean, many-legged monster rising from the lower deeps.The slush-lamp went over, drowned in its own fat, while the midday twilight scarce percolated through the dirty canvas of the tent."
"“看在上帝的份上，简，恢复理智吧！”雷德·比尔恳求道，“我们不会伤害你，也不会杀了你，或是做任何那之类的事。我们只是想把你吊起来，仅此而已。你却横冲直撞地，把事情搞得一团糟，。想想一起走过的路，再想想你竟会这么待我们。真不该信你，简！”","“For the love of Gawd, Jan, get yer senses back!” pleaded Red Bill.“We ain’t goin’ to hurt yeh, ’r kill yeh, ’r anythin’ of that sort.Jes’ want to hang yeh, that’s all, an’ you a-messin’ round an’ rampagin’ somethin’ terrible.To think of travellin’ trail together an’ then bein’ treated this-a way.Wouldn’t ‘bleeved it of yeh, Jan!”"
