"zh","en"
"陈阿春","Chun Ah Chun"
"陈阿春","Chun Ah Chun"
"作者：杰克·伦敦","by Jack London"
"陈阿春的外貌没有什么特别出众之处。他和一般中国人一样相当矮小，有着中国式的窄肩膀和瘦削身材。一般的游客偶然在火奴鲁鲁的街上瞥见他，会推断他是个性情温和的小个子中国人，很可能经营着一家生意兴隆的洗衣房或裁缝铺。说到他温和又富有，这种看法倒没错，尽管并不够标准，因为阿春的好性情与他的富有程度一样，至于他有多富裕却没有人知道一星半点的详情。众所周知他非常有钱，但是谈到他的财产时，人们只是用“非常”来象征一个未知的数目。","There was nothing striking in the appearance of Chun Ah Chun.He was rather undersized, as Chinese go, and the Chinese narrow shoulders and spareness of flesh were his.The average tourist, casually glimpsing him on the streets of Honolulu, would have concluded that he was a good-natured little Chinese, probably the proprietor of a prosperous laundry or tailorshop.In so far as good nature and prosperity went, the judgment would be correct, though beneath the mark; for Ah Chun was as good-natured as he was prosperous, and of the latter no man knew a tithe the tale.It was well known that he was enormously wealthy, but in his case “enormous” was merely the symbol for the unknown."
"阿春有着一双精明的小眼睛，又黑又亮，而且小得就像一个钻孔一般。但是他的两只眼睛分得很开，躲在额头之下，那显然是一位思想家的额头。因为阿春有他自己的麻烦，而且这些麻烦一生都伴随着他。但并不是说他一直都在为这些麻烦事烦恼。本质上他是一位哲学家，不管身为苦力、亿万富翁还是掌管很多工人的老板，他的灵魂一直都平静泰然。他总是生活在一种高度的平和之中，内心镇静从容，不因好运而踌躇不前，不因厄运而心烦意乱。他能很好地适应一切事情，不管是甘蔗地里监工的殴打，还是他自己经营甘蔗地时蔗糖价格突然暴跌。因此，从他那种坚若磐石的自信和满足中可以看出，他精于解决难题，很少有人会遇到并去思考这些难题，更别提一个中国农民了。","Ah Chun had shrewd little eyes, black and beady and so very little that they were like gimlet-holes.But they were wide apart, and they sheltered under a forehead that was patently the forehead of a thinker.For Ah Chun had his problems, and had had them all his life.Not that he ever worried over them.He was essentially a philosopher, and whether as coolie, or multi-millionaire and master of many men, his poise of soul was the same.He lived always in the high equanimity of spiritual repose, undeterred by good fortune, unruffled by ill fortune.All things went well with him, whether they were blows from the overseer in the cane field or a slump in the price of sugar when he owned those cane fields himself.Thus, from the steadfast rock of his sure content he mastered problems such as are given to few men to consider, much less to a Chinese peasant."
"他正是那样的——一个中国农民，生来就得像牲口一样整日在地里劳作，但注定会像童话中的王子一样逃脱这种命运。阿春对他的父亲没有什么记忆，只知道他是离广东不远的一个地方的一个小农民；他也不怎么记得自己的母亲，因为她在他六岁时就过世了。但他却记得他那位受人尊敬的伯父——阿高，因为从六岁到二十四岁，阿春一直都在给他当奴隶。就在二十四岁那年，他卖身为苦力逃走了，要去夏威夷的甘蔗种植园里做三年苦工，每天只有五十美分工钱。","He was precisely that—a Chinese peasant, born to labour in the fields all his days like a beast, but fated to escape from the fields like the prince in a fairy tale.Ah Chun did not remember his father, a small farmer in a district not far from Canton; nor did he remember much of his mother, who had died when he was six.But he did remember his respected uncle, Ah Kow, for him had he served as a slave from his sixth year to his twenty-fourth.It was then that he escaped by contracting himself as a coolie to labour for three years on the sugar plantations of Hawaii for fifty cents a day."
"阿春很善于观察。即便是千里挑一的人物也不曾注意到的小细节，他都能觉察到。他在甘蔗地里干了三年，到了最后他对甘蔗种植的了解比监工、甚至总管都要多，而且这个枯瘦矮小的苦力所掌握的关于磨坊里还原过程的知识，也一定会让总管目瞪口呆。但阿春不仅学习了制糖工艺。他还研究过别人是如何成为制糖厂主和种植园主的。他很早就得出过一个判断，即人是无法通过自己双手的劳动致富的。他明白这个道理，是因为他自己已经苦干了二十年。那些变得富有的人之所以能够致富，都是因为别人双手的劳动。谁拥有最多的人为他苦干，谁就是最富有的。","Ah Chun was observant.He perceived little details that not one man in a thousand ever noticed.Three years he worked in the field, at the end of which time he knew more about cane-growing than the overseers or even the superintendent, while the superintendent would have been astounded at the knowledge the weazened little coolie possessed of the reduction processes in the mill.But Ah Chun did not study only sugar processes.He studied to find out how men came to be owners of sugar mills and plantations.One judgment he achieved early, namely, that men did not become rich from the labour of their own hands.He knew, for he had laboured for a score of years himself.The men who grew rich did so from the labour of the hands of others.That man was richest who had the greatest number of his fellow creatures toiling for him."
"所以，苦力合同到期后，阿春就用自己的积蓄投资了一家小型进口商店，同一个叫阿杨的人合伙。这家公司最终发展成为伟大的“阿春和阿杨”公司，经营项目从印度丝绸、人参到鸟粪岛和贩运黑奴用的双桅横帆船无所不包。同时，阿春还受雇做了厨师。他是位好厨师，三年之内他就成为了火奴鲁鲁薪酬最高的主厨。他的工作稳定，就像他的老板丹廷说的那样，他要放弃这个工作简直就是个傻瓜。但阿春最了解自己的想法，虽然知道自己会被称作一个大傻瓜，知道在应得的工资之外老板还会送他50美元，他还是放弃了这份工作。","So, when his term of contract was up, Ah Chun invested his savings in a small importing store, going into partnership with one, Ah Yung.The firm ultimately became the great one of “Ah Chun and Ah Yung,” which handled anything from India silks and ginseng to guano islands and blackbird brigs.In the meantime, Ah Chun hired out as cook.He was a good cook, and in three years he was the highest-paid chef in Honolulu.His career was assured, and he was a fool to abandon it, as Dantin, his employer, told him; but Ah Chun knew his own mind best, and for knowing it was called a triple-fool and given a present of fifty dollars over and above the wages due him."
"阿春和阿杨的公司蒸蒸日上。阿春再也没有必要做一个厨师了。那时正是夏威夷兴盛繁荣的时期。甘蔗广泛种植，需要大量劳工。阿春发现了这个机会，于是投身到劳工输入行业。他把数以千计的广东苦力引进夏威夷，他的财富开始增长。他还进行投资。别人看来要破产的领域，在他又亮又黑的小眼睛里却是笔笔生意。他低价买进了一片鱼塘，后来获得了五倍的收益，以此为契机，他垄断了火奴鲁鲁的整个鱼市。他不在刊物上发表谈论，不投身政治，也不参加革命，但他对于事态的预测比那些策划这些事件的人更清晰、更长远。当火奴鲁鲁在上升的珊瑚岩形成的一片贫瘠的沙洲之上，布局零散，凌乱不堪，饱受沙尘袭击之时，他就已经在脑海中预见到它会成为一个现代化、由电力点亮的城市。所以他开始买进土地。他从需要现金的商人、一贫如洗的当地人、放荡的商人之子、寡妇孤儿以及被驱逐到莫洛凯岛的麻风病人手里买进土地；然而，不知怎的，他买的那些土地若干年后证明正符合仓库、咖啡厅或是旅馆的需要。他的土地租入租出，卖出买进，然后再卖出。","The firm of Ah Chun and Ah Yung was prospering.There was no need for Ah Chun longer to be a cook.There were boom times in Hawaii.Sugar was being extensively planted, and labour was needed.Ah Chun saw the chance, and went into the labour-importing business.He brought thousands of Cantonese coolies into Hawaii, and his wealth began to grow.He made investments.His beady black eyes saw bargains where other men saw bankruptcy.He bought a fish-pond for a song, which later paid five hundred per cent and was the opening wedge by which he monopolized the fish market of Honolulu.He did not talk for publication, nor figure in politics, nor play at revolutions, but he forecast events more clearly and farther ahead than did the men who engineered them.In his mind’s eye he saw Honolulu a modern, electric-lighted city at a time when it straggled, unkempt and sand-tormented, over a barren reef of uplifted coral rock.So he bought land.He bought land from merchants who needed ready cash, from impecunious natives, from riotous traders’ sons, from widows and orphans and the lepers deported to Molokai; and, somehow, as the years went by, the pieces of land he had bought proved to be needed for warehouses, or coffee buildings, or hotels.He leased, and rented, sold and bought, and resold again."
"但他还进行了别的投资。他信赖地将钱投在了一个没人会信任的叛逆的船长帕金森身上。帕金森扬帆远航，开始去往了维加小岛的神秘之旅。帕金森直到去世都被照顾得很好，数年之后，有消息走露说德克雷和阿科伦鸟粪岛已经以75万的价格卖给了英国磷酸盐信托机构，这让火奴鲁鲁岛的人们惊讶不已。然后在卡拉卡瓦国王所统治的富足奢华的时期，阿春花了30万美元换得了鸦片经营许可证。如果他花33万买断这种毒品的专营权，这项投资仍然很划算，因为获得的效益使他买下了卡拉劳种植园，这个种植园反过来又在17年间每年盈利30％，最后被他以150万的价钱售出。","But there were other things as well.He put his confidence and his money into Parkinson, the renegade captain whom nobody would trust.And Parkinson sailed away on mysterious voyages in the little Vega.Parkinson was taken care of until he died, and years afterward Honolulu was astonished when the news leaked out that the Drake and Acorn guano islands had been sold to the British Phosphate Trust for three-quarters of a million.Then there were the fat, lush days of King Kalakaua, when Ah Chun paid three hundred thousand dollars for the opium licence.If he paid a third of a million for the drug monopoly, the investment was nevertheless a good one, for the dividends bought him the Kalalau Plantation, which, in turn, paid him thirty per cent for seventeen years and was ultimately sold by him for a million and a half."
