"zh","en"
"第二块血迹","The Adventure of the Second Stain"
"第二块血迹","The Adventure of the Second Stain"
"写完《福田宅邸》之后，我本来打算就此封笔，不再向公众介绍我朋友歇洛克·福尔摩斯先生的辉煌成就。我这个决定并不是因为缺乏素材，我的笔记里还有千百件我从未提及的案子，也不是因为读者诸君已经兴味索然，不再关注这位非凡人物的卓荦个性和独特方法，真正的原因在于，福尔摩斯先生已经明确表示，不希望我继续发表他的事迹。当他还在从事实际的侦探工作的时候，关于他成功案例的报道可以带给他一些实际的益处。可是，如今他已经毅然决然地离开伦敦，遁入萨塞克斯丘陵[^1]，以研究工作和蜜蜂养殖自娱。此种情形之下，他自然对无谓的声名深恶痛绝，并且不由分说地要求我尊重他对这件事情的看法，不能有任何违拗。不过，我还是向他提出抗议，告诉他我已经承诺读者，一俟时机成熟就会发表“第二块血迹案”[^2]，同时又向他指出，在他应邀侦办的所有国际性案件当中，这件案子最为重大，十分适合成为这个漫长系列的收山之作。这样一来，我最终征得了他的同意，可以将经过慎重修饰的案情记述呈现在公众面前。故事之中若有含混模糊之处，实在也是不得不然，相信公众可以谅解。","I had intended “The Adventure of the AbbeyGrange” to be the last of those exploits of my friend, Mr. Sherlock Holmes, which I should ever communicate to the public. This resolution of mine was not due to any lack of material, since I have notes of many hundreds of cases to which I have never alluded, nor was it caused by any waning interest on the part of my readers in the singular personality and unique methods of this remarkable man. The real reason lay in the reluctance which Mr. Holmes has shown to the continued publication of his experiences. So long as he was in actual professional practice the records of his successes were of some practical value to him; but since he has definitely retired from London and betaken himself to study and bee-farming on the Sussex Downs, notoriety has become hateful to him, and he has peremptorily requested that his wishes in this matter should be strictly observed. It was only upon my representing to him that I had given a promise that “The Adventure of the Second Stain” should be published when the times were ripe, and pointing out to him that it is only appropriate that this long series of episodes should culminate in the most important international case which he has ever been called upon to handle, that I at last succeeded in obtaining his consent that a carefullyguarded account of the incident should at last be laid before the public. If in telling the story I seem to be somewhat vague in certain details the public will readily understand that there is an excellent reason for my reticence."
"我不能透露具体的年份，甚至是具体的年代，因此我只能说，某个年代的某一年，秋天里的某个周二上午，两位闻名全欧的客人大驾光临，踏进了我俩位于贝克街的区区寒舍。其中之一神情严峻，高鼻鹰眼，威仪赫赫，正是两度担任本国首相的贝林格勋爵，另一位则是本国最有前途的政治新星、欧洲事务大臣[^3]特里劳尼·霍普阁下，只见他肤色黝黑，轮廓分明，气度雍容，人虽然未到中年，体格和心智却已臻于完美。他们肩并肩地坐进了我们那把堆满报纸的靠背长椅，两张憔悴焦灼的脸庞明白无误地告诉我们，他们屈驾来访，一定是为了某种至关重要的事情。首相用青筋暴露的枯瘦双手紧紧抓着雨伞的象牙柄，来回打量着我和福尔摩斯，瘦削的脸上阴云密布。欧洲事务大臣则慌慌张张地捋了捋自己的髭须，然后就开始翻来覆去地摆弄穿在表链上的图章。","It was, then, in a year, and even in a decade, that shall be nameless, that upon one Tuesday morning in autumn we found two visitors of European fame within the walls of our humble room in Baker Street. The one, austere, high-nosed, eagle-eyed, and dominant, was none other than the illustrious Lord Bellinger, twice Premier of Britain. The other, dark, clear-cut, and elegant, hardly yet of middle age, and endowed with every beauty of body and of mind, was the Right Honourable Trelawney Hope, Secretary for European Affairs, and the most rising statesman in the country. They sat side by side upon our paper-littered settee, and it was easy to see from their worn and anxious faces that it was business of the most pressing importance which had brought them. The Premier’s thin, blue-veined hands were clasped tightly over the ivory head of his umbrella, and his gaunt, ascetic face looked gloomily from Holmes to me. The European Secretary pulled nervously at his moustache and fidgeted with the seals of his watch-chain."
"“福尔摩斯先生，今天早上八点钟，我发现文件不见了，之后就立刻通知了首相。我们上门拜访，正是首相的提议。”","“When I discovered my loss, Mr. Holmes, which was at eight o’clock this morning, I at once informed the Prime Minister. It was at his suggestion that we have both come to you.”"
"“你们通知警方了吗？”","“Have you informed the police?”"
"“没有，先生，”首相说道，用的正是他那种名闻遐迩的果决口吻。“我们没有这么做，也不可能这么做。长远看来，通知警方无异于通知公众，而这正是我们竭力想要避免的事情。”","“No, sir,” said the Prime Minister, with the quick, decisive manner for which he was famous. “We have not done so, nor is it possible that we should do so. To inform the police must, in the long run, mean to inform the public. This is what we particularly desire to avoid.”"
"“为什么呢，先生？”","“And why, sir?”"
"“因为这份文件关涉极其重大，一旦公之于众，很容易引起——甚至可以说，十之八九会引起——极其严重的全欧争端。不夸张地说，战争与和平就取决于这件事情的结果。如果我们不能通过极其隐秘的方式找回文件的话，那就跟找不回来没有什么两样，因为那些人偷窃文件的唯一目的就是让大众知晓文件的内容。”","“Because the document in question is of such immense importance that its publication might very easily—I might almost say probably—lead to European complications of the utmost moment. It is not too much to say that peace or war may hang upon the issue. Unless its recovery can be attended with the utmost secrecy, then it may as well not be recovered at all, for all that is aimed at by those who have taken it is that its contents should be generally known.”"
"“我明白了。好了，特里劳尼·霍普先生，劳您大驾，给我讲讲文件失窃的详细情形吧。”","“I understand. Now, Mr. Trelawney Hope, I should be much obliged if you would tell me exactly the circumstances under which this document disappeared.”"
"“几句话就可以讲完，福尔摩斯先生。六天之前，我们收到了这封信，是这样，我们说的文件其实是一位外国君主写来的信。这封信十分重要，我不敢把它留在办公室的保险箱里，每天晚上都会把它装进公文箱，锁上箱子，然后带回我在白厅巷[^4]的住宅，放到我的卧室里面。昨天晚上文件还在，这一点我完全肯定。换衣服准备去吃晚饭的时候，我曾经打开公文箱看过，文件确实是在里面。今天早上，文件却不见了。公文箱整夜都在我卧室梳妆台的镜子旁边，与此同时，我妻子和我都是睡觉很轻的人。我俩都可以发誓，夜里绝不会有人进过卧室。可是，我还得重复一遍，文件确实是不见了。”","“That can be done in a very few words, Mr. Holmes. The letter—for it was a letter from a foreign potentate— was received six days ago. It was of such importance that I have never left it in my safe, but I have taken it across each evening to my house in Whitehall Terrace, and kept it in my bedroom in a locked despatch-box. It was there last night. Of that I am certain. I actually opened the box while I was dressing for dinner, and saw the document inside. This morning it was gone. The despatch-box had stood beside the glass upon my dressing-table all night. I am a light sleeper, and so is my wife. We are both prepared to swear that no one could have entered the room during the night. And yet I repeat that the paper is gone.”"
"“您是什么时间去吃晚饭的呢？”","“What time did you dine?”"
"“七点半。”","“Half-past seven.”"
"“就寝之前，您在卧室外面待了多久？”","“How long was it before you went to bed?”"
"“我妻子看戏去了，我一直在等她回来。十一点半的时候，我俩才一起回房就寝。”","“My wife had gone to the theatre. I waited up for her. It was half-past eleven before we went to our room.”"
"“如此说来，公文箱有四个小时没人看守，对吧？”","“Then for four hours the despatch -box had lain unguarded?”"
"“可以进卧室的只有三个仆人，上房女仆早上可以进去，其他时间只有我的贴身男仆和我妻子的贴身女仆可以进去，他们两个都在我家里待了相当长的时间，品行十分可靠。除此之外，他们都不可能知道，公文箱里还放着比部里的日常公文更有价值的东西。”","“No one is ever permitted to enter that room save the housemaid in the morning, and my valet, or my wife’s maid, during the rest of the day. They are both trusty servants who have been with us for some time. Besides, neither of them could possibly have known that there was anything more valuable than the ordinary departmental papers in my despatch-box.”"
"“那么，知道这封信在箱子里的又有谁呢？”","“Who did know of the existence of that letter?”"
"“我屋里的人都不知道。”","“No one in the house.”"
"“您的妻子总应该知道吧？”","“Surely your wife knew?”"
"“她不知道，先生。今早上发现文件失窃之前，我什么也没跟她说。”","“No, sir; I had said nothing to my wife until I missed the paper this morning.”"
"首相赞许地点了点头。","The Premier nodded approvingly."
"“先生，我一向知道你十分重视自己的公共职责，”他说道，“毫无疑问，手握如此重大的秘密，再亲密的家庭关系也得服从公共职责的需要。”","“I have long known, sir, how high is your sense of public duty,” said he. “I am convinced that in the case of a secret of this importance it would rise superior to the most intimate domestic ties.”"
"欧洲事务大臣微微鞠了一躬。","The European Secretary bowed."
"“您说的正是我的实际行动，先生。直到今天早上为止，这件事我一个字也没告诉我的妻子。”","“You do me no more than justice, sir. Until this morning I have never breathed one word to my wife upon this matter.”"
"“她有没有可能猜到呢？”","“Could she have guessed?”"
"“不可能，福尔摩斯先生，她不可能猜到，其他人也不可能。”","“No, Mr. Holmes, she could not have guessed—nor could anyone have guessed.”"
"“以前您丢过文件吗？”","“Have you lost any documents before?”"
"“没有，先生。”","“No, sir.”"
"“那么，全英格兰范围之内，究竟有哪些人知道这封信的存在呢？”","“Who is there in England who did know of the existence of this letter?”"
"“所有的内阁成员昨天都听说了这封信的事情，不过，每一次的内阁会议都受到保密誓言的约束，这一次的会议还加上了首相本人的郑重叮嘱。天哪，想想吧，刚开完会不过几个小时，我自个儿就把文件给弄丢了！”说到这里，他英俊的面容在绝望之中扭作一团，双手也开始拉扯自己的头发。电光石火之间，我们瞥见了这个人热情冲动、极度敏感的真实天性。不过，他那种贵族式的淡漠面具瞬间恢复，温和节制的嗓音也回到了我们的耳边。“除了内阁成员之外，我部里还有两三名官员知道这封信的事情。我可以跟您保证，福尔摩斯先生，知道这件事情的人，全英格兰就只有这些。”","“Each member of the Cabinet was informed of it yesterday; but the pledge of secrecy which attends every Cabinet meeting was increased by the solemn warning which was given by the Prime Minister. Good heavens, to think that within a few hours I should myself have lost it!” His handsome face was distorted with a spasm of despair, and his hands tore at his hair. For a moment we caught a glimpse of the natural man, impulsive, ardent, keenly sensitive. The next the aristocratic mask was replaced, and the gentle voice had returned. “Besides the members of the Cabinet there are two, or possibly three, departmental officials who know of the letter. No one else in England, Mr. Holmes, I assure you.”"
"“外国呢？”","“But abroad?”"
"“我认为，除了写信的人之外，外国也没有人见过这封信。我完全肯定，写信的人手下的那些大臣——这么说吧，发这封信的时候，写信的人并没有使用正常的官方渠道。”","“I believe that no one abroad has seen it save the man who wrote it. I am well convinced that his Ministers— that the usual official channels have not been employed.”"
"福尔摩斯沉吟了一小会儿。","Holmes considered for some little time."
"“好吧，先生，眼下我必须请您说得具体一点儿。这份文件到底是什么内容，文件失踪的后果为什么会如此严重呢？”","“Now, sir, I must ask you more particularly what this document is, and why its disappearance should have such momentous consequences?”"
"两位政治家飞快地交换了一下眼神，首相的两道浓眉渐渐地拧在了一起。","The two statesmen exchanged a quick glance and the Premier’s shaggy eyebrows gathered in a frown."
"“福尔摩斯先生，这封信装在一个狭长的信封里，信封是淡蓝色的，上面有红色的蜡封，蜡封的图案是一头蹲伏的狮子。信封上的字迹又粗又大，收信人写的是——”","“Mr. Holmes, the envelope is a long, thin one of pale blue colour. There is a seal of red wax stamped with a crouching lion. It is addressed in large, bold handwriting to—”"
"“先生，”福尔摩斯说道，“您说的这些细节非常有趣，事实上还非常重要，可我不得不告诉您，我的调查必须触及那些更为核心的细节。信里究竟写了什么？”","“I fear, sir,” said Holmes, “that, interesting and indeed essential as these details are, my inquiries must go more to the root of things. What *was* the letter?”"
"“这是极其重大的国家机密，恐怕我不能让您知道，再者说，我觉得您并没有必要知道。如果您确实拥有传闻之中的那些本领，能够把我说的这个信封连同信封里的东西一起找回来，那您就为自己的国家作出了巨大的贡献，我们也绝不会吝惜能力范围之内的任何奖赏。”","“That is a State secret of the utmost importance, and I fear that I cannot tell you, nor do I see that it is necessary. If by the aid of the powers which you are said to possess you can find such an envelope as I describe with its enclosure, you will have deserved well of your country, and earned any reward which it lies in our power to bestow.”"
"歇洛克 ·福尔摩斯微笑着站了起来。","Sherlock Holmes rose with a smile."
"“你们是我国最为繁忙的两个人，”他说道，“我这个人虽然微不足道，事情倒也相当不少。非常抱歉，这事情我帮不了你们，再谈下去嘛，也不过是浪费时间而已。”","“You are two of the most busy men in the country,” said he, “and in my own small way I have also a good many calls upon me. I regret exceedingly that I cannot help you in this matter, and any continuation of this interview would be a waste of time.”"
