"zh","en"
"爱的牺牲","A Service of Love"
"爱的牺牲","A SERVICE OF LOVE"
"作者：欧·亨利","by O. Henry"
"当一个人爱着自己的艺术时，做出什么牺牲都不难。","When one loves one’s Art no service seems too hard."
"这是我们这个故事的前提。这个故事将从此前提中得出结论，同时证明这个前提是错的。从逻辑上来说，这算得上一个新鲜的事物，但从说书的观点看，这是一次比中国万里长城的历史还要悠久些的壮举。","That is our premise.This story shall draw a conclusion from it, and show at the same time that the premise is incorrect.That will be a new thing in logic, and a feat in story-telling somewhat older than the great wall of China."
"乔·拉腊比来自美国中西部盛产星毛栎的大平原，他浑身散发着一股绘画艺术的天才气息。在他六岁那年，他给镇上的抽水机画了幅画，画中，一位显赫一时的人正匆匆走过抽水机。这幅画被裱到框里，挂在药店的橱窗里，旁边是参差不齐的几排玉米穗。二十岁的时候，他去了纽约，领带松松垮垮地系着，钱包倒是系得紧一些。","Joe Larrabee came out of the post-oak flats of the Middle West pulsing with a genius for pictorial art.At six he drew a picture of the town pump with a prominent citizen passing it hastily.This effort was framed and hung in the drug store window by the side of the ear of corn with an uneven number of rows.At twenty he left for New York with a flowing necktie and a capital tied up somewhat closer."
"迪莉娅·卡拉瑟斯生活在南方一个松树环绕的小村子里。由于觉得她在六音阶方面发展会很有希望，亲戚们给她筹够了钱，让她到“北方”去“有所作为”。他们没能看到她有所——可这就是我们要讲的故事。","Delia Caruthers did things in six octaves so promisingly in a pine-tree village in the South that her relatives chipped in enough in her chip hat for her to go “North” and “finish.”They could not see her f—, but that is our story."
"乔和迪莉娅是在一个工作室里遇见的。许多学习艺术和音乐的学生聚集在那里，他们讨论明暗对照法，瓦格纳，音乐，伦勃朗的作品，画作，瓦尔德特伊费尔，墙纸，肖邦以及乌龙茶等等。","Joe and Delia met in an atelier where a number of art and music students had gathered to discuss chiaroscuro, Wagner, music, Rembrandt’s works, pictures, Waldteufel, wall paper, Chopin and Oolong."
"乔和迪莉娅渐渐地爱上了对方，或者是彼此，随便你怎么说，没过多久，他们结婚了——因为（见上文），当一个人爱着自己的艺术时，做出什么牺牲都不难。","Joe and Delia became enamoured one of the other, or each of the other, as you please, and in a short time were married—for (see above), when one loves one’s Art no service seems too hard."
"拉腊比夫妇在一套公寓里开始了他们的生活。那是一套孤零零的公寓——孤单得正如键盘上左手边的Ａ高半音。但他们是幸福的，因为他们有自己的艺术，还有彼此。我对有钱的年轻人的建议是——卖掉你所拥有的一切，把它们施舍给可怜的看门人，这样，你就可以和你的艺术以及你的迪莉娅居住在公寓里。","Mr. and Mrs. Larrabee began housekeeping in a flat.It was a lonesome flat—something like the A sharp way down at the left-hand end of the keyboard.And they were happy; for they had their Art, and they had each other.And my advice to the rich young man would be—sell all thou hast, and give it to the poor janitor for the privilege of living in a flat with your Art and your Delia."
"住在公寓里的人应该同意我的看法，那就是他们的生活才是唯一的、真正的幸福。如果一个家庭是幸福的，再怎么拥挤都会觉得很合适——让梳妆台倒下变成台球桌；让壁炉架变成划船器，写字桌变成备用的卧榻，洗脸架变成竖式钢琴；如果四面墙愿意的话，还可以让它们靠拢到一起，你和你的迪莉娅就生活在里面。但若一个家庭不幸福，房子再宽敞又能怎样——从金门进去，帽子挂在哈特勒斯，披肩挂在好望角，再从拉布拉多出来。","Flat-dwellers shall indorse my dictum that theirs is the only true happiness.If a home is happy it cannot fit too close—let the dresser collapse and become a billiard table; let the mantel turn to a rowing machine, the escritoire to a spare bedchamber, the washstand to an upright piano; let the four walls come together, if they will, so you and your Delia are between.But if home be the other kind, let it be wide and long—enter you at the Golden Gate, hang your hat on Hatteras, your cape on Cape Horn and go out by the Labrador."
"乔在大画师马吉斯特门下学画画——你是知道他的名望的。他收费高，课程很轻松——正是这种高学费的轻松课程给他带来了声望。迪莉娅在罗森斯托克门下学习——他因专门倒腾钢琴键盘而出名。","Joe was painting in the class of the great Magister—you know his fame.His fees are high; his lessons are light—his high-lights have brought him renown.Delia was studying under Rosenstock—you know his repute as a disturber of the piano keys."
