"zh","en"
"歧途末路","Where the Trail Forks"
"歧途末路","Where the Trail Forks"
"作者：杰克·伦敦","by Jack London "
"“那么我必须，那么我必须，现在离开这个城镇吗？——而你，我的爱，留在这儿？”——施瓦宾民歌。","“Must I, then, must I, then, now leave this town—And you, my love, stay here?”—Schwabian Folk-song."
"这个歌手脸庞干净，眼睛明亮。他弯腰给锅里炖着的豆子添水，然后直起身来，手里握着一根柴火，将围着餐盒和烹饪用具打转的狗儿从那儿赶开。他那蓝色的眼睛、金黄色的长发，以及他那精力充沛、朝气蓬勃的样子，让人看着就心情愉快。在生长密集、冰雪覆盖着的那一溜儿松树的白松顶上，一轮新月洒落一角暗淡的光辉，松树环绕着营地，将它与整个世界隔绝开来。头顶的星空如此清冷，星星快速地、有规律地闪动着。东南方，浅绿色的光晕逐渐消散，预示着北极光带来的狂欢要开始了。在最近的一块显眼的地方，有两个人躺在熊皮上，以此为床。在熊皮和光秃秃的雪之间是一层六英寸厚的松树枝。毯子被卷起来了。在他们背后，有一块帆布——一块挂在两棵树之间被扯成四十五度的帆布，作为保护屏障。帆布留住火焰辐射开来的热量并反射回到熊皮上。另一个人坐在雪橇上，靠近火焰，正修补着鹿皮鞋。右边，一堆冻结的碎石和一个简陋的绞盘表明他们每天在沼泽地艰难地寻找富矿脉。左边，立着四双雪地鞋表明了他们在离开营地那踩平的雪后所使用的行走工具。","The singer, clean-faced and cheery-eyed, bent over and added water to a pot of simmering beans, and then, rising, a stick of firewood in hand, drove back the circling dogs from the grub-box and cooking-gear.He was blue of eye, and his long hair was golden, and it was a pleasure to look upon his lusty freshness.A new moon was thrusting a dim horn above the white line of close-packed snow-capped pines which ringed the camp and segregated it from all the world.Overhead, so clear it was and cold, the stars danced with quick, pulsating movements.To the southeast an evanescent greenish glow heralded the opening revels of the aurora borealis.Two men, in the immediate foreground, lay upon the bearskin which was their bed.Between the skin and naked snow was a six-inch layer of pine boughs.The blankets were rolled back.For shelter, there was a fly at their backs,—a sheet of canvas stretched between two trees and angling at forty-five degrees.This caught the radiating heat from the fire and flung it down upon the skin.Another man sat on a sled, drawn close to the blaze, mending moccasins.To the right, a heap of frozen gravel and a rude windlass denoted where they toiled each day in dismal groping for the pay-streak.To the left, four pairs of snowshoes stood erect, showing the mode of travel which obtained when the stamped snow of the camp was left behind."
"施瓦宾民歌在寒冷的北部星空下听起来不可思议地悲哀，对辛苦了一天在火焰旁消磨时间的人没有任何益处。这让他们的心隐隐作痛，带来了一种类似腹中饥饿的渴望，使得他们的灵魂向南探索着，越过了分水岭到达阳光地带。","That Schwabian folk-song sounded strangely pathetic under the cold northern stars, and did not do the men good who lounged about the fire after the toil of the day.It put a dull ache into their hearts, and a yearning which was akin to belly-hunger, and sent their souls questing southward across the divides to the sun-lands."
"“看在上帝的分上，西格蒙德，闭嘴！”其中的一个人告诫道。他痛苦地紧握着双手，但却将双手藏在身下的熊皮褶皱里。","“For the love of God, Sigmund, shut up!” expostulated one of the men.His hands were clenched painfully, but he hid them from sight in the folds of the bearskin upon which he lay."
"“为什么，戴夫·沃茨？”西格蒙德问，“我心里快活时，为什么不能唱歌？”","“And what for, Dave Wertz?”Sigmund demanded.“Why shall I not sing when the heart is glad?”"
"“因为没人叫你唱，这就是原因。看看你，兄弟，想想过去的十二个月里我们用来糟蹋我们身体的食物，想想我们像牲畜一样的生活和劳作方式！”","“Because you’ve got no call to, that’s why.Look about you, man, and think of the grub we’ve been defiling our bodies with for the last twelvemonth, and the way we’ve lived and worked like beasts!”"
"金发的西格蒙德因此只得放弃歌唱，他四周环顾，打量着快被严寒冻坏的狼狗和大家呼出的白气。“为什么心里会不快活呢？”他笑了，“很好；都很好。至于食物嘛——”他弯起胳膊，抚摸着隆起的二头肌，“若说我们生活和工作得像野兽一样，那我们领工钱时不也像国王一样？二十美元到了盆地矿脉就运转起来，我们知道那将会有八英尺厚。又一个克朗代克——我们知道它——那边的吉姆·霍斯，你胳膊肘旁的那个人，他也知道这个的，他可没抱怨。还有希契科克！他像个老妇人一样缝着鹿皮鞋，听候着时间的流逝。只有你等不及了，不想工作到春天洗矿精矿的时候了。那时我们全都会富有，跟国王一样富有，只有你等不及了。你想要回到美国去。我也是，我出生在那里，但我能够等，等到洼地里的金矿每天就像搅乳里的黄油一样显露出来。你想要你的美好时光，但你现在却像个孩子一样吵着要。呸！为什么我不能歌唱：","Thus abjured, Sigmund, the golden-haired, surveyed it all, and the frost-rimmed wolf-dogs and the vapor breaths of the men.“And why shall not the heart be glad?” he laughed.“It is good; it is all good.As for the grub—” He doubled up his arm and caressed the swelling biceps.“And if we have lived and worked like beasts, have we not been paid like kings?Twenty dollars to the pan the streak is running, and we know it to be eight feet thick.It is another Klondike—and we know it—Jim Hawes there, by your elbow, knows it and complains not.And there’s Hitchcock!He sews moccasins like an old woman, and waits against the time.Only you can’t wait and work until the wash-up in the spring.Then we shall all be rich, rich as kings, only you cannot wait.You want to go back to the States.So do I, and I was born there, but I can wait, when each day the gold in the pan shows up yellow as butter in the churning.But you want your good time, and, like a child, you cry for it now.Bah!Why shall I not sing:"
"“一年以后，一年以后，当葡萄成熟时，我将不再离开。那时如果你的感情依旧真切，我的爱，那将是我们结婚的日子。一年以后，一年以后，若你的感情已不再，那时我将永远地生活在你的爱里面。那时如果你的感情依旧真切，我的爱，那将是我们结婚的日子。”","“In a year, in a year, when the grapes are ripe, I shall stay no more away.Then if you still are true, my love, It will be our wedding day.In a year, in a year, when my time is past, Then I’ll live in your love for aye.Then if you still are true, my love, It will be our wedding day.”"
"那些狗，毛发竖立，咆哮着，越来越靠近火光。这时传来了雪鞋踩在雪地上发出的那种单调的嘎吱嘎吱声，这嘎吱声中间，还夹杂着拖着鞋跟行走发出的像筛糖一样的声响。西格蒙德突然停止了歌唱，破口大骂起来，将柴火扔向动物们。接着火光被一个穿着毛皮的身影隔开，一个印第安女孩脱掉雪鞋，拉下她松鼠皮质风雪大衣的兜帽，站在他们中间。西格蒙德和坐在熊皮上的人们用惯常的“你好”问候她，把她称呼为“赛普苏”，但希契科克给她在雪橇上腾出了地儿，那样她可以坐在他旁边。","The dogs, bristling and growling, drew in closer to the firelight.There was a monotonous crunch-crunch of webbed shoes, and between each crunch the dragging forward of the heel of the shoe like the sound of sifting sugar.Sigmund broke off from his song to hurl oaths and firewood at the animals.Then the light was parted by a fur-clad figure, and an Indian girl slipped out of the webs, threw back the hood of her squirrel-skin parka, and stood in their midst.Sigmund and the men on the bearskin greeted her as “Sipsu,” with the customary “Hello,” but Hitchcock made room on the sled that she might sit beside him."
