"zh","en"
"石榴屋童话集","A House of Pomegranates"
"石榴屋童话集","A House of Pomegranates"
"作者：奥斯卡·王尔德","by Oscar Wilde"
"少年国王","The Young King"
"加冕礼日的前一天晚上，少年国王独自坐在他那间漂亮的房子里。大臣们按照当朝隆重的礼节给他叩头后便告辞而去。他们退到皇宫的大殿中，跟礼仪老师再学习几堂课，因为他们当中有几个人的举止还相当随便。不用说，这对一名大臣来讲是大忌。","It was the night before the day fixed for his coronation, and the young King was sitting alone in his beautiful chamber.His courtiers had all taken their leave of him, bowing their heads to the ground, according to the ceremonious usage of the day, and had retired to the Great Hall of the Palace, to receive a few last lessons from the Professor of Etiquette; there being some of them who had still quite natural manners, which in a courtier is, I need hardly say, a very grave offence."
"这位少年——他不过是个少年，仅仅十六岁——对大臣们的退朝一点儿也不觉得难过。他长长地舒了口气，一屁股倒在绣花沙发软垫上。他躺在那里，眼睛睁得大大的，张着嘴巴，像一位掌管林地的棕色农牧神，又像一只刚被猎人在森林中诱捕的小动物。","The lad—for he was only a lad, being but sixteen years of age—was not sorry at their departure, and had flung himself back with a deep sigh of relief on the soft cushions of his embroidered couch, lying there, wild-eyed and open-mouthed, like a brown woodland Faun, or some young animal of the forest newly snared by the hunters."
"的确，是猎人发现了他，几乎是碰巧遇到他。当时他四肢裸露，手里拿着笛子，跟在把他抚养大的牧羊人的羊群后面，那时他也以为自己就是穷牧羊人的儿子。这个孩子的母亲是老国王的独生女儿。她和一个地位比她低得多的男人私定了终身——有人说，那是个外地人，他能用鲁特琴弹奏出各种美妙动听的音乐，最终使年轻的公主钟情于他；又有人说，那个男人是个来自意大利里米尼的艺术家，公主很尊重他，没准都到了过于尊重的程度了。可后来他突然间从城里消失了，那幅没有完成的作品还留在大教堂里——少年国王出生才一个星期大时，被人从他熟睡的母亲身边偷偷抱走，交给了一对平凡的农家夫妇照管。这对夫妇自己没有孩子，他们住在森林深处，从城里骑马要一天多的时间才能到达那里。对于他母亲的死，宫廷御医声称是由于悲伤或是身染瘟疫，而另外有人说是因为饮了大量放了意大利急性毒药的香料酒。反正那位给予这孩子生命的白皙少女在醒来一个时辰后就死了。一位忠诚的差人把孩子放在鞍头上，当他从疲惫的马上屈身去敲响牧羊人简陋的小茅屋房门时，公主的尸体正被下葬到一个敞开的墓穴中，这个墓穴就挖在城门外一个荒凉的教堂墓地上。据说那个墓穴里还躺着另一具尸体，是个非常英俊的外地男人，双手被反绑着，打了个绳结，胸膛上有好多血淋淋的伤口。","And, indeed, it was the hunters who had found him, coming upon him almost by chance as, bare-limbed and pipe in hand, he was following the flock of the poor goatherd who had brought him up, and whose son he had always fancied himself to be.The child of the old King’s only daughter by a secret marriage with one much beneath her in station—a stranger, some said, who, by the wonderful magic of his lute-playing, had made the young Princess love him; while others spoke of an artist from Rimini, to whom the Princess had shown much, perhaps too much honour,and who had suddenly disappeared from the city, leaving his work in the Cathedral unfinished—he had been, when but a week old, stolen away from his mother’s side, as she slept, and given into the charge of a common peasant and his wife, who were without children of their own, and lived in a remote part of the forest, more than a day’s ride from the town.Grief, or the plague, as the court physician stated, or, as some suggested, a swift Italian poison administered in a cup of spiced wine, slew, within an hour of her wakening, the white girl who had given him birth, and as the trusty messenger who bare the child across his saddle-bow stooped from his weary horse and knocked at the rude door of the goatherd’s hut, the body of the Princess was being lowered into an open grave that had been dug in a deserted churchyard, beyond the city gates, a grave where it was said that another body was also lying, that of a young man of marvellous and foreign beauty, whose hands were tied behind him with a knotted cord, and whose breast was stabbed with many red wounds."
"至少，这就是人们私下暗传的故事。然而能确定的是，老国王在临终时，要么是追悔自己曾犯下的深重罪孽，要么仅仅是不希望自己的王国落入外人之手，就派人去找回那个少年，并当着满朝文武的面承认这少年是自己的继位人。","Such, at least, was the story that men whispered to each other.Certain it was that the old King, when on his deathbed, whether moved by remorse for his great sin, or merely desiring that the kingdom should not pass away from his line, had had the lad sent for, and, in the presence of the Council, had acknowledged him as his heir."
"似乎就从少年被承认是继位人的那一刻起，他就表现出了对美异常强烈的激情，这也注定了他的一生将因此而受到巨大的影响。那些在他寝宫里侍候他的仆人常常讲起当时的情景：当他看见那些为他而准备的华丽服装和贵重宝石时，他兴奋地大叫起来，立马欣喜若狂地脱去身上的粗皮衣和粗羊皮外套。有时候他确实也很怀念那段在森林里自由自在的生活，还总是对占去一天大部分时间的冗长乏味的宫廷礼仪感到烦躁，但这毕竟是座富丽堂皇的宫殿——被人们称作“逍遥殿”——如今他是这里的主人，一切对他来说，就像是一个专为取悦他而建造的新世界。但凡他能够从会议室或接见室里逃出来，他便会沿着那两边立着镀金铜狮、用斑岩铺成台阶的华丽楼梯跑下去，从一个屋子转到另一个屋子，又从一条走廊绕到另一条走廊。他是那么热切地寻找美，如同一个人疼痛时急切地想要找到一剂止痛药，生病时渴望恢复健康一般。他将之称为发现之旅——对他而言，真有如漫游于神境中一般。有时他还会带上几个宫廷侍从，他们身材修长，头发金黄，身披轻扬的披风，上面飘着艳丽的缎带。但更多的时候，他是一个人，凭着某种直觉，也可以说是一种顿悟，敏锐地领悟到艺术的奥妙只可意会。美，亦如智慧，钟情于孤独的崇拜者。","And it seems that from the very first moment of his recognition he had shown signs of that strange passion for beauty that was destined to have so great an influence over his life.Those who accompanied him to the suite of rooms set apart for his service, often spoke of the cry of pleasure that broke from his lips when he saw the delicate raiment and rich jewels that had been prepared for him, and of the almost fierce joy with which he flung aside his rough leathern tunic and coarse sheepskin cloak.He missed, indeed, at times the fine freedom of his forest life, and was always apt to chafe at the tedious Court ceremonies that occupied so much of each day, but the wonderful palace—JOYEUSE, as they called it—of which he now found himself lord, seemed to him to be a new world fresh-fashioned for his delight;and as soon as he could escape from the council-board or audience-chamber, he would run down the great staircase, with its lions of gilt bronze and its steps of bright porphyry, and wander from room to room, and from corridor to corridor, like one who was seeking to find in beauty an anodyne from pain, a sort of restoration from sickness.Upon these journeys of discovery, as he would call them—and, indeed, they were to him real voyages through a marvellous land, he would sometimes be accompanied by the slim, fair-haired Court pages, with their floating mantles, and gay fluttering ribands; but more often he would be alone, feeling through a certain quick instinct, which was almost a divination, that the secrets of art are best learned in secret, and that Beauty, like Wisdom, loves the lonely worshipper."
"这段日子流传着很多有关他的奇闻轶事。据说有一位大腹便便的市长，代表全体市民发表了一通华而不实的演讲，说他看见少年国王对一幅刚从威尼斯带来的巨画崇拜得五体投地，这幅画宣扬的似乎是对几个新神的崇拜。还有一回他失踪了好几个小时，人们费尽周折才在宫殿北边角楼的一间小屋子里找到了他，当时他正痴呆呆地凝视着一块希腊宝石，上面雕刻着美少年阿多尼斯。另外有传言说亲眼看见他热吻一尊古罗马大理石雕像的前额。那尊雕像是人们修建石桥时在河床里发现的，雕像上还刻着罗马皇帝哈德良的比提尼亚籍奴隶的名字。他还曾熬通宵观察月光照在恩底弥翁银像上产生的效果。","Many curious stories were related about him at this period.It was said that a stout Burgo-master, who had come to deliver a florid oratorical address on behalf of the citizens of the town, had caught sight of him kneeling in real adoration before a great picture that had just been brought from Venice, and that seemed to herald the worship of some new gods.On another occasion he had been missed for several hours, and after a lengthened search had been discovered in a little chamber in one of the northern turrets of the palace gazing, as one in a trance, at a Greek gem carved with the figure of Adonis.He had been seen, so the tale ran, pressing his warm lips to the marble brow of an antique statue that had been discovered in the bed of the river on the occasion of the building of the stone bridge, and was inscribed with the name of the Bithynian slave of Hadrian.He had passed a whole night in noting the effect of the moonlight on a silver image of Endymion."
