"zh","en"
"女掌柜","The Woman at the Store"
"女掌柜","The Woman at the Store"
"作者：凯瑟琳·曼斯菲尔德","by Katherine Mansfield"
"那一整天酷热难耐。","All that day the heat was terrible."
"风压着地面，紧贴着生草丛，沿着道路呼呼地刮着。扬起的白色粉尘打着转地打到我们脸上，纷纷扬扬地落了我们一身，仿佛皮肤生长时那种干燥瘙痒的感觉。几匹马跌跌撞撞，边走边喘。那匹驮马病怏怏的，肚子下擦伤了一大块，还裂着口子。那母马时不时地突然停下来，回头望着我们，像是要哭一样，发出一声长嘶。成百上千只云雀聒噪地叫着；天空呈现出板岩般的暗蓝灰色，云雀的叫声让我想起石笔刮过石板发出的刺耳之声。放眼望去，只看到一浪接一浪的生草丛，其间夹杂着紫色的兰花和挂着厚厚蛛网的麦卢卡树丛。","The wind blew close to the ground; it rooted among the tussock grass, slithered along the road, so that the white pumice dust swirled in our faces, settled and sifted over us and was like a dry-skin itching for growth on our bodies.The horses stumbled along, coughing and chuffing.The pack horse was sick—with a big, open sore rubbed under the belly.Now and again she stopped short, threw back her head, looked at us as though she were going to cry, and whinnied.Hundreds of larks shrilled; the sky was slate colour, and the sound of the larks reminded me of slate pencils scraping over its surface.There was nothing to be seen but wave after wave of tussock grass, patched with purple orchids and manuka bushes covered with thick spider webs."
"乔在前面骑着马。他穿着蓝色条纹棉布衬衫，灯芯绒裤子和一双马靴。一条白底红点的方巾——那红色的圆点看起来就像是他的鼻血滴到上面了似的——系在他的脖子上。几缕白色头发从他的宽檐帽下散落出来——胡子和眉毛也近乎白色——他没精打采地坐在马鞍上，嘴里嘟囔着什么。那天他一次也没唱起过那句：","Jo rode ahead.He wore a blue galatea shirt, corduroy trousers and riding boots.A white handkerchief, spotted with red—it looked as though his nose had been bleeding on it—was knotted round his throat.Wisps of white hair straggled from under his wideawake—his moustache and eyebrows were called white—he slouched in the saddle, grunting.Not once that day had he sung:"
"“我不在乎，难道你没看见，","“I don’t care, for don’t you see,"
"我的丈母娘就在我前面！”","My wife’s mother was in front of me!”"
"这可是一个月以来我们第一天没听到这首歌。此时此刻，他安静中带了些许神秘。吉姆骑着马和我并排而行，浑身白乎乎的像个小丑；他的黑眼睛闪耀着光芒，还不停地伸出舌头舔润嘴唇。他穿着一件纯毛背心，一条蓝色帆布裤子，腰上系着一根带褶的皮带。从天亮开始我们就没怎么说过话。中午我们在布满沼泽的小河边吃了午餐，吃的是夹心饼干和杏子。","It was the first day we had been without it for a month, and now there seemed something uncanny in his silence.Jim rode beside me, white as a clown; his black eyes glittered, and he kept shooting out his tongue and moistening his lips.He was dressed in a Jaeger vest, and a pair of blue duck trousers, fastened round the waist with a plaited leather belt.We had hardly spoken since dawn.At noon we had lunched off fly biscuits and apricots by the side of a swampy creek."
"“我的胃感觉像鸡嗉子一样。”乔说。“喂，吉姆，你在我们几个里算聪明的——你一直念叨的那个店在哪里呢？你总说：‘啊，是啊，我知道一个不错的店铺，有个放马的围场，一条小溪从它中间流过，店主是我的一个朋友，这人还没握手就会先送你一瓶威士忌。’我想去那个地方看看——仅仅是出于好奇心——并不是怀疑你说的话——这点你是再清楚不过了——可是……”","“My stomach feels like the crop of a hen,” said Jo.“Now then, Jim, you’re the bright boy of the party—where’s this ’ere store you kep’ on talking about.‘Oh, yes,’ you says, ‘I know a fine store, with a paddock for the horses and a creek runnin’ through, owned by a friend of mine who’ll give yer a bottle of whisky before ‘e shakes hands with yer.’I’d like ter see that place—merely as a matter of curiosity—not that I’d ever doubt yer word—as yer know very well—but...”"
"吉姆笑了。“你别忘了那儿还有个女人呢，乔，她有着蓝眼睛和黄头发，还没跟你握手就会答应你点什么。你仔细想想吧。”","Jim laughed.“Don’t forget there’s a woman too, Jo, with blue eyes and yellow hair, who’ll promise you something else before she shakes hands with you.Put that in your pipe and smoke it.”"
"“这天气热得快让人发疯。”乔说道。但他的膝盖仍牢牢地夹着马肚子。我们继续颠簸着前进。我快要睡着了，似乎还做了个不安的梦。梦里，马群一动也不动——突然我又坐在一个木马上，我的老母亲正在训斥我，说我玩木马把客厅地毯上的灰都搅起来了。我还听见她说：“你把地毯上的图案都给磨掉了。”并且感觉到她拽了一下我手中的缰绳。我啜泣着惊醒了，发现吉姆歪着身子，朝我坏坏地笑着。","“The heat’s making you balmy,” said Jo.But he dug his knees into the horse.We shambled on.I half fell asleep, and had a sort of uneasy dream that the horses were not moving forward at all—then that I was on a rocking-horse, and my old mother was scolding me for raising such a fearful dust from the drawing-room carpet.“You’ve entirely worn off the pattern of the carpet,” I heard her saying, and she gave the reins a tug.I snivelled and woke to find Jim leaning over me, maliciously smiling."
"“人人都会发生这种情况。可是，”他说，“我只是碰巧看到了你的而已。怎么了？梦到对谁依依不舍啦？”","“That was a case of all but,” said he.“I just caught you.What’sup?Been bye-bye?”"
"“才不是！”我扬起头。“感谢上帝，我们总算到了个有人烟的地方。”","“No!” I raised my head.“Thank the Lord we’re arriving somewhere.”"
