"zh","en"
"太多金子","Too Much Gold"
"太多金子","Too Much Gold"
"作者：杰克·伦敦","by Jack London"
"这是一个故事——一个比实际看起来的故事更真实的故事——一个关于采矿乡村的故事，自然也会是个不幸的故事。但那取决于看问题的角度。就金克·米切尔和胡特钦诺·比尔而言，不幸只是一种温和的说法；在育空地区，人人都知道他们俩对这个话题有清楚无误的认识。","This being a story—and a truer one than it may appear—of a mining country, it is quite to be expected that it will be a hard-luck story.But that depends on the point of view.Hard luck is a mild way of terming it so far as Kink Mitchell and Hootchinoo Bill are concerned; and that they have a decided opinion on the subject is a matter of common knowledge in the Yukon country."
"就在1896年的秋天，这两个搭档向下走来到了育空河的东岸，从苔藓覆盖着的隐蔽处拉出一条彼得伯勒独木舟。他们长得不是特别好看。夏日的勘探饱含艰辛，还耗尽了食物，把他们折磨得衣衫褴褛、疲惫枯槁。蚊子在两个人的头顶上嗡嗡地盘旋。他们满脸都是蓝粘土。每个人都带着这么一块湿粘土，每次土干了从他们脸上落下来的时候，他们就再往那个位置贴上更多的湿粘土。他们嘴上抱怨悲叹，行为姿态带着怒气，这表明他们总是睡睡醒醒，没能斗过这带翅膀的小虫。","It was in the fall of 1896 that the two partners came down to the east bank of the Yukon, and drew a Peterborough canoe from a moss-covered cache.They were not particularly pleasant-looking objects.A summer’s prospecting, filled to repletion with hardship and rather empty of grub, had left their clothes in tatters and themselves worn and cadaverous.A nimbus of mosquitoes buzzed about each man’s head.Their faces were coated with blue clay.Each carried a lump of this damp clay, and, whenever it dried and fell from their faces, more was daubed on in its place.There was a querulous plaint in their voices, an irritability of movement and gesture, that told of broken sleep and a losing struggle with the little winged pests."
"“这些蚊子都要把我咬死了。”金克·米切尔呜咽地说，此时独木舟的船头已经入水，从河岸猛冲进水里。","“Them skeeters’ll be the death of me yet,” Kink Mitchell whimpered, as the canoe felt the current on her nose, and leaped out from the bank."
"“高兴点，高兴点。我们快要做完了。”胡特钦诺·比尔试探地回答说，可他的声调就像是在葬礼上那么令人恐怖，“还有四十分钟我们就到四十英里了，然后——该死的小家伙！”","“Cheer up, cheer up.We’re about done,” Hootchinoo Bill answered, with an attempted heartiness in his funereal tones that was ghastly.“We’ll be in Forty Mile in forty minutes, and then—cursed little devil!”"
"他一只手放开船桨，往脖子后面拍了响亮的一个巴掌。他往受伤的地方敷上了一层新粘土，一边还刻毒地咒骂着。可金克·米切尔一点也不觉得好笑。他只是趁着这个机会往自己的脖子上敷了一层更厚的粘土。","One hand left his paddle and landed on the back of his neck with a sharp slap.He put a fresh daub of clay on the injured part, swearing sulphurously the while.Kink Mitchell was not in the least amused.He merely improved the opportunity by putting a thicker coating of clay on his own neck."
"他们横穿到育空河的西岸，顺流而下，划桨很轻松，将近四十分钟时，独木舟摇摆着来到了一座岛屿尾部的左边。四十英里顿时出现在他们面前。两个人都挺直了背，凝视着眼前的景象。他们仔细地盯了很久，船顺流而下，他们的脸上渐渐流露出又惊喜又惊恐的表情。几百个小木屋，却没有一缕炊烟从上面升起。那里没有斧头猛地砍在木头上的声音，也没有捶打木头和锯木头的声音。大仓库前没有狗溜达，也没有人闲逛。河岸前没有停靠的汽船，没有独木舟，没有平底船，也没有撑船。河面上没有一条船，跟没有人的小镇一样空荡荡的。","They crossed the Yukon to its west bank, shot down-stream with easy stroke, and at the end of forty minutes swung in close to the left around the tail of an island.Forty Mile spread itself suddenly before them.Both men straightened their backs and gazed at the sight.They gazed long and carefully, drifting with the current, in their faces an expression of mingled surprise and consternation slowly gathering.Not a thread of smoke was rising from the hundreds of log-cabins.There was no sound of axes biting sharply into wood, of hammering and sawing.Neither dogs nor men loitered before the big store.No steamboats lay at the bank, no canoes, nor scows, nor poling-boats.The river was as bare of craft as the town was of life."
"“听着有点像加布里埃尔吹他的小号，咱们似乎是迷路了。”胡特钦诺·比尔说。","“Kind of looks like Gabriel’s tooted his little horn, and you an’ me has turned up missing,” remarked Hootchinoo Bill."
"他的话说得很随意，仿佛这件事没有什么不寻常的。金克·米切尔的回答也和他一样随意，仿佛他也没有察觉到任何不安的情绪。","His remark was casual, as though there was nothing unusual about the occurrence.Kink Mitchell’s reply was just as casual as though he, too, were unaware of any strange perturbation of spirit."
"“他们看起来都是浸礼会教徒，然后乘着船从水路走了。”这就是他的贡献。","“Looks as they was all Baptists, then, and took the boats to go by water,” was his contribution."
"“我老爸就是浸礼会的教徒，”胡特钦诺·比尔补充道，“他总是认为走水路可以少走四万英里。”","“My ol’ dad was a Baptist,” Hootchinoo Bill supplemented.“An’ he always did hold it was forty thousand miles nearer that way.”"
"他们的东拉西扯就到此为止。他们把独木舟划进来，然后爬上高高的土堤。当他们走在废弃的街道上时，一种恐怖的感觉突然笼罩着他们。阳光宁静地洒在这个小镇上。一阵轻风拂过，卡利多尼亚舞厅紧闭的门前，升降索轻轻拍打着旗杆。蚊子嗡嗡地叫着，知更鸟唱着歌，饥饿的灰噪鸦在小木屋间跳来跳去；但那里却没有人，也看不出有人的迹象。","This was the end of their levity.They ran the canoe in and climbed the high earth bank.A feeling of awe descended upon them as they walked the deserted streets.The sunlight streamed placidly over the town.A gentle wind tapped the halyards against the flagpole before the closed doors of the Caledonia Dance Hall.Mosquitoes buzzed, robins sang, and moose birds tripped hungrily among the cabins; but there was no human life nor sign of human life."
"“我就要渴死了。”胡特钦诺·比尔说着，没有意识到自己的声音已经变成了嘶哑的耳语。","“I’m just dyin’ for a drink,” Hootchinoo Bill said and unconsciously his voice sank to a hoarse whisper."
"他的搭档点了点头，不想让自己的声音打破这寂静。他们在这不安的寂静中吃力地走着，直到他们惊喜地发现一扇敞开的门。在门的上方，有一个展开的、和那座楼一样宽的简陋的标记，上面写着“蒙特卡洛”。但是在门边，一个男人用帽子遮住眼睛，斜靠在椅子上晒太阳。那是位上了年纪的人。他的胡子和头发又长又白，很有威严。","His partner nodded his head, loth to hear his own voice break the stillness.They trudged on in uneasy silence till surprised by an open door.Above this door, and stretching the width of the building, a rude sign announced the same as the “Monte Carlo.”But beside the door, hat over eyes, chair tilted back, a man sat sunning himself.He was an old man.Beard and hair were long and white and patriarchal."
"“若他不是老吉姆·卡明斯，我们这样突然出现，他都赶不上复活！”金克·米切尔说。","“If it ain’t ol’ Jim Cummings, turned up like us, too late for Resurrection!” said Kink Mitchell."
"“他很可能没听见加布里埃尔的号声。”胡特钦诺·比尔暗示说。","“Most like he didn’t hear Gabriel tootin’,” was Hootchinoo Bill’s suggestion."
"“你好，吉姆！醒醒！”他大声说。","“Hello, Jim!Wake up!” he shouted."
"这位老人一瘸一拐地准备起身，眨眨眼睛，不经思索地嘟囔着说：“你们要什么，先生们？你们要什么？”","The old man unlimbered lamely, blinking his eyes and murmuring automatically: “What’ll ye have, gents?What’ll ye have?”"
"他们跟着他进屋，两个人一前一后沿着长长的吧台走。这里以前有六个精明的酒吧服务生，他们忙得没有时间闲逛。昔日通常人声鼎沸的大屋子现在就像坟墓一样寂静阴郁。那里没有筹码咔嗒咔嗒的响声，也没有象牙球呼呼飞转的声音。轮盘赌和法罗桌像是帆布罩里的墓碑。后边的舞房也没有飘来女人欢乐的笑声。老吉姆·卡明斯用颤抖的手擦拭一个玻璃杯，金克·米切尔在布满尘土的吧台上胡乱涂出自己名字的首字母。","They followed him inside and ranged up against the long bar where of yore a half-dozen nimble bar-keepers found little time to loaf.The great room, ordinarily aroar with life, was still and gloomy as a tomb.There was no rattling of chips, no whirring of ivory balls.Roulette and faro tables were like gravestones under their canvas covers.No women’s voices drifted merrily from the dance-room behind.Ol’ Jim Cummings wiped a glass with palsied hands, and Kink Mitchell scrawled his initials on the dust-covered bar."
"“姑娘们哪儿去了？”胡特钦诺·比尔假装亲切地大声问。","“Where’s the girls?” Hootchinoo Bill shouted, with affected geniality."
"“走了。”这个老酒吧招待回答说，他的声音像他的身材一样单薄、像他的年龄一样苍老、像他的手一样颤抖。","“Gone,” was the ancient bar-keeper’s reply, in a voice thin and aged as himself, and as unsteady as his hand."
"“比德韦尔和巴洛哪儿去了？”","“Where’s Bidwell and Barlow?”"
"“走了。”","“Gone.”"
"“那斯威特沃特·查利呢？”","“And Sweetwater Charley?”"
"“走了。”","“Gone.”"
"“他妹妹呢？”","“And his sister?”"
"“也走了。”","“Gone too.”"
"“你女儿萨莉，还有她的孩子呢？”","“Your daughter Sally, then, and her little kid?”"
"“走了，都走了。”老人悲伤地摇了摇头，心不在焉地在布满灰尘的瓶子中乱翻。","“Gone, all gone.”The old man shook his head sadly, rummaging in an absent way among the dusty bottles."
"“伟大的萨达纳波利斯！在哪儿？”金克·米切尔再也控制不住自己，愤怒地说，“你不是要说你们遭遇了瘟疫吧？”","“Great Sardanapolis!Where?”Kink Mitchell exploded, unable longer to restrain himself.“You don’t say you’ve had the plague?”"
"“嗨，你们没听说？”老人轻笑起来，“他们都去道森了。”","“Why, ain’t you heerd?”The old man chuckled quietly.“They-all’s gone to Dawson.”"
"“道森是什么？”比尔问道，“一条河？一个酒吧？还是一个地方？”","“What-like is that?”Bill demanded.“A creek? or a bar? or a place?”"
"“你们从来都没听说过道森，嗯？”老人令人恼怒地轻声笑起来，“哎呀，道森是一个镇，一个城市，比四十英里要大。是的，先生，比四十英里大。”","“Ain’t never heered of Dawson, eh?”The old man chuckled exasperatingly.“Why, Dawson’s a town, a city, bigger’n Forty Mile.Yes, sir, bigger’n Forty Mile.”"
"“我在这片土地呆了七年了，”比尔断然说道，“请允许我说句话，以前我从来没听说过这个镇子。等等！我们再来点那种威士忌吧。你说的消息真是让我大吃一惊。你说的这个叫道森的地方到底在哪儿？”","“I’ve ben in this land seven year,” Bill announced emphatically, “an’ I make free to say I never heard tell of the burg before.Hold on!Let’s have some more of that whisky.Your information’s flabbergasted me, that it has.Now just whereabouts is this Dawson-place you was a-mentionin’?”"
"“就在克朗代克河河口下面那一大片平地上。”老吉姆回答说，“你们这个夏天都去哪儿了？”","“On the big flat jest below the mouth of Klondike,” ol’ Jim answered.“But where has you-all ben this summer?”"
"“我们去哪儿不关你的事，”金克·米切尔不耐烦地答道，“我们去的地方蚊子多得不得了，你得往天上扔根棍子才能看见太阳，辨别时间。我说得对吗，比尔？”","“Never you mind where we-all’s ben,” was Kink Mitchell’s testy reply.“We-all’s ben where the skeeters is that thick you’ve got to throw a stick into the air so as to see the sun and tell the time of day.Ain’t I right, Bill?”"
"“你说得没错，”比尔说，“但是你说到的这个叫道森的地方，是怎么回事，吉姆？”","“Right you are,” said Bill.“But speakin’ of this Dawson-place how like did it happen to be, Jim?”"
"“他们曾经在一条叫博南扎的小河淘金，那时他们还没有去过床岩。”","“Ounce to the pan on a creek called Bonanza, an’ they ain’t got to bed-rock yet.”"
"“谁发现的？”","“Who struck it?”"
"“卡马克。”","“Carmack.”"
"一提到这个发现者的名字，这对搭档互相厌恶地盯着对方。然后他们非常严肃地眨了眨眼睛。","At mention of the discoverer’s name the partners stared at each other disgustedly.Then they winked with great solemnity."
"“锡沃斯·乔治。”胡特钦诺·比尔嗤笑道。","“Siwash George,” sniffed Hootchinoo Bill."
"“那个娶了个印第安人当老婆的人。”金克·米切尔冷笑说。","“That squaw-man,” sneered Kink Mitchell."
"“我不愿意穿着我的鹿皮鞋往他发现的地方跑，无论他发现的是什么。”比尔说。","“I wouldn’t put on my moccasins to stampede after anything he’d ever find,” said Bill."
"“我也是，”他的搭档大声说，“那个家伙懒到都不自己钓大马哈鱼。那就是他开始跟印第安人交好的原因。我猜他那个黑黝黝的小舅子——让我想想，斯古康姆·吉姆，是吧？他应该也参加了吧？”","“Same here,” announced his partner.“A cuss that’s too plumb lazy to fish his own salmon.That’s why he took up with the Indians.S’pose that black brother-in-law of his,—lemme see, Skookum Jim, eh?—s’pose he’s in on it?”"
"年迈的酒吧招待点点头。“当然，而且，所有四十英里的人都参加了，除了我和一些瘸子之外。”","The old bar-keeper nodded.“Sure, an’ what’s more, all Forty Mile, exceptin’ me an’ a few cripples.”"
"“还有酒鬼。”金克·米切尔补充说。","“And drunks,” added Kink Mitchell."
"“没有先生啊！”老人大声强调。","“No-sir-ee!” the old man shouted emphatically."
"“我打赌酒坛子霍金斯没有参与！”胡特钦诺·比尔用肯定的语气附和道。","“I bet you the drinks Honkins ain’t in on it!”Hootchinoo Bill cried with certitude."
"老吉姆一脸欢喜，“我想带上你，比尔，但你没赶上。”","Ol’ Jim’s face lighted up.“I takes you, Bill, an’ you loses.”"
"“不管怎么样，那个老酒坛子离开四十英里了？”米切尔查问道。","“However did that ol’ soak budge out of Forty Mile?”Mitchell demanded."
