"zh","en"
"海滨惨剧","A Drama on the Seashore"
"海滨惨剧","A Drama on the Seashore"
"作者：巴尔扎克","by Balzac"
"献词","DEDICATION"
"谨以此献给根特霍德的卡罗琳·加利赞(娘家姓瓦莱夫斯卡)王妃以表作者的敬意与怀念","To Madame la Princesse Caroline Galitzin de Genthod, nee Comtesse Walewska.Homage and remembrances of the author."
"几乎所有的年轻人都有一个自己乐于用以衡量前途的圆规。当他们的决心与圆规的张角宽度一致时，世界就是他们的了。但是，这种精神生活的现象仅仅发生在某一年龄段。对所有人来说，这个年龄段指的是22岁至28岁之间。这是个具有伟大思想和新鲜观念的年龄段，因为这是孕育无限欲望的年龄。人们过了这个短暂如播种期的年龄段，便进入了付诸实践的年龄。可以说，人有两个青春——信仰的青春和行动的青春。对于那些得天独厚的人，这两个青春常常融合在一起，比如伟人中的伟人——凯撒、牛顿和波拿巴。","Nearly all young men have a compass with which they delight in measuring the future.When their will is equal to the breadth of the angle at which they open it the world is theirs.But this phenomenon of the inner life takes place only at a certain age.That age, which for all men lies between twenty-two and twenty-eight, is the period of great thoughts, of fresh conceptions, because it is the age of immense desires.After that age, short as the seed-time, comes that of execution.There are, as it were, two youths,—the youth of belief, the youth of action; these are often commingled in men whom Nature has favored and who, like Caesar, like Newton, like Bonaparte, are the greatest among great men."
"我揣测着，形成一种思想需要多长时间。手执圆规，站在大海边的一块几百英寻高的岩石上——下面的海浪拍打着礁石——我测量着我的未来，像一位工程师或建筑师在一块空地上绘制城堡和宫殿那样用各种预想搭建着未来。","I was measuring how long a time it might take a thought to develop.Compass in hand, standing on a rock some hundred fathoms above the ocean, the waves of which were breaking on the reef below, I surveyed my future, filling it with books as an engineer or builder traces on vacant ground a palace or a fort."
"大海景色宜人。我刚刚沐浴完、穿好衣服，等候着波利娜。她也正在细沙垫底的花岗岩浴盆里沐浴，这是大自然赠给水精灵最精美的浴室。我们处在克鲁瓦奇半岛最远端，克鲁瓦奇在布列塔尼，是个雅致的小半岛。它离港口很远，交通不便，因此海岸警卫员认为几乎没有必要巡视这里。在海浪上漂浮之后在苍穹中游荡吧！——啊！谁不想像我这般在未来的海洋中穿梭！我为什么要乱想呢？邪恶是从哪里来的呢——谁会知道！思想从我们的心灵和脑海里迸发出来，是不会和我们商量的。对艺术家来说，没有哪一个名妓能比思想更善变、更傲慢。当思想闪现时，我们得像抓住命运一样，把它牢牢地握住。","The sea was beautiful; I had just dressed after bathing; and I awaited Pauline, who was also bathing, in a granite cove floored with fine sand, the most coquettish bath-room that Nature ever devised for her water-fairies.The spot was at the farther end of Croisic, a dainty little peninsula in Brittany; it was far from the port, and so inaccessible that the coast-guard seldom thought it necessary to pass that way.To float in ether after floating on the wave!—ah! who would not have floated on the future as I did!Why was I thinking?Whence comes evil?—who knows!Ideas drop into our hearts or into our heads without consulting us.No courtesan was ever more capricious nor more imperious than conception is to artists; we must grasp it, like fortune, by the hair when it comes."
"像阿斯托弗骑在他的双翼鹰头马上一样，我骑在我的思想上周游世界，按照自己的想象改变世界。疯狂的想象敦促着我，要我负责实现这些大胆的构想。现在，我正四下观望、竭力寻觅，想为这些构想找到好的征兆。这时，传来了一声悦耳的欢呼——这是一个出浴的女人发出的神清气爽的、充满快乐的呼唤。潮水来回涌动，在岸边形成了一道白线。而这声呼唤盖过了细浪前沿的低语。当我听到那个从心灵深处迸发出来的声音时，我好像看到一位天使双脚踏在岩石间，展开双翅，对我喊道：“你注定会成功的！”我容光焕发、轻松愉快地下了坡，就像一块从陡峭的斜坡上一蹦一跳地滚下来的卵石一样。看到我的时候，她说：","Astride upon my thought, like Astolphe on his hippogriff, I was galloping through worlds, suiting them to my fancy.Presently, as I looked about me to find some omen for the bold productions my wild imagination was urging me to undertake, a pretty cry, the cry of a woman issuing refreshed and joyous from a bath, rose above the murmur of the rippling fringes as their flux and reflux marked a white line along the shore.Hearing that note as it gushed from a soul, I fancied I saw among the rocks the foot of an angel, who with outspread wings cried out to me, “Thou shalt succeed!”I came down radiant, light-hearted; I bounded like a pebble rolling down a rapid slope.When she saw me, she said—"
"“你这是怎么了？”","“What is it?”"
"我没有回答，我的眼睛湿润了。昨天晚上，波利娜了解了我的悲痛，正如现在她了解我的快乐一样。她那不可思议的敏感，宛如竖琴会随气流的变化而律动一样。人生都有辉煌的时刻。我们一起沿着海滩静静地走着。天上没有一丝云彩，海面亦无一点波澜；在旁人眼中天空与海洋不过是两张蓝色的幕布，一张叠着另一张，但是我们——我们彼此心意相通，能在广阔无垠的海天之间，唤起滋养青春的梦幻——每次水波荡漾或者空气律动，我们就紧紧握着彼此的手，因为这些微小的波动正是我们相和的心意。谁没有在婚后爱情中体验那无限欢愉的时刻呢？那时，灵魂似乎摆脱了肉体的束缚，恢复了本来的面貌；在某种程度上来说，是回到了灵魂来自的那个世界。两人感情总会有相互交织、飘然飞升的时刻，这就像孩子们几乎不知为什么就手拉着手一起奔跑一样。我们就这样行进着。","I did not answer; my eyes were moist.The night before, Pauline had understood my sorrows, as she now understood my joy, with the magical sensitiveness of a harp that obeys the variations of the atmosphere.Human life has glorious moments.Together we walked in silence along the beach.The sky was cloudless, the sea without a ripple; others might have thought them merely two blue surfaces, the one above the other, but we—we who heard without the need of words, we who could evoke between these two infinitudes the illusions that nourish youth,—we pressed each other’s hands at every change in the sheet of water or the sheets of air, for we took those slight phenomena as the visible translation of our double thought.Who has never tasted in wedded love that moment of illimitable joy when the soul seems freed from the trammels of flesh, and finds itself restored, as it were, to the world whence it came?Are there not hours when feelings clasp each other and fly upward, like children taking hands and running, they scarce know why?It was thus we went along."
