"zh","en"
"哈里发和莽汉","The Caliph and the Cad"
"哈里发和莽汉","The Caliph and the Cad"
"作者：欧·亨利","by O. Henry"
"毫无疑问，没有什么消遣比隐姓埋名地与那些有钱有身份的人混在一起更有趣的了。只有在那些圈子里，你才能摆脱约束底层居民的社会习俗，看到处在原始的、自然状态下的生活。","Surely there is no pastime more diverting than that of mingling, incognito, with persons of wealth and station.Where else but in those circles can one see life in its primitive, crude state unhampered by the conventions that bind the dwellers in a lower sphere?"
"巴格达的某个哈里发总是出入于那些穷人和下等人中间，目的是从他们叙述的传说和历史故事中获得慰藉。一个身份低微、穷困潦倒的人却总是戴着钻石、穿着锦缎绸衣、在上流社会的人经常出入的地方扮演哈里发，以从中获取乐趣，这难道不奇怪吗？","There was a certain Caliph of Bagdad who was accustomed to go down among the poor and lowly for the solace obtained from the relation of their tales and histories.Is it not strange that the humble and poverty-stricken have not availed themselves of the pleasure they might glean by donning diamonds and silks and playing Caliph among the haunts of the upper world?"
"就有这么一个人就看到了成功反击哈伦·赖世德的各种可能性。这个人叫康尼·布兰尼根，他是运河街一家进口公司的运货马车的车夫。如果你接着读下去，你就会知道他是怎样把繁华的百老汇大道变成巴格达的，并且了解到他以前都不知道的、关于他自己的事情。","There was one who saw the possibilities of thus turning the tables on Haroun al Raschid.His name was Corny Brannigan, and he was a truck driver for a Canal Street importing firm.And if you read further you will learn how he turned upper Broadway into Bagdad and learned something about himself that he did not know before."
"很多人都会说康尼是个势利小人——人们更喜欢在电话里骂他。他生活中的主要乐趣、他所选择的娱乐方式，以及他工作之余的唯一消遣就是能同有名望的、有财富的人平起平坐——由于他不指望能加入到他们行列中去。","Many people would have called Corny a snob—preferably by means of a telephone.His chief interest in life, his chosen amusement, and his sole diversion after working hours, was to place himself in juxtaposition—since he could not hope to mingle—with people of fashion and means."
"每天晚上，收好车马并在一家小快餐店里吃完饭之后，康尼就穿上他的晚礼服，那礼服和你在任何一个高档次场合看到的礼服一样端庄。然后，他就会前往那令人销魂的、灯光四射的街道，这条街很是热衷于泰斯庇斯、泰伊思和巴克斯。","Every evening after Corny had put up his team and dined at a lunch-counter that made immediateness a specialty, he would clothe himself in evening raiment as correct as any you will see in the palm rooms.Then he would betake himself to that ravishing, radiant roadway devoted to Thespis, Thais, and Bacchus."
"他会在最高档的宾馆大厅里闲逛一阵子，心灵沉浸在幸福的满足中。漂亮的女人在他身旁走过时，她们的礼服微微地触碰他，她们说话如鸽子般温声细语，而穿着就像天堂的鸟儿。彬彬有礼的绅士们围着她们打转，争先恐后地向她们献殷勤。康尼的心如兰斯洛特先生的心一样骄傲，因为当他经过一面镜子的时候，镜子对他说道：“康尼，老兄，他们所有人中没有谁比你看起来更时髦的了。你赶一辆运货马车，他们却不用缴税，在画廊里花高价收集国内最好的艺术品。”","For a time he would stroll about the lobbies of the best hotels, his soul steeped in blissful content.Beautiful women, cooing like doves, but feathered like birds of Paradise, flicked him with their robes as they passed.Courtly gentlemen attended them, gallant and assiduous.And Corny’s heart within him swelled like Sir Lancelot’s, for the mirror spoke to him as he passed and said: “Corny, lad, there’s not a guy among ’em that looks a bit the sweller than yerself.And you drivin’ of a truck and them swearin’ off their taxes and playin’ the red in art galleries with the best in the land!”"
"镜子说的是事实。康尼·布兰尼根先生即使不具备其他东西，也至少拥有了光鲜的外表。由于长期以来细心观察上流社会的人，他学会了他们的行为举止和和温文尔雅的样子——最为难得的是——那种从容和安适。","And the mirrors spake the truth.Mr. Corny Brannigan had acquired the outward polish, if nothing more.Long and keen observation of polite society had gained for him its manner, its genteel air, and—most difficult of acquirement—its repose and ease."
