"zh","en"
"沙姆罗克 乔尔摩斯历险记","The Adventures of Shamrock Jolnes"
"沙姆罗克·乔尔摩斯历险记","The Adventures of Shamrock Jolnes"
"作者：欧·亨利","by O. Henry"
"我真幸运，能把出色的纽约侦探沙姆罗克·乔尔摩斯算进我的朋友圈子当中。乔尔摩斯被人称为本市侦探界的“内部人士”。他使用打字机可是位行家。每当有“杀人谜案”需要侦破时，他的职责就是坐在总部的一部台式电话机前，记录那些打电话来自首的“怪人”的口供。","I am so fortunate as to count Shamrock Jolnes, the great New York detective, among my muster of friends.Jolnes is what is called the “inside man” of the city detective force.He is an expert in the use of the typewriter, and it is his duty, whenever there is a “murder mystery” to be solved, to sit at a desk telephone at headquarters and take down the messages of “cranks” who ’phone in their confessions to having committed the crime."
"不过，在某些比较“清闲”的日子里，自首电话迟迟不来，三四家报纸也费尽心思找出了许多不同的罪犯，乔尔摩斯便与我去镇上闲逛，展示他无与伦比的观察和推理能力，这使我高兴万分，也受益匪浅。","But on certain “off” days when confessions are coming in slowly and three or four newspapers have run to earth as many different guilty persons, Jolnes will knock about the town with me, exhibiting, to my great delight and instruction, his marvellous powers of observation and deduction."
"一天，我顺路来到总部，发现这位大侦探正在若有所思地凝视着紧紧系在他的小指上的一根细线。","The other day I dropped in at Headquarters and found the great detective gazing thoughtfully at a string that was tied tightly around his little finger."
"“早上好，华笙，”他头也不转地说，“我很高兴注意到你终于在家里装上电灯了。”","“Good morning, Whatsup,” he said, without turning his head.“I’m glad to notice that you’ve had your house fitted up with electric lights at last.”"
"“能否请你告诉我，”我惊讶地问，“你是怎么知道的？我确定这件事我从未告诉过别人，线路还是今天早上才匆匆装好的呢。”","“Will you please tell me,” I said, in surprise, “how you knew that?I am sure that I never mentioned the fact to any one, and the wiring was a rush order not completed until this morning.”"
"“很简单。”乔尔摩斯愉快地说，“你一进来我就嗅到了你正在抽的雪茄烟味儿。我能闻得出价格不菲的雪茄；并且我知道，目前全纽约能抽得起雪茄、付得起煤气账单的人不超过三个。那是很容易的。不过，我现在正在思考自己的一个小问题。”","“Nothing easier,” said Jolnes, genially.“As you came in I caught the odour of the cigar you are smoking.I know an expensive cigar; and I know that not more than three men in New York can afford to smoke cigars and pay gas bills too at the present time.That was an easy one.But I am working just now on a little problem of my own.”"
"“你手指上为什么会系一根细线？”我问。","“Why have you that string on your finger?” I asked."
"“那就是我在想的问题，”乔尔摩斯说，“今天早上我夫人系上这个，提醒我往家里带点儿什么东西。请坐，华笙，恕我失陪一会儿。”","“That’s the problem,” said Jolnes.“My wife tied that on this morning to remind me of something I was to send up to the house.Sit down, Whatsup, and excuse me for a few moments.”"
"这位杰出的侦探走向挂在墙上的电话，耳朵贴着听筒站了大约十分钟时间。","The distinguished detective went to a wall telephone, and stood with the receiver to his ear for probably ten minutes."
"“你刚才在听人自首么？”他一坐回到椅子上，我就问道。","“Were you listening to a confession?”I asked, when he had returned to his chair."
"“或许吧，”乔尔摩斯微笑着说，“也可以说是差不多这一类的事情。说老实话，华笙，我已经停止服药了。长期以来，我一直都在加大药量，现在吗啡对我已经不起作用了。我需要点儿更有效的东西。刚才我听到的那个电话打到了沃尔多夫酒店的一个房间里，那儿正在举行一位作者的读书会。现在，我要找出这根细线的答案。”","“Perhaps,” said Jolnes, with a smile, “it might be called something of the sort.To be frank with you, Whatsup, I’ve cut out the dope.I’ve been increasing the quantity for so long that morphine doesn’t have much effect on me any more.I’ve got to have something more powerful.That telephone I just went to is connected with a room in the Waldorf where there’s an author’s reading in progress.Now, to get at the solution of this string.”"
"沉思了五分钟后，乔尔摩斯看着我，微笑着点了点头。","After five minutes of silent pondering, Jolnes looked at me, with a smile, and nodded his head."
"“你简直不可思议！”我惊叹道，“已经弄懂了？”","“Wonderful man!”I exclaimed; “already?”"
"“相当简单，”他说着举起了手指，“你看到这个结了吗？那是用来防止我遗忘的。这么说来，这是一个‘勿忘我’结。勿忘我是一种花。就是说我要买回家的东西是一袋面粉！”","“It is quite simple,” he said, holding up his finger.“You see that knot?That is to prevent my forgetting.It is, therefore, a forget-me-knot.A forget-me-not is a flower.It was a sack of flour that I was to send home!”"
"“太妙了！”我不由赞叹道。","“Beautiful!”I could not help crying out in admiration."
