"zh","en"
"下辈子做猫吧（试读）","The Devious Book For Cats"
"前言 我的生活我做主",""
"就算没有人类的恩惠，我们猫咪一样可以生活得很好。自古以来就骄傲、狡黠、独立的我们就呼风唤雨、无所不能，既动作勇猛，又举止高雅，简直是动物王国里的典范。人类早就拜倒在我们脚下，老鼠和小鸟只要一看到我们就落荒而逃。要是看一眼黑猫，即便是最剽悍的人类也会被吓得屁滚尿流。哎！那时候的猫多么顺心、多么自在！",""
"做人类的宠物好处实在太多，简直让我们难以拒绝。无论我们想要什么，人类都巴不得给我们送上门：随时随地搔耳朵、先进的医疗服务、取之不尽的老鼠玩具，等等。而他们只要能随时看到我们的倩影，就心满意足了。我们可没吃亏！",""
"是这样吗？",""
"宠物生涯真有那么理想吗？人类打着为我们安全着想的幌子，整天把我们关在家里。你能做的就是在沙发上蜷缩着睡觉、吃几顿饭，最多头上顶个纸盒子到厕所里玩一会儿，而你的日常生活就是这些无聊活动的无限循环。这难道就是你想要的生活？",""
"你还记得最后一次追逐小鸟是什么时候吗？最后一次捕猎叮当作响的硬币，或者最后一次心潮澎湃地爬到衣橱里的大衣上去，还有最Ⅰ后一次在四秒钟之内狂野地从家里的一端冲刺到另一端。这些你都还记得吗？自然，我们不缺少好吃的东西，偶尔还能吃到些珍奇美味。但是，你应当自问：是谁在决定你的食谱？是你，还是你的主人？",""
"是该面对现实的时候了！驯养已经严重地威胁到了我们的权威，让我们都变迟钝了。你知不知道，由于我们现在的生活太过平静无聊，很多猫咪终其一生，都用不到我们九条命中的两三条！我们的寿命和以前相比，可能是长了一些，但是这样的生活有什么价值呢？我们骄傲的气质、超常的聪慧、淡定的气度，还有着名的好奇心，都去哪里了？翻翻那些印刷精良的宠物杂志，看看那些奢华的鹅毛猫窝广告，我们的真性情，全都被这些小恩小惠埋没了。",""
"我们已经被人类牵着鼻子走得太久了！是时候走上前台，掌握自己的生活了！所幸的是，我们既可以达到这个目的，又可以继续享受人类给我们的特权。",""
"当然，可能很多猫咪会问：""具体究竟要怎么做呢？""答案就在本书当中。想要夺回掌握自己命运的权利吗？本书将为你提供全面的指导。读了本书，哪怕是最胆大妄为的猫咪也能学会如何脱离险境。你还可以把你的主人驯养得和古代埃及人一样，对你崇拜有加。本书还会对猫砂展开深入研究、提供很多绝美的纸壳盒子的图片、凝视技巧、叫醒一个熟睡的人的办法、摆脱惩罚的万能手段等。",""
"怎么样，等不及了吧？",""
"我们真诚地希望你能通过阅读本书发现真我：你是一只高贵的猫，带着三千宠爱去寻求狂野不羁的快乐，那是你天经地义的权利！",""
"1 《猫的求职指南》",""
"辛辛苦苦地趴在一堆刚洗好还热乎乎的衣服上，想保持它们的温度，结果倒被人说是捣乱和懒惰，多委屈！他们人类可能不知道，我们可都是有职业的呀！我们尽职尽责地把家里的剩饭吃掉，我们从太阳那里吸收能量，然后再通过睡眠把它传导到人类的大腿上去，我们出产的毛比秘鲁所有的羊驼牧场剪的毛加起来还多。",""
"如果这还不算事业有成的话，我们还能怎么办呢？",""
"不过，人类所讲的这句话还是让你展开了思索，你决定找个工作。",""
"房门外面可能的确有更多机会，或者，你只是不想再听他（她）啰嗦，想让他（她）饱尝失去你的痛苦之后，开口求你回去。不管怎么说，实际上，社会为我们猫咪提供了很多职业选择，如果你很有事业心，或者想赚点钱的话，给你施展身手的空间可有的是。",""
"猫马戏团",""
"脸上涂满油彩的小丑、万众瞩目的表演，这些现在已经不是莫斯科猫咪马戏团的专利了。现在，很多地方都有新晋猫咪马戏团，如果你幻想跟着一个马戏团远走高飞，机会可能就在家门口哦！想象一下：小心翼翼地在一百英尺高空走钢丝，或者头戴钢盔被人当炮弹从大炮里打出去！哪怕你的角色只需要你安安静静地坐着，观众们都会对你视若珍宝。人们一进猫咪马戏团的大帐篷就高兴得不得了，根本不在乎到底台上演的是什么。",""
"如果你想在马戏团里混下去的话，免不了得假装听一听人类的指手画脚。如果你太特立独行，极端反对接受命令的话，还是自己在家里的窗帘杆上自娱自乐吧。如果进了马戏团却由于不听话，被讨厌的驯养员半路上从车里踢了下来，那麻烦就大了。",""
"献血",""
"有些病情危重、失血过多的猫咪们需要接受输血。有猫咪需要输血，也就需要有猫咪同意献血。如果你是一只热心肠、健康、慷慨的猫咪，为什么不捐一点血呢！献血不会给你带来什么经济收入。不过，如果你不那么在乎钱，血管里的血又很多，同时，还乐于帮助其他猫咪的话，献血绝对是利猫利己的好事。缺点是，你可能必须去一趟兽医院，还要被针扎。不过，你主人会为你感到骄傲，给你好多好多拥抱。而你发现自己是个大英雄以后，肯定也会睡得更加香甜。我献血了！",""
"酒吧猫",""
"如果你一天连着听六十遍佩茜•克莱恩的《疯狂》都不感到厌烦，如果你性格友好，是个好听众，不介意听人反反复复讲无聊故事，酒吧的工作可能很适合你哦。酒吧里适合休闲、社交，你甚至可能会被鼓励在吧台上走来走去（卫生检查的时候除外）。这工作的好处包括：吃不尽的猪皮、无数陌生人的关爱，还有一票常客，怎么也玩不厌和你躲猫猫的游戏。",""
"代言猫",""
"你肯定看过猫咪做的广告：猫主角先是疯跑一会儿，然后冲到猫食盆前大吃一顿。看起来简单得很。你平常不也是这么做的吗？你喜欢吃东西，而且也足够好看，上个电视还你根本就是那个角色！当然了，如果要当代言猫的话，你必须要注意自己的言行，而且要听导演不断地唠叨和喊叫。试拍了三次以后，你已经吃饱了，无论之前拍得多差，你都必须躺下睡一会儿！真要签约代言某种产品，你的个人生活可就彻底没有了。记得""九条命""猫粮的发言猫莫里斯吧？他后来迫于舆论压力还参加了总统选举呢！当然，他没有成功！",""
"模特",""
"如果你喜欢镁光灯、摄影机器，但又觉得演戏太辛苦的话，平面模特可能更适合你。你的大头照会出现在办公室里鼓舞士气的招贴画上、厨房里的挂历上，还有七岁小学生的美术作业里。你的美貌将给无数人类带来欢笑和感动，给他们继续活下去的理由。具体你要做的工作可能会有不同：有的时候被消防员拥抱，有的时候从一棵树上垂挂下来，有的时候被绳子拴起来。不过，模特猫要面临的问题就是，一旦你超过六个月大，工作机会就会锐减。",""
"年轻猫咪的高薪工作机会显然要多很多。不过，如果你很执着的话，多少总能找到一些机会的。坚持努力吧。就像海报上说的：""坚持到底！""",""
"空管员",""
"如果你喜欢高高在上的感觉，而且习惯于对一件东西一盯就是好几个小时的话，那么，做一个航空交通管理员可能很适合你哦！这项职业简直就是为猫咪量身打造的。你需要整天盯着屏幕上无数移动的小点点，而且，还可以待在一座高高的塔上，休息间隙，你还可以顺便监视一下周围出没的松鼠。如果你觉得那架芝加哥至匹兹堡的飞机和那架旧金山去往纽约的飞机离得太近的话，就拍拍那两个小点点，给它们发出警告。",""
"空中交通？靠你管理！",""
"2《猫的购房经》",""
"首先，你需要一个可靠的中介。这项任务比较困难，因为出售猫爬架并不是地产业最红火的领域，所以，你可能只能要求自己的主人作为中介了。别忘了逼他（她）穿上一件制服，好让你们在这个问题上的合作显得更加专业。",""
"你的中介肯定会跟你说，地产投资的关键在于""地点、地点、还是地点！""你是那种注重隐私、喜欢独来独往的猫咪吗？不妨在家里选取一个隐秘的角落。或者你喜欢在最大的窗口前生活，好时时刻刻都能看到外面树上的喂鸟器？首先，在家里筛选出几个备选场所，然后多花一些时间观察这些地点在每天不同时段里的情况。南边客房可能阳光充沛，但是如果碰到阴雨天的话，房顶稍微有点漏雨。如果你不注意选择，很可能在好不容易安顿下来以后才发现，你住的地方外面正是负鼠们夜夜狂欢的地方，那可就麻烦了。",""
"猫爬架的风格、式样和价位都有很大差别。可能缠满麻绳的柱子顶端的一张简单小床就已经让你心满意足了，也可能你更喜欢结构复杂多样、宽敞的地方。不管你的具体选择是怎样的，一定要以最适合自己为标准。对门那只傲慢的曼岛猫住在一座足有五层高的日本庭院式猫爬架里，不代表着你也适合同样的选择。如果为了虚荣和邻居攀比，每天把所有空闲时间都花在料理又大又空、垫满软垫的城堡里，可不是有价值的生活方式哦。",""
"选定地皮以后，你的中介方就会开始向你介绍目前市场上流行的猫爬架种类了。不要忙着下定论。在最终成交之前，应当仔细考察一下该猫爬架的细节。一开始，你可能觉得有一根垂挂下来的绳子特别有意思，但如果它禁不住你的分量，等你重重地摔在地板上的时候，你可是后悔也来不及了。",""
"以下是你的中介可能给你提供的样板猫爬架：",""
"毛绒两居室——第一次买房者的最佳选择！",""
"不用担心让你烦恼的食物污迹！你可以选择与你爱吃的食物色彩最接近的毛毯，我们负责为你量身打造！属于你自己的游乐场！",""
"想上就上，想下就下！体验爬柱子的快感，滑滑梯的刺激！本架给你提供足够的娱乐空间。早就想接近附近其他的帅气猫咪了吧，现在，你可以大大方方地把他们邀请到自己家来啦！天堂！",""
"收拾好东西，打好包，在你自己的椰子壳里放松享受！拥有这款美丽的猫爬架，哪怕你身在布法罗市，也可以每天实现海岛度假的美梦！",""
"在看过所有选项之后，你现在终于拿定主意，选中最适合自己的一款架子了。现在，是时候让你主人脱下那套傻乎乎的夹克，换上工作服，把架子组装起来啦！",""
"不过，要是能在自己的猫爬架以外，给你主人的整个房间来个大翻修的话就更好了。可能性是无穷无尽的。如果他（她）能给自己的房子里装满架子，在墙上安放一些我们可以落脚的地方，再装几架秋千什么的，把整间屋子改造成猫咪梦幻游乐园也不是一件难事！",""
"毕竟，你主人要一间工作室又有什么用？完全给你使用，成为你的司令部，不是更好吗！",""
"3 《闹醒主人的五种方法》",""
"在走廊里追一枚扣子追了一整夜，现在，太阳已经快要升起来了，你想吃点零食垫垫肚子。可是，仔细一看，炉子上煎肉的锅里空空如也！你刚才是没反应过来，现在仔细一想，你岂止是肚子里有点空，你简直是快要饿死了！你每天驯养的那个人呢？他（她）怎么能舒舒服服地蜷在被子里，流着口水呼呼大睡？他（她）难道不知道，你现在面临着因饥饿而亡的生命危险吗？",""
"要是你能给自己喂食的话，你早就自己动手了。但说实话，在变态包装的人类世界里，我们根本做不到这一点。你主人还需要专门买一把工具来开罐子呢，而我们的爪子根本用不了它。他（她）新买回家的那些罐头和包装袋子都坚不可摧，更何况，这些食物都被你的主人小心翼翼地藏在固若金汤的冰箱里。",""
"当然，你碗里总是有猫饼干的。不过，需要留些储备晚些吃。",""
"只剩下一个选择啦！为了让你免于被饿死的命运，你的人类必须赶紧起床，给你搞些吃的！  确切地说，是搞些你想吃的，比如肉块，或者海鲜也行。今天嘛，你不太想吃白鲑，不过，如果是混在海鲜大杂烩里的话，也就罢了。细节问题以后再说，你需要先集中解决眼前的问题。",""
"扯破嗓子叫，固然是引起他（她）注意的最直接的办法，不过，你也知道，这样做的后果常常是以你被丢出卧室作为结局，与其这样，还不如使用一些更加微妙的办法叫醒他（她），让他（她）给你喂食。以下方法按严重程度排列。",""
"碰碰脸轻轻地，可别伸爪子。在她脸上拂过即可，轻轻一拂。我们建议以三次为一组，进行十次。",""
"舔塑料袋，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔，舔。",""
