"zh","en"
"生意人","The Business Man"
"生意人","The Business Man"
"作者：埃德加·艾伦·坡","by Edgar Allen Poe"
"条理乃生意之灵魂。","Method is the soul of business."
"古谚语","OLD SAYING."
"我是个生意人。我是个办事有条理的人。条理毕竟是必需的东西。然而我打心底最看不起的就是你们这些古怪的笨蛋，对条理不求甚解却信口开河地谈论条理；你们只注意条理的字面意思，却违背了它的精神实质。这些人用他们称之为有条理的方式总是做出最离谱的事情。现在我觉得，这绝对是一种自相矛盾的情况。真正的条理只适用于那些平常又显而易见的事情，而不能用于超出常规的事务。我们能为下列说法赋予什么明确的概念呢：“有条不紊的花花公子”，或“讲规则的行踪不定的人”？","I am a business man.I am a methodical man.Method is the thing, after all.But there are no people I more heartily despise than your eccentric fools who prate about method without understanding it; attending strictly to its letter, and violating its spirit.These fellows are always doing the most out-of-the-way things in what they call an orderly manner.Now here, I conceive, is a positive paradox.True method appertains to the ordinary and the obvious alone, and cannot be applied to the outre.What definite idea can a body attach to such expressions as “methodical Jack o’ Dandy,” or “a systematical Will o’ the Wisp”?"
"要不是在我还是小男孩时发生过一件幸运的事，那么我对这个问题的看法也许不会像现在这般清楚。有一天，当我正发出很夸张的吵闹声时，一位好心的爱尔兰老保姆（我在遗嘱里将不会忘记提她的）抓住我的两只脚后跟把我倒提起来，在空中晃悠了一两圈，弄得我这个“吵闹的小坏蛋”眼前一抹黑，然后把我的头重重地撞在了床柱上。我得说，这次撞击决定了我的命运，撞出了我的财运。我的头顶部立刻鼓起了一个包，这个包后来被证明是一个条理器官，人们在夏天会目睹到它的美丽。从此，我对条理和规律的强烈欲望把我造就成一个像现在这样杰出的生意人。","My notions upon this head might not have been so clear as they are, but for a fortunate accident which happened to me when I was a very little boy.A good-hearted old Irish nurse (whom I shall not forget in my will) took me up one day by the heels, when I was making more noise than was necessary, and swinging me round two or three times, d—d my eyes for “a skreeking little spalpeen,” and then knocked my head into a cocked hat against the bedpost.This, I say, decided my fate, and made my fortune.A bump arose at once on my sinciput, and turned out to be as pretty an organ of order as one shall see on a summer’s day.Hence that positive appetite for system and regularity which has made me the distinguished man of business that I am."
"如果说这个世上有什么我憎恶的东西，那就是天才。你们这些天才全都是臭名昭著的蠢才——越是伟大的天才越是彻头彻尾的蠢才——这条规则没有例外。尤其是你不可能把一个天才培养成生意人，就好像你无法从犹太人那里获取钱财，无法从松果里提炼出最佳的肉豆蔻一样。那些天才们经常突然改变想法去从事某种异想天开的生意，或进行某项荒谬可笑的投机，这完全不符合“事物的合理性”，而且他们所做的生意无论如何都不能被认为是生意。因此，你可以凭借他们所从事职业的性质立刻辨认出他们。倘若你发现某人看上去像是商人或制造商，或经营棉花、烟草生意，或处理类似这样的一些不寻常的业务；又或者你看出某人假装是干货商或煮皂工或诸如此类的人；又或者你察觉某人自称为律师、或铁匠、或医生——或从事任何一种不同寻常的工作——你就可以马上把他看成是天才，然后再根据比例运算法判断他为蠢才。","If there is any thing on earth I hate, it is a genius.Your geniuses are all arrant asses—the greater the genius the greater the ass—and to this rule there is no exception whatever.Especially, you cannot make a man of business out of a genius, any more than money out of a Jew, or the best nutmegs out of pine-knots.The creatures are always going off at a tangent into some fantastic employment, or ridiculous speculation, entirely at variance with the “fitness of things,” and having no business whatever to be considered as a business at all.Thus you may tell these characters immediately by the nature of their occupations.If you ever perceive a man setting up as a merchant or a manufacturer, or going into the cotton or tobacco trade, or any of those eccentric pursuits; or getting to be a drygoods dealer, or soap-boiler, or something of that kind; or pretending to be a lawyer, or a blacksmith, or a physician—any thing out of the usual way—you may set him down at once as a genius, and then, according to the rule-of-three, he’s an ass."
"现在无论从哪个方面来看我都不是个天才，而是一个有条不紊的生意人。我的日记账和分类账立刻就能表明这一点。那些账簿我都记录得很清楚，尽管只是我自己这样说；我做事一贯准确、守时，时钟是无法打败我的。此外，我的生意与我同胞们平常的习惯一直都很合拍。在这一点上我并不觉得应该感激我那意志非常薄弱的父母。毋庸置疑，要不是我的守护天使及时前来搭救，最终我肯定会被他们造就成一个彻头彻尾的天才。在传记中，真实是最重要的，而自传里更是容不得半句假话——然而对于我下面陈述的事实，我却几乎不奢望人们能相信我，无论我陈述得多么严肃、郑重：大约在我十五岁的时候，我可怜的父亲将我安排到他称作“做大宗交易的、受人尊敬的五金经销商”的账房里！什么大宗交易，完全是胡扯！然而，这一愚蠢做法导致的后果是，两三天后我不得不被人送回了我那个头脑愚钝的人家里。我发着高烧，头顶上条理器官的周围疼痛至极，十分危险。我差点就没命了——这种危险的状态持续了六个礼拜——医生们已经绝望了，放弃了对我的一切治疗措施。尽管没少遭罪，但是基本上我还是感到很幸运。我终于逃脱了成为一名“做大宗交易的、受人尊敬的五金经销商”的命运。我十分感激我头上的那个包，它就是我的救星，对于那位当初赋予我这颗救星的好心的女人，我也同样感激。","Now I am not in any respect a genius, but a regular business man.My Day-book and Ledger will evince this in a minute.They are well kept, though I say it myself; and, in my general habits of accuracy and punctuality, I am not to be beat by a clock.Moreover, my occupations have been always made to chime in with the ordinary habitudes of my fellowmen.Not that I feel the least indebted, upon this score, to my exceedingly weak-minded parents, who, beyond doubt, would have made an arrant genius of me at last, if my guardian angel had not come, in good time, to the rescue.In biography the truth is every thing, and in autobiography it is especially so—yet I scarcely hope to be believed when I state, however solemnly, that my poor father put me, when I was about fifteen years of age, into the counting-house of what he termed “a respectable hardware and commission merchant doing a capital bit of business!”A capital bit of fiddlestick!However, the consequence of this folly was, that in two or three days, I had to be sent home to my button-headed family in a high state of fever, and with a most violent and dangerous pain in the sinciput, all around about my organ of order.It was nearly a gone case with me then—just touch-and-go for six weeks—the physicians giving me up and all that sort of thing.But, although I suffered much, I was a thankful boy in the main.I was saved from being a “respectable hardware and commission merchant, doing a capital bit of business,” and I felt grateful to the protuberance which had been the means of my salvation, as well as to the kindhearted female who had originally put these means within my reach."
"大多数男孩子到了10岁或12岁便离家出走，可我却一直等到16岁。要不是偶然间听到母亲说要让我自己开一间杂货店，即使到了那个年龄，我也不会觉得我该离开家了呢。杂货店！想象一下吧！我立刻决定离家出走，尝试在某个体面的行业安身立业，不用再奉承这些反复无常的老人的奇怪想法，不用再冒最终被造就成一个天才的危险了。在第一阶段的努力中，我的这一计划极其成功。到了18岁的时侯，我发现自己已经在“为裁缝做活广告”行业做着一份规模很大且有利可图的生意。","The most of boys run away from home at ten or twelve years of age, but I waited till I was sixteen.I don’t know that I should have gone even then, if I had not happened to hear my old mother talk about setting me up on my own hook in the grocery way.The grocery way!—only think of that!I resolved to be off forthwith, and try and establish myself in some decent occupation, without dancing attendance any longer upon the caprices of these eccentric old people, and running the risk of being made a genius of in the end.In this project I succeeded perfectly well at the first effort, and by the time I was fairly eighteen, found myself doing an extensive and profitable business in the Tailor’s Walking-Advertisement line."
"我之所以能够完成这门职业的艰巨任务，完全是凭着严格遵守构成我主要心理特征的规则体系。一种一丝不苟的条理性不仅体现在我的行为上，而且体现在我的账目中。在我看来，能够使人成功的是条理而不是金钱。条理至少能成就雇佣我的那个裁缝所不能成就的东西。我每天上午九点去找那个裁缝取当天需要的服装。十点钟时我就会出现在某个时髦的步行区或其他公共娱乐场所。我精确并有规律地转动我那优雅的身子，以便我身上所穿衣服的每个部分都能让人逐一看清楚，这一点令做这门生意的所有行家都赞叹不已。每天中午之前，我都能成功地把一位顾客带回到我的雇主们名为“先生们，裁剪·欢迎下次光临”的店里。","I was enabled to discharge the onerous duties of this profession, only by that rigid adherence to system which formed the leading feature of my mind.A scrupulous method characterized my actions as well as my accounts.In my case it was method—not money—which made the man: at least all of him that was not made by the tailor whom I served.At nine, every morning, I called upon that individual for the clothes of the day.Ten o’clock found me in some fashionable promenade or other place of public amusement.The precise regularity with which I turned my handsome person about, so as to bring successively into view every portion of the suit upon my back, was the admiration of all the knowing men in the trade.Noon never passed without my bringing home a customer to the house of my employers, Messrs. Cut & Comeagain."
"一说到这点我就感到无比自豪，但眼睛里却泛着泪花——因为这家裁缝店的老板其实是最忘恩负义的无耻之徒。我同他们争吵，最后一拍两散是由于一笔小账。真正熟悉这门生意性质的绅士们不会认为我有任何一项索价过高。然而，我感到自豪和满意的是，在这一点上读者自己可以做出判断。下面是我的账单：","I say this proudly, but with tears in my eyes—for the firm proved themselves the basest of ingrates.The little account, about which we quarreled and finally parted, cannot, in any item, be thought overcharged, by gentlemen really conversant with the nature of the business.Upon this point, however, I feel a degree of proud satisfaction in permitting the reader to judge for himself.My bill ran thus:"
"店铺“先生们，裁剪·欢迎下次光临”是兼售衣料的裁缝店。","Messrs. Cut & Comeagain, Merchant Tailors."
"支付活动广告人彼得·普罗菲特，","To Peter Proffit, Walking Advertiser,"
"金额（美分）","Drs."
"7月10日——常规行走，领客上门……25","JULY 10.—to promenade, as usual and customer brought home...$00 25"
"7月11日——同上，同上……25","JULY 11.—To do do do...25"
"7月12日——撒了个谎，二级；破损黑色布料充当墨绿色布料售出……25","JULY 12.—To one lie, second class; damaged black cloth sold for invisible green.................................25"
"7月13日——撒了个谎，一级，特优质量和特大尺寸；轧花缎纹棉毛呢当绒面呢推荐……75","JULY 13.—To one lie, first class, extra quality and size; recommended milled satinet as broadcloth...............75"
"7月20日——购全新纸衬衫领或称假衬衫，以衬托灰色的珠皮大衣……2","JULY 20.—To purchasing bran new paper shirt collar or dickey, to set off gray Petersham.......................02"
"8月15日——身穿双衬晚礼服外衣（在阴凉处温度计显示706度）……25","AUG. 15.—To wearing double-padded bobtail frock, (thermometer 706 in the shade)........................25"
"8月16日——单腿站三小时，以展示新式背带裤，每腿每小时12 1/2美分……37 1/2","AUG. 16.—Standing on one leg three hours, to show off new-style strapped pants at 12 1/2 cents per leg per hour...37 1/2"
"8月17日——常规行走，领回大客户（胖男人）……50","AUG. 17.—To promenade, as usual, and large customer brought (fat man).....................................50"
"8月18日——同上，同上（中等个头）……25","AUG. 18.—To do do (medium size).......25"
"8月19日——同上，同上（小个儿，出价低）……6","AUG. 19.—To do do (small man and bad pay)...06"
"总计……$2.95 1/2","TOTAL................................. (sic) $2.95 1/2"
