"zh","en"
"黑郁金香","The Black Tulip"
"黑郁金香","The Black Tulip"
"作者：大仲马","By Alexandre Dumas"
"第一章 一个感恩的民族第二章 患难兄弟第三章 约翰·德维特的学生第四章 一群刽子手第五章 郁金香迷和他的邻居第六章 一个郁金香迷的仇恨第七章 幸运的人交厄运第八章 入侵第九章 家族的专用牢房第十章 监狱看守的女儿第十一章 科尔内留斯·范巴尔莱的遗愿第十二章 处决第十三章 一名看客这段时间心境的变化第十四章 多特的鸽子第十五章 带铁栏的小窗第十六章 老师与学生第十七章 第一个球茎第十八章 罗莎的情人第十九章 姑娘和花第二十章 这八天里发生的事第二十一章 第二个球茎第二十二章 花开了第二十三章 死对头第二十四章 黑郁金香易主第二十五章 范西斯当主席第二十六章 园艺协会的一个会员第二十七章 第三个球茎第二十八章 花颂第二十九章 范巴尔莱离开洛维斯坦因前，与格里弗斯算账第三十章 读者开始猜测等待范巴尔莱的是怎样的刑罚第三十一章 哈勒姆第三十二章 最后的请求第三十三章 尾声","Chapter 1 A Grateful PeopleChapter 2 The Two BrothersChapter 3 The Pupil of John de WittChapter 4 The MurderersChapter 5 The Tulip-fancier and his NeighbourChapter 6 The Hatred of a Tulip-fancierChapter 7 The Happy Man Makes Acquaintance with MisfortureChapter 8 An InvasionChapter 9 The Family CellChapter 10 The Jailer’s DaughterChapter 11 Cornelius van Baerle’s WillChapter 12 The ExecutionChapter 13 What was going on all this time in the Mind of one of the SpectatorsChapter 14 The Pigeons of DortChapter 15 The Little Grated WindowChapter 16 Master and PupilChapter 17 The First BulbChapter 18 Rosa’s LoverChapter 19 The Maid and the FlowerChapter 20 The Events which took place during those Eight DaysChapter 21 The Second BulbChapter 22 The Opening of the FlowerChapter 23 The RivalChapter 24 The Black Tulip Changes MastersChapter 25 The President van SystensChapter 26 A Member of the Horticultural SocietyChapter 27 The Third BulbChapter 28 The Hymn of the Flowers Chapter 29 In which Van Baerle, before leaving Loewestein, settles Accounts with GryphusChapter 30 Wherein the Reader begins to guess the Kind of  Execution that was awaiting Van BaerleChapter 31 HaarlemChapter 32 A Last Request Chapter 33 Conclusion"
"第一章 一个感恩的民族","Chapter 1 A Grateful People"
"海牙城一直是那么充满活力、整洁干净，公园绿树成阴，哥特式的房屋周围布满了高大的树木，运河像一面大镜子，倒映着尖塔和带有东方色彩的炮塔楼，这一切会让人以为每天都是礼拜日——一六七二年八月二十日那天，在七省联邦的首府海牙，所有交通要道都涌满了穿着黑色和红色衣服的人流。那些行色匆匆、气喘吁吁、焦躁不安的人们，有的腰间插着刀，有的肩上扛着枪，还有人手里拿着棍子。他们纷纷奔向布伊坦霍夫，那是一座阴森的监狱，现在都能看到那里的带铁栏的窗户。荷兰议长的哥哥科尔内留斯·德维特就关在那里，因为一个叫第克莱尔的外科医生指控他试图谋杀。","On the 20th of August, 1672, the city of the Hague, always so lively, so neat, and so trim that one might believe every day to be Sunday, with its shady park, with its tall trees, spreading over its Gothic houses, with its canals like large mirrors, in which its steeples and its almost Eastern cupolas are reflected,—the city of the Hague, the capital of the Seven United Provinces, was swelling in all its arteries with a black and red stream of hurried, panting, and restless citizens, who, with their knives in their girdles, muskets on their shoulders, or sticks in their hands, were pushing on to the Buytenhof, a terrible prison, the grated windows of which are still shown, where, on the charge of attempted murder preferred against him by the surgeon Tyckelaer, Cornelius de Witt, the brother of the Grand Pensionary of Holland was confined."
"如果那个时代的历史，尤其是我们故事开始那一年的历史，与刚刚提及的两个名字没有密不可分的关系的话，我们将要补充说明的篇章似乎显得相当累赘。但我们开门见山就告知读者——我们的老朋友，我们在第一页就向你们保证，你们会饶有兴致地读下去，我们也总是就我们能力所及信守诺言——要正确理解我们的故事以及该故事背后的那一重大事件本身，这一解释说明是必不可少的。","If the history of that time, and especially that of the year in the middle of which our narrative commences, were not indissolubly connected with the two names just mentioned, the few explanatory pages which we are about to add might appear quite supererogatory; but we will, from the very first, apprise the reader—our old friend, to whom we are wont on the first page to promise amusement, and with whom we always try to keep our word as well as is in our power—that this explanation is as indispensable to the right understanding of our story as to that of the great event itself on which it is based."
"科尔内留斯·德维特，“普尔唐的留亚特”，也就是海堤视察官，曾当过他的故乡多特市的市长，也曾当过荷兰国会议员。他四十九岁那年，荷兰人民厌倦了荷兰议长约翰·德维特所理解的共和制，突然更强烈地拥护起总督制，而总督制早已由约翰·德维特在七省联邦颁布实行的《永久法令》在荷兰永久废除了。","Cornelius de Witt, Ruart de Pulten, that is to say, warden of the dikes, ex-burgomaster of Dort, his native town, and member of the Assembly of the States of Holland, was forty-nine years of age, when the Dutch people, tired of the Republic such as John de Witt, the Grand Pensionary of Holland, understood it, at once conceived a most violent affection for the Stadtholderate, which had been abolished for ever in Holland by the “Perpetual Edict” forced by John de Witt upon the United Provinces."
"民意反复无常，很少不拿某一个人来界定一个政治理念。因此，人们看到的共和制化身就是德维特兄弟俩的严厉形象。这两个荷兰的罗马人，不屑去迎合民众的喜好，坚持认为要不屈不挠地忠于自由，但不散漫放肆，要不屈不挠地忠于繁荣，但不铺张浪费，但另一方面，总督制以年轻的奥兰治亲王威廉严肃多思的形象越来越深入民心。","As it rarely happens that public opinion, in its whimsical flights, does not identify a principle with a man, thus the people saw the personification of the Republic in the two stern figures of the brothers De Witt, those Romans of Holland, spurning to pander to the fancies of the mob, and wedding themselves with unbending fidelity to liberty without licentiousness, and prosperity without the waste of superfluity; on the other hand, the Stadtholderate recalled to the popular mind the grave and thoughtful image of the young Prince William of Orange."
"德维特兄弟处处迎合路易十四，他的道德影响力遍及整个欧洲，荷兰在那场不可思议的莱茵河战役中也感受到了他巨大的威慑力，只用了短短三个月，那场战争就让七省联邦俯首称臣了。","The brothers De Witt humoured Louis XIV., whose moral influence was felt by the whole of Europe, and the pressure of whose material power Holland had been made to feel in that marvellous campaign on the Rhine, which, in the space of three months, had laid the power of the United Provinces prostrate."
